Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,35,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,39,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,83,0,0.0,80,0,0.0,0,0,0.0,0,0,0.0,16,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,179,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,257,0,0.0,273,0,0.0,0,0,0.0,0,0,0.0,56,0,0.0,2,0,0.0,25,0,0.0,0.0,0,5586,0,613,0
3,2022-02-19,0,0,0.0,50,0,0.0,60,0,0.0,634,0,0.0,464,0,0.0,55,0,0.0,0,0,0.0,208,0,0.0,42,0,0.0,137,0,0.0,0.0,0,12691,0,1650,0
4,2022-02-20,1,0,0.0,181,0,0.0,134,0,0.0,1152,0,0.0,1101,0,0.0,128,0,0.0,0,0,0.0,497,0,0.0,111,0,0.0,396,0,0.0,0.0,0,19482,0,3701,0
5,2022-02-21,4,0,0.0,374,0,0.0,252,0,0.0,1963,0,0.0,1550,0,0.0,232,0,0.0,0,0,0.0,714,0,0.0,211,0,0.0,669,0,0.0,0.0,0,27403,0,5969,0
6,2022-02-22,23,0,0.0,630,0,0.0,374,0,0.0,3165,0,0.0,2183,0,0.0,371,0,0.0,0,0,0.0,1188,0,0.0,337,0,0.0,955,0,0.0,0.0,0,34082,0,9226,0
7,2022-02-23,58,0,0.0,926,0,0.0,495,0,0.0,4527,0,0.0,2907,0,0.0,607,0,0.0,0,0,0.0,1544,0,0.0,478,0,0.0,1376,0,0.0,0.0,0,39535,0,12918,0
8,2022-02-24,135,0,0.0,1202,0,0.0,563,0,0.0,5621,0,0.0,3445,0,0.0,817,0,0.0,0,0,0.0,1866,0,0.0,579,0,0.0,1647,0,0.0,0.0,0,40535,0,15875,0
9,2022-02-25,264,0,0.0,1416,0,0.0,619,0,0.0,6337,0,0.0,3710,0,0.0,1013,0,0.0,0,0,0.0,2004,0,0.0,659,0,0.0,1867,0,0.0,0.0,0,41430,0,17889,0
10,2022-02-26,407,0,0.0,1646,0,0.0,667,0,0.0,6852,0,0.0,3870,0,0.0,1089,0,0.0,0,0,0.0,2087,0,0.0,723,0,0.0,2013,0,0.0,0.0,0,42234,0,19354,0
11,2022-02-27,576,0,0.0,1854,0,0.0,695,0,0.0,7322,0,0.0,3997,0,0.0,1158,0,0.0,0,0,0.0,2133,0,0.0,779,0,0.0,2149,0,0.0,0.0,0,42959,0,20663,0
12,2022-02-28,715,0,0.0,2071,0,0.0,719,0,0.0,7696,0,0.0,4104,0,0.0,1234,0,0.0,0,0,0.0,2185,0,0.0,829,0,0.0,2254,0,0.0,0.0,0,43615,0,21807,0
13,2022-03-01,857,0,0.0,2261,0,0.0,740,0,0.0,8019,0,0.0,4190,0,0.0,1300,0,0.0,0,0,0.0,2216,0,0.0,870,0,0.0,2343,0,0.0,0.0,0,43648,0,22796,0
14,2022-03-02,992,0,0.0,2442,0,0.0,759,0,0.0,8197,0,0.0,4271,0,0.0,1350,0,0.0,2,0,0.0,2256,0,0.0,897,0,0.0,2407,0,0.0,0.0,0,43676,0,23573,0
15,2022-03-03,1085,0,0.0,2578,0,0.0,776,0,0.0,8353,0,0.0,4327,0,0.0,1397,0,0.0,2,0,0.0,2281,0,0.0,923,0,0.0,2456,0,0.0,0.0,0,43703,0,24178,0
16,2022-03-04,1188,0,0.0,2704,0,0.0,783,0,0.0,8498,0,0.0,4365,0,0.0,1431,0,0.0,5,0,0.0,2304,0,0.0,960,0,0.0,2496,0,0.0,0.0,0,43726,0,24734,0
