Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,26,0,0.0,0,0,0.0,0,0,0.0,7,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,33,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,95,0,0.0,74,0,0.0,0,0,0.0,0,0,0.0,18,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,187,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,271,0,0.0,250,0,0.0,0,0,0.0,0,0,0.0,66,0,0.0,0,0,0.0,32,0,0.0,0.0,0,5586,0,619,0
3,2022-02-19,0,0,0.0,47,0,0.0,47,0,0.0,664,0,0.0,462,0,0.0,34,0,0.0,0,0,0.0,231,0,0.0,43,0,0.0,125,0,0.0,0.0,0,12691,0,1653,0
4,2022-02-20,2,0,0.0,165,0,0.0,153,0,0.0,1159,0,0.0,1044,0,0.0,110,0,0.0,0,0,0.0,521,0,0.0,96,0,0.0,381,0,0.0,0.0,0,19482,0,3631,0
5,2022-02-21,6,0,0.0,362,0,0.0,261,0,0.0,1955,0,0.0,1520,0,0.0,212,0,0.0,0,0,0.0,752,0,0.0,199,0,0.0,660,0,0.0,0.0,0,27403,0,5927,0
6,2022-02-22,27,0,0.0,617,0,0.0,389,0,0.0,3127,0,0.0,2189,0,0.0,346,0,0.0,0,0,0.0,1202,0,0.0,338,0,0.0,969,0,0.0,0.0,0,34082,0,9204,0
7,2022-02-23,81,0,0.0,916,0,0.0,526,0,0.0,4471,0,0.0,2962,0,0.0,590,0,0.0,0,0,0.0,1532,0,0.0,476,0,0.0,1418,0,0.0,0.0,0,39535,0,12972,0
8,2022-02-24,172,0,0.0,1177,0,0.0,604,0,0.0,5562,0,0.0,3479,0,0.0,826,0,0.0,0,0,0.0,1833,0,0.0,566,0,0.0,1677,0,0.0,0.0,0,40535,0,15896,0
9,2022-02-25,302,0,0.0,1393,0,0.0,653,0,0.0,6272,0,0.0,3760,0,0.0,1028,0,0.0,0,0,0.0,1990,0,0.0,638,0,0.0,1882,0,0.0,0.0,0,41430,0,17918,0
10,2022-02-26,455,0,0.0,1612,0,0.0,685,0,0.0,6841,0,0.0,3903,0,0.0,1131,0,0.0,0,0,0.0,2078,0,0.0,698,0,0.0,2035,0,0.0,0.0,0,42234,0,19438,0
11,2022-02-27,607,0,0.0,1824,0,0.0,710,0,0.0,7318,0,0.0,4024,0,0.0,1198,0,0.0,0,0,0.0,2122,0,0.0,750,0,0.0,2146,0,0.0,0.0,0,42959,0,20699,0
12,2022-02-28,773,0,0.0,2019,0,0.0,732,0,0.0,7685,0,0.0,4140,0,0.0,1262,0,0.0,0,0,0.0,2187,0,0.0,784,0,0.0,2253,0,0.0,0.0,0,43615,0,21835,0
13,2022-03-01,913,0,0.0,2204,0,0.0,759,0,0.0,8025,0,0.0,4225,0,0.0,1317,0,0.0,0,0,0.0,2227,0,0.0,823,0,0.0,2327,0,0.0,0.0,0,43648,0,22820,0
14,2022-03-02,1035,0,0.0,2369,0,0.0,768,0,0.0,8233,0,0.0,4302,0,0.0,1361,0,0.0,1,0,0.0,2270,0,0.0,861,0,0.0,2393,0,0.0,0.0,0,43676,0,23593,0
