Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,22,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,26,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,90,0,0.0,57,0,0.0,0,0,0.0,0,0,0.0,20,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,167,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,263,0,0.0,237,0,0.0,0,0,0.0,0,0,0.0,71,0,0.0,0,0,0.0,33,0,0.0,0.0,0,5586,0,604,0
3,2022-02-19,0,0,0.0,58,0,0.0,46,0,0.0,614,0,0.0,467,0,0.0,46,0,0.0,0,0,0.0,215,0,0.0,50,0,0.0,156,0,0.0,0.0,0,12691,0,1652,0
4,2022-02-20,2,0,0.0,178,0,0.0,126,0,0.0,1073,0,0.0,1073,0,0.0,123,0,0.0,0,0,0.0,518,0,0.0,109,0,0.0,403,0,0.0,0.0,0,19482,0,3605,0
5,2022-02-21,10,0,0.0,384,0,0.0,221,0,0.0,1955,0,0.0,1546,0,0.0,220,0,0.0,0,0,0.0,747,0,0.0,187,0,0.0,691,0,0.0,0.0,0,27403,0,5961,0
6,2022-02-22,28,0,0.0,651,0,0.0,363,0,0.0,3164,0,0.0,2198,0,0.0,372,0,0.0,0,0,0.0,1225,0,0.0,310,0,0.0,991,0,0.0,0.0,0,34082,0,9302,0
7,2022-02-23,63,0,0.0,939,0,0.0,492,0,0.0,4536,0,0.0,2940,0,0.0,637,0,0.0,0,0,0.0,1578,0,0.0,457,0,0.0,1400,0,0.0,0.0,0,39535,0,13042,0
8,2022-02-24,130,0,0.0,1187,0,0.0,558,0,0.0,5617,0,0.0,3490,0,0.0,891,0,0.0,0,0,0.0,1880,0,0.0,561,0,0.0,1672,0,0.0,0.0,0,40535,0,15986,0
9,2022-02-25,270,0,0.0,1414,0,0.0,626,0,0.0,6323,0,0.0,3773,0,0.0,1081,0,0.0,0,0,0.0,2029,0,0.0,634,0,0.0,1880,0,0.0,0.0,0,41430,0,18030,0
10,2022-02-26,412,0,0.0,1637,0,0.0,669,0,0.0,6808,0,0.0,3928,0,0.0,1181,0,0.0,0,0,0.0,2106,0,0.0,688,0,0.0,2051,0,0.0,0.0,0,42234,0,19480,0
11,2022-02-27,553,0,0.0,1854,0,0.0,700,0,0.0,7232,0,0.0,4044,0,0.0,1252,0,0.0,0,0,0.0,2174,0,0.0,730,0,0.0,2166,0,0.0,0.0,0,42959,0,20705,0
12,2022-02-28,697,0,0.0,2031,0,0.0,726,0,0.0,7609,0,0.0,4140,0,0.0,1315,0,0.0,0,0,0.0,2259,0,0.0,769,0,0.0,2283,0,0.0,0.0,0,43615,0,21829,0
13,2022-03-01,843,0,0.0,2215,0,0.0,746,0,0.0,7918,0,0.0,4214,0,0.0,1369,0,0.0,1,0,0.0,2316,0,0.0,806,0,0.0,2362,0,0.0,0.0,0,43648,0,22790,0
14,2022-03-02,964,0,0.0,2377,0,0.0,761,0,0.0,8098,0,0.0,4278,0,0.0,1423,0,0.0,3,0,0.0,2359,0,0.0,831,0,0.0,2414,0,0.0,0.0,0,43676,0,23508,0
15,2022-03-03,1081,0,0.0,2520,0,0.0,771,0,0.0,8239,0,0.0,4347,0,0.0,1462,0,0.0,3,0,0.0,2383,0,0.0,852,0,0.0,2458,0,0.0,0.0,0,43703,0,24116,0
16,2022-03-04,1169,0,0.0,2633,0,0.0,782,0,0.0,8386,0,0.0,4397,0,0.0,1504,0,0.0,4,0,0.0,2403,0,0.0,865,0,0.0,2499,0,0.0,0.0,0,43726,0,24642,0
17,2022-03-05,1284,0,0.0,2771,0,0.0,787,0,0.0,8498,0,0.0,4443,0,0.0,1527,0,0.0,7,0,0.0,2422,0,0.0,882,0,0.0,2538,0,0.0,0.0,0,43726,0,25159,0
18,2022-03-06,1368,0,0.0,2907,0,0.0,790,0,0.0,8593,0,0.0,4491,0,0.0,1547,0,0.0,9,0,0.0,2432,0,0.0,898,0,0.0,2567,0,0.0,0.0,0,43726,0,25602,0
19,2022-03-07,1445,0,0.0,3000,0,0.0,795,0,0.0,8672,0,0.0,4532,0,0.0,1568,0,0.0,13,0,0.0,2445,0,0.0,908,0,0.0,2594,0,0.0,0.0,0,43726,0,25972,0
20,2022-03-08,1532,0,0.0,3102,0,0.0,796,0,0.0,8738,0,0.0,4583,0,0.0,1582,0,0.0,19,0,0.0,2453,0,0.0,925,0,0.0,2616,0,0.0,0.0,0,43726,0,26346,0
21,2022-03-09,1596,0,0.0,3201,0,0.0,798,0,0.0,8796,0,0.0,4623,0,0.0,1606,0,0.0,27,0,0.0,2470,0,0.0,939,0,0.0,2626,0,0.0,0.0,0,43726,0,26682,0
22,2022-03-10,1656,0,0.0,3295,0,0.0,799,0,0.0,8844,0,0.0,4654,0,0.0,1624,0,0.0,34,0,0.0,2478,0,0.0,952,0,0.0,2630,0,0.0,0.0,0,43726,0,26966,0
23,2022-03-11,1711,0,0.0,3400,0,0.0,800,0,0.0,8883,0,0.0,4689,0,0.0,1642,0,0.0,37,0,0.0,2497,0,0.0,965,0,0.0,2640,0,0.0,0.0,0,43726,0,27264,0
24,2022-03-12,1769,0,0.0,3504,0,0.0,800,0,0.0,8909,0,0.0,4751,0,0.0,1661,0,0.0,42,0,0.0,2512,0,0.0,974,0,0.0,2652,0,0.0,0.0,0,43726,0,27574,0
25,2022-03-13,1810,0,0.0,3599,0,0.0,803,0,0.0,8951,0,0.0,4792,0,0.0,1672,0,0.0,48,0,0.0,2526,0,0.0,982,0,0.0,2658,0,0.0,0.0,0,43726,0,27841,0
26,2022-03-14,1856,0,0.0,3684,0,0.0,801,0,0.0,8977,0,0.0,4839,0,0.0,1687,0,0.0,50,0,0.0,2543,0,0.0,988,0,0.0,2662,0,0.0,0.0,0,43726,0,28087,0
27,2022-03-15,1917,0,0.0,3747,0,0.0,802,0,0.0,8997,0,0.0,4891,0,0.0,1699,0,0.0,54,0,0.0,2550,0,0.0,1000,0,0.0,2667,0,0.0,0.0,0,43726,0,28324,0
28,2022-03-16,1973,0,0.0,3834,0,0.0,801,0,0.0,9026,0,0.0,4927,0,0.0,1717,0,0.0,61,0,0.0,2558,0,0.0,1010,0,0.0,2674,0,0.0,0.0,0,43726,0,28581,0
