Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,25,0,0.0,0,0,0.0,0,0,0.0,8,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,33,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,85,0,0.0,68,0,0.0,0,0,0.0,0,0,0.0,15,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,168,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,250,0,0.0,234,0,0.0,0,0,0.0,0,0,0.0,73,0,0.0,0,0,0.0,29,0,0.0,0.0,0,5586,0,586,0
3,2022-02-19,0,0,0.0,45,0,0.0,45,0,0.0,619,0,0.0,461,0,0.0,54,0,0.0,0,0,0.0,242,0,0.0,44,0,0.0,130,0,0.0,0.0,0,12691,0,1640,0
4,2022-02-20,3,0,0.0,163,0,0.0,121,0,0.0,1090,0,0.0,1051,0,0.0,136,0,0.0,0,0,0.0,545,0,0.0,97,0,0.0,420,0,0.0,0.0,0,19482,0,3626,0
5,2022-02-21,7,0,0.0,359,0,0.0,241,0,0.0,1925,0,0.0,1526,0,0.0,251,0,0.0,0,0,0.0,763,0,0.0,169,0,0.0,682,0,0.0,0.0,0,27403,0,5923,0
6,2022-02-22,20,0,0.0,638,0,0.0,337,0,0.0,3076,0,0.0,2214,0,0.0,399,0,0.0,0,0,0.0,1195,0,0.0,299,0,0.0,936,0,0.0,0.0,0,34082,0,9114,0
7,2022-02-23,66,0,0.0,977,0,0.0,464,0,0.0,4443,0,0.0,2920,0,0.0,667,0,0.0,0,0,0.0,1528,0,0.0,456,0,0.0,1340,0,0.0,0.0,0,39535,0,12861,0
8,2022-02-24,145,0,0.0,1248,0,0.0,542,0,0.0,5560,0,0.0,3495,0,0.0,917,0,0.0,0,0,0.0,1814,0,0.0,533,0,0.0,1601,0,0.0,0.0,0,40535,0,15855,0
9,2022-02-25,263,0,0.0,1480,0,0.0,602,0,0.0,6261,0,0.0,3766,0,0.0,1085,0,0.0,0,0,0.0,1970,0,0.0,632,0,0.0,1853,0,0.0,0.0,0,41430,0,17912,0
