Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,28,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,33,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,79,0,0.0,70,0,0.0,0,0,0.0,0,0,0.0,21,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,170,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,245,0,0.0,238,0,0.0,0,0,0.0,0,0,0.0,82,0,0.0,2,0,0.0,25,0,0.0,0.0,0,5586,0,592,0
3,2022-02-19,0,0,0.0,49,0,0.0,49,0,0.0,612,0,0.0,456,0,0.0,41,0,0.0,0,0,0.0,238,0,0.0,42,0,0.0,142,0,0.0,0.0,0,12691,0,1629,0
4,2022-02-20,3,0,0.0,160,0,0.0,128,0,0.0,1114,0,0.0,1074,0,0.0,102,0,0.0,0,0,0.0,537,0,0.0,107,0,0.0,396,0,0.0,0.0,0,19482,0,3621,0
5,2022-02-21,8,0,0.0,373,0,0.0,245,0,0.0,1976,0,0.0,1574,0,0.0,218,0,0.0,0,0,0.0,771,0,0.0,201,0,0.0,677,0,0.0,0.0,0,27403,0,6043,0
6,2022-02-22,20,0,0.0,629,0,0.0,354,0,0.0,3107,0,0.0,2239,0,0.0,384,0,0.0,0,0,0.0,1196,0,0.0,349,0,0.0,968,0,0.0,0.0,0,34082,0,9246,0
7,2022-02-23,59,0,0.0,901,0,0.0,498,0,0.0,4491,0,0.0,2972,0,0.0,637,0,0.0,0,0,0.0,1553,0,0.0,487,0,0.0,1381,0,0.0,0.0,0,39535,0,12979,0
8,2022-02-24,157,0,0.0,1158,0,0.0,580,0,0.0,5563,0,0.0,3505,0,0.0,881,0,0.0,0,0,0.0,1892,0,0.0,599,0,0.0,1637,0,0.0,0.0,0,40535,0,15972,0
9,2022-02-25,276,0,0.0,1400,0,0.0,646,0,0.0,6283,0,0.0,3790,0,0.0,1072,0,0.0,0,0,0.0,2037,0,0.0,673,0,0.0,1847,0,0.0,0.0,0,41430,0,18024,0
10,2022-02-26,435,0,0.0,1625,0,0.0,694,0,0.0,6809,0,0.0,3950,0,0.0,1148,0,0.0,0,0,0.0,2124,0,0.0,731,0,0.0,2008,0,0.0,0.0,0,42234,0,19524,0
11,2022-02-27,603,0,0.0,1825,0,0.0,733,0,0.0,7248,0,0.0,4093,0,0.0,1204,0,0.0,0,0,0.0,2183,0,0.0,779,0,0.0,2131,0,0.0,0.0,0,42959,0,20799,0
12,2022-02-28,730,0,0.0,2021,0,0.0,754,0,0.0,7667,0,0.0,4189,0,0.0,1269,0,0.0,0,0,0.0,2245,0,0.0,825,0,0.0,2247,0,0.0,0.0,0,43615,0,21947,0
13,2022-03-01,882,0,0.0,2199,0,0.0,783,0,0.0,7956,0,0.0,4278,0,0.0,1330,0,0.0,0,0,0.0,2305,0,0.0,862,0,0.0,2327,0,0.0,0.0,0,43648,0,22922,0
14,2022-03-02,997,0,0.0,2336,0,0.0,798,0,0.0,8147,0,0.0,4344,0,0.0,1385,0,0.0,0,0,0.0,2343,0,0.0,896,0,0.0,2390,0,0.0,0.0,0,43676,0,23636,0
15,2022-03-03,1106,0,0.0,2494,0,0.0,807,0,0.0,8301,0,0.0,4407,0,0.0,1434,0,0.0,1,0,0.0,2364,0,0.0,916,0,0.0,2445,0,0.0,0.0,0,43703,0,24275,0
16,2022-03-04,1204,0,0.0,2619,0,0.0,818,0,0.0,8432,0,0.0,4449,0,0.0,1463,0,0.0,2,0,0.0,2380,0,0.0,938,0,0.0,2487,0,0.0,0.0,0,43726,0,24792,0
17,2022-03-05,1290,0,0.0,2725,0,0.0,824,0,0.0,8545,0,0.0,4483,0,0.0,1481,0,0.0,4,0,0.0,2387,0,0.0,956,0,0.0,2526,0,0.0,0.0,0,43726,0,25221,0
