Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,30,0,0.0,0,0,0.0,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,32,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,89,0,0.0,73,0,0.0,0,0,0.0,0,0,0.0,11,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,173,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,260,0,0.0,259,0,0.0,0,0,0.0,0,0,0.0,67,0,0.0,0,0,0.0,24,0,0.0,0.0,0,5586,0,610,0
3,2022-02-19,0,0,0.0,39,0,0.0,43,0,0.0,659,0,0.0,470,0,0.0,45,0,0.0,0,0,0.0,220,0,0.0,48,0,0.0,141,0,0.0,0.0,0,12691,0,1665,0
4,2022-02-20,2,0,0.0,180,0,0.0,126,0,0.0,1153,0,0.0,1068,0,0.0,132,0,0.0,0,0,0.0,523,0,0.0,103,0,0.0,438,0,0.0,0.0,0,19482,0,3725,0
5,2022-02-21,9,0,0.0,394,0,0.0,236,0,0.0,1966,0,0.0,1535,0,0.0,232,0,0.0,0,0,0.0,750,0,0.0,189,0,0.0,726,0,0.0,0.0,0,27403,0,6037,0
6,2022-02-22,35,0,0.0,642,0,0.0,357,0,0.0,3138,0,0.0,2227,0,0.0,369,0,0.0,0,0,0.0,1172,0,0.0,329,0,0.0,999,0,0.0,0.0,0,34082,0,9268,0
7,2022-02-23,76,0,0.0,972,0,0.0,472,0,0.0,4559,0,0.0,2948,0,0.0,582,0,0.0,0,0,0.0,1523,0,0.0,468,0,0.0,1420,0,0.0,0.0,0,39535,0,13020,0
8,2022-02-24,158,0,0.0,1260,0,0.0,532,0,0.0,5647,0,0.0,3481,0,0.0,850,0,0.0,0,0,0.0,1818,0,0.0,585,0,0.0,1669,0,0.0,0.0,0,40535,0,16000,0
9,2022-02-25,268,0,0.0,1504,0,0.0,590,0,0.0,6374,0,0.0,3743,0,0.0,1050,0,0.0,0,0,0.0,1961,0,0.0,670,0,0.0,1918,0,0.0,0.0,0,41430,0,18078,0
10,2022-02-26,403,0,0.0,1734,0,0.0,631,0,0.0,6909,0,0.0,3906,0,0.0,1153,0,0.0,0,0,0.0,2039,0,0.0,732,0,0.0,2066,0,0.0,0.0,0,42234,0,19573,0
11,2022-02-27,553,0,0.0,1962,0,0.0,676,0,0.0,7343,0,0.0,4035,0,0.0,1242,0,0.0,0,0,0.0,2086,0,0.0,768,0,0.0,2192,0,0.0,0.0,0,42959,0,20857,0
12,2022-02-28,713,0,0.0,2155,0,0.0,707,0,0.0,7732,0,0.0,4139,0,0.0,1291,0,0.0,0,0,0.0,2143,0,0.0,806,0,0.0,2282,0,0.0,0.0,0,43615,0,21968,0
13,2022-03-01,842,0,0.0,2331,0,0.0,721,0,0.0,8012,0,0.0,4209,0,0.0,1359,0,0.0,0,0,0.0,2190,0,0.0,849,0,0.0,2361,0,0.0,0.0,0,43648,0,22874,0
14,2022-03-02,979,0,0.0,2484,0,0.0,733,0,0.0,8184,0,0.0,4283,0,0.0,1413,0,0.0,1,0,0.0,2224,0,0.0,878,0,0.0,2428,0,0.0,0.0,0,43676,0,23607,0
15,2022-03-03,1104,0,0.0,2640,0,0.0,745,0,0.0,8361,0,0.0,4337,0,0.0,1452,0,0.0,2,0,0.0,2246,0,0.0,901,0,0.0,2473,0,0.0,0.0,0,43703,0,24261,0
16,2022-03-04,1213,0,0.0,2761,0,0.0,756,0,0.0,8486,0,0.0,4391,0,0.0,1490,0,0.0,4,0,0.0,2264,0,0.0,928,0,0.0,2520,0,0.0,0.0,0,43726,0,24813,0
