Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,20,0,0.0,0,0,0.0,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,22,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,92,0,0.0,61,0,0.0,0,0,0.0,0,0,0.0,14,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,167,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,269,0,0.0,252,0,0.0,0,0,0.0,0,0,0.0,68,0,0.0,0,0,0.0,26,0,0.0,0.0,0,5586,0,615,0
3,2022-02-19,0,0,0.0,54,0,0.0,58,0,0.0,617,0,0.0,486,0,0.0,30,0,0.0,0,0,0.0,246,0,0.0,33,0,0.0,120,0,0.0,0.0,0,12691,0,1644,0
4,2022-02-20,4,0,0.0,180,0,0.0,155,0,0.0,1094,0,0.0,1100,0,0.0,112,0,0.0,0,0,0.0,535,0,0.0,96,0,0.0,397,0,0.0,0.0,0,19482,0,3673,0
5,2022-02-21,8,0,0.0,380,0,0.0,267,0,0.0,1920,0,0.0,1596,0,0.0,232,0,0.0,0,0,0.0,762,0,0.0,190,0,0.0,652,0,0.0,0.0,0,27403,0,6007,0
6,2022-02-22,24,0,0.0,637,0,0.0,393,0,0.0,3148,0,0.0,2269,0,0.0,358,0,0.0,0,0,0.0,1185,0,0.0,332,0,0.0,954,0,0.0,0.0,0,34082,0,9300,0
7,2022-02-23,72,0,0.0,930,0,0.0,504,0,0.0,4529,0,0.0,2962,0,0.0,567,0,0.0,0,0,0.0,1546,0,0.0,493,0,0.0,1390,0,0.0,0.0,0,39535,0,12993,0
8,2022-02-24,164,0,0.0,1164,0,0.0,567,0,0.0,5692,0,0.0,3506,0,0.0,793,0,0.0,0,0,0.0,1824,0,0.0,603,0,0.0,1647,0,0.0,0.0,0,40535,0,15960,0
9,2022-02-25,291,0,0.0,1416,0,0.0,632,0,0.0,6373,0,0.0,3789,0,0.0,976,0,0.0,0,0,0.0,1965,0,0.0,671,0,0.0,1878,0,0.0,0.0,0,41430,0,17991,0
