Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,25,0,0.0,0,0,0.0,0,0,0.0,7,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,32,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,95,0,0.0,60,0,0.0,0,0,0.0,0,0,0.0,19,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,174,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,272,0,0.0,256,0,0.0,0,0,0.0,0,0,0.0,84,0,0.0,0,0,0.0,34,0,0.0,0.0,0,5586,0,646,0
3,2022-02-19,0,0,0.0,51,0,0.0,54,0,0.0,634,0,0.0,464,0,0.0,51,0,0.0,0,0,0.0,227,0,0.0,34,0,0.0,154,0,0.0,0.0,0,12691,0,1669,0
4,2022-02-20,2,0,0.0,188,0,0.0,141,0,0.0,1151,0,0.0,1076,0,0.0,143,0,0.0,0,0,0.0,505,0,0.0,91,0,0.0,412,0,0.0,0.0,0,19482,0,3709,0
5,2022-02-21,9,0,0.0,387,0,0.0,260,0,0.0,1986,0,0.0,1604,0,0.0,253,0,0.0,0,0,0.0,739,0,0.0,182,0,0.0,653,0,0.0,0.0,0,27403,0,6073,0
6,2022-02-22,24,0,0.0,620,0,0.0,364,0,0.0,3169,0,0.0,2257,0,0.0,393,0,0.0,0,0,0.0,1165,0,0.0,318,0,0.0,948,0,0.0,0.0,0,34082,0,9258,0
7,2022-02-23,75,0,0.0,913,0,0.0,481,0,0.0,4571,0,0.0,2970,0,0.0,626,0,0.0,0,0,0.0,1535,0,0.0,465,0,0.0,1376,0,0.0,0.0,0,39535,0,13012,0
8,2022-02-24,158,0,0.0,1186,0,0.0,559,0,0.0,5681,0,0.0,3533,0,0.0,853,0,0.0,0,0,0.0,1848,0,0.0,568,0,0.0,1672,0,0.0,0.0,0,40535,0,16058,0
9,2022-02-25,282,0,0.0,1437,0,0.0,614,0,0.0,6385,0,0.0,3811,0,0.0,1049,0,0.0,0,0,0.0,1990,0,0.0,634,0,0.0,1883,0,0.0,0.0,0,41430,0,18085,0
10,2022-02-26,422,0,0.0,1638,0,0.0,654,0,0.0,6897,0,0.0,3948,0,0.0,1147,0,0.0,0,0,0.0,2077,0,0.0,699,0,0.0,2033,0,0.0,0.0,0,42234,0,19515,0
11,2022-02-27,556,0,0.0,1857,0,0.0,694,0,0.0,7383,0,0.0,4082,0,0.0,1231,0,0.0,0,0,0.0,2148,0,0.0,741,0,0.0,2167,0,0.0,0.0,0,42959,0,20859,0
12,2022-02-28,707,0,0.0,2075,0,0.0,727,0,0.0,7800,0,0.0,4171,0,0.0,1271,0,0.0,0,0,0.0,2197,0,0.0,769,0,0.0,2246,0,0.0,0.0,0,43615,0,21963,0
13,2022-03-01,835,0,0.0,2280,0,0.0,743,0,0.0,8126,0,0.0,4249,0,0.0,1329,0,0.0,0,0,0.0,2254,0,0.0,809,0,0.0,2320,0,0.0,0.0,0,43648,0,22945,0
14,2022-03-02,961,0,0.0,2446,0,0.0,762,0,0.0,8305,0,0.0,4318,0,0.0,1393,0,0.0,0,0,0.0,2283,0,0.0,839,0,0.0,2383,0,0.0,0.0,0,43676,0,23690,0
15,2022-03-03,1073,0,0.0,2620,0,0.0,772,0,0.0,8463,0,0.0,4373,0,0.0,1426,0,0.0,1,0,0.0,2305,0,0.0,859,0,0.0,2432,0,0.0,0.0,0,43703,0,24324,0
16,2022-03-04,1194,0,0.0,2752,0,0.0,777,0,0.0,8601,0,0.0,4432,0,0.0,1458,0,0.0,3,0,0.0,2320,0,0.0,885,0,0.0,2476,0,0.0,0.0,0,43726,0,24898,0
17,2022-03-05,1295,0,0.0,2873,0,0.0,785,0,0.0,8700,0,0.0,4461,0,0.0,1490,0,0.0,7,0,0.0,2337,0,0.0,910,0,0.0,2514,0,0.0,0.0,0,43726,0,25372,0
18,2022-03-06,1383,0,0.0,2999,0,0.0,791,0,0.0,8764,0,0.0,4503,0,0.0,1514,0,0.0,13,0,0.0,2361,0,0.0,930,0,0.0,2553,0,0.0,0.0,0,43726,0,25811,0
19,2022-03-07,1442,0,0.0,3114,0,0.0,796,0,0.0,8832,0,0.0,4535,0,0.0,1538,0,0.0,16,0,0.0,2375,0,0.0,941,0,0.0,2576,0,0.0,0.0,0,43726,0,26165,0
20,2022-03-08,1505,0,0.0,3225,0,0.0,800,0,0.0,8900,0,0.0,4579,0,0.0,1557,0,0.0,18,0,0.0,2383,0,0.0,953,0,0.0,2594,0,0.0,0.0,0,43726,0,26514,0
21,2022-03-09,1568,0,0.0,3310,0,0.0,803,0,0.0,8965,0,0.0,4605,0,0.0,1572,0,0.0,21,0,0.0,2389,0,0.0,967,0,0.0,2603,0,0.0,0.0,0,43726,0,26803,0
22,2022-03-10,1644,0,0.0,3402,0,0.0,807,0,0.0,9013,0,0.0,4647,0,0.0,1591,0,0.0,27,0,0.0,2401,0,0.0,979,0,0.0,2612,0,0.0,0.0,0,43726,0,27123,0
23,2022-03-11,1700,0,0.0,3482,0,0.0,807,0,0.0,9067,0,0.0,4700,0,0.0,1611,0,0.0,31,0,0.0,2418,0,0.0,993,0,0.0,2619,0,0.0,0.0,0,43726,0,27428,0
24,2022-03-12,1778,0,0.0,3557,0,0.0,808,0,0.0,9109,0,0.0,4739,0,0.0,1627,0,0.0,36,0,0.0,2435,0,0.0,1008,0,0.0,2628,0,0.0,0.0,0,43726,0,27725,0
25,2022-03-13,1840,0,0.0,3640,0,0.0,807,0,0.0,9148,0,0.0,4769,0,0.0,1647,0,0.0,41,0,0.0,2450,0,0.0,1017,0,0.0,2635,0,0.0,0.0,0,43726,0,27994,0
26,2022-03-14,1903,0,0.0,3733,0,0.0,808,0,0.0,9173,0,0.0,4819,0,0.0,1658,0,0.0,51,0,0.0,2469,0,0.0,1026,0,0.0,2639,0,0.0,0.0,0,43726,0,28279,0
27,2022-03-15,1964,0,0.0,3802,0,0.0,809,0,0.0,9194,0,0.0,4865,0,0.0,1677,0,0.0,58,0,0.0,2479,0,0.0,1036,0,0.0,2646,0,0.0,0.0,0,43726,0,28530,0
28,2022-03-16,2024,0,0.0,3879,0,0.0,814,0,0.0,9223,0,0.0,4905,0,0.0,1697,0,0.0,65,0,0.0,2496,0,0.0,1044,0,0.0,2648,0,0.0,0.0,0,43726,0,28795,0
29,2022-03-17,2079,0,0.0,3956,0,0.0,815,0,0.0,9233,0,0.0,4940,0,0.0,1706,0,0.0,73,0,0.0,2509,0,0.0,1048,0,0.0,2649,0,0.0,0.0,0,43726,0,29008,0
30,2022-03-18,2136,0,0.0,4042,0,0.0,818,0,0.0,9248,0,0.0,4985,0,0.0,1714,0,0.0,84,0,0.0,2523,0,0.0,1054,0,0.0,2657,0,0.0,0.0,0,43726,0,29261,0
31,2022-03-19,2189,0,0.0,4119,0,0.0,819,0,0.0,9270,0,0.0,5030,0,0.0,1717,0,0.0,92,0,0.0,2533,0,0.0,1066,0,0.0,2659,0,0.0,0.0,0,43726,0,29494,0
32,2022-03-20,2233,0,0.0,4207,0,0.0,817,0,0.0,9292,0,0.0,5069,0,0.0,1724,0,0.0,97,0,0.0,2543,0,0.0,1071,0,0.0,2666,0,0.0,0.0,0,43726,0,29719,0
33,2022-03-21,2287,0,0.0,4273,0,0.0,819,0,0.0,9299,0,0.0,5103,0,0.0,1731,0,0.0,109,0,0.0,2558,0,0.0,1080,0,0.0,2666,0,0.0,0.0,0,43726,0,29925,0
34,2022-03-22,2331,0,0.0,4347,0,0.0,821,0,0.0,9317,0,0.0,5135,0,0.0,1739,0,0.0,115,0,0.0,2567,0,0.0,1086,0,0.0,2663,0,0.0,0.0,0,43726,0,30121,0
35,2022-03-23,2360,0,0.0,4416,0,0.0,822,0,0.0,9330,0,0.0,5179,0,0.0,1749,0,0.0,120,0,0.0,2577,0,0.0,1093,0,0.0,2662,0,0.0,0.0,0,43726,0,30308,0
36,2022-03-24,2406,0,0.0,4476,0,0.0,826,0,0.0,9333,0,0.0,5221,0,0.0,1762,0,0.0,128,0,0.0,2594,0,0.0,1103,0,0.0,2669,0,0.0,0.0,0,43726,0,30518,0
37,2022-03-25,2454,0,0.0,4541,0,0.0,827,0,0.0,9340,0,0.0,5261,0,0.0,1767,0,0.0,145,0,0.0,2603,0,0.0,1108,0,0.0,2675,0,0.0,0.0,0,43726,0,30721,0
38,2022-03-26,2496,0,0.0,4618,0,0.0,825,0,0.0,9361,0,0.0,5293,0,0.0,1769,0,0.0,152,0,0.0,2617,0,0.0,1117,0,0.0,2681,0,0.0,0.0,0,43726,0,30929,0
