Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,29,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,33,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,101,0,0.0,79,0,0.0,0,0,0.0,0,0,0.0,17,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,197,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,280,0,0.0,263,0,0.0,0,0,0.0,0,0,0.0,70,0,0.0,1,0,0.0,19,0,0.0,0.0,0,5586,0,633,0
3,2022-02-19,0,0,0.0,59,0,0.0,57,0,0.0,632,0,0.0,477,0,0.0,49,0,0.0,0,0,0.0,247,0,0.0,32,0,0.0,133,0,0.0,0.0,0,12691,0,1686,0
4,2022-02-20,3,0,0.0,185,0,0.0,148,0,0.0,1103,0,0.0,1056,0,0.0,122,0,0.0,0,0,0.0,515,0,0.0,98,0,0.0,402,0,0.0,0.0,0,19482,0,3632,0
5,2022-02-21,9,0,0.0,366,0,0.0,259,0,0.0,1928,0,0.0,1563,0,0.0,239,0,0.0,0,0,0.0,753,0,0.0,194,0,0.0,670,0,0.0,0.0,0,27403,0,5981,0
6,2022-02-22,27,0,0.0,624,0,0.0,367,0,0.0,3096,0,0.0,2250,0,0.0,373,0,0.0,0,0,0.0,1184,0,0.0,340,0,0.0,935,0,0.0,0.0,0,34082,0,9196,0
7,2022-02-23,64,0,0.0,928,0,0.0,488,0,0.0,4511,0,0.0,3011,0,0.0,627,0,0.0,0,0,0.0,1520,0,0.0,483,0,0.0,1366,0,0.0,0.0,0,39535,0,12998,0
8,2022-02-24,166,0,0.0,1203,0,0.0,553,0,0.0,5634,0,0.0,3516,0,0.0,874,0,0.0,0,0,0.0,1845,0,0.0,576,0,0.0,1646,0,0.0,0.0,0,40535,0,16013,0
9,2022-02-25,272,0,0.0,1443,0,0.0,617,0,0.0,6329,0,0.0,3792,0,0.0,1075,0,0.0,0,0,0.0,1988,0,0.0,660,0,0.0,1852,0,0.0,0.0,0,41430,0,18028,0
