Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,34,0,0.0,0,0,0.0,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,36,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,91,0,0.0,71,0,0.0,0,0,0.0,0,0,0.0,19,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,181,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,260,0,0.0,249,0,0.0,0,0,0.0,0,0,0.0,79,0,0.0,1,0,0.0,26,0,0.0,0.0,0,5586,0,615,0
3,2022-02-19,0,0,0.0,54,0,0.0,55,0,0.0,653,0,0.0,460,0,0.0,47,0,0.0,0,0,0.0,244,0,0.0,45,0,0.0,123,0,0.0,0.0,0,12691,0,1681,0
4,2022-02-20,2,0,0.0,173,0,0.0,150,0,0.0,1152,0,0.0,1065,0,0.0,129,0,0.0,0,0,0.0,540,0,0.0,107,0,0.0,394,0,0.0,0.0,0,19482,0,3712,0
5,2022-02-21,6,0,0.0,388,0,0.0,257,0,0.0,1977,0,0.0,1557,0,0.0,226,0,0.0,0,0,0.0,775,0,0.0,193,0,0.0,652,0,0.0,0.0,0,27403,0,6031,0
6,2022-02-22,21,0,0.0,650,0,0.0,368,0,0.0,3100,0,0.0,2239,0,0.0,369,0,0.0,0,0,0.0,1203,0,0.0,323,0,0.0,925,0,0.0,0.0,0,34082,0,9198,0
7,2022-02-23,64,0,0.0,979,0,0.0,481,0,0.0,4466,0,0.0,2951,0,0.0,625,0,0.0,0,0,0.0,1555,0,0.0,459,0,0.0,1367,0,0.0,0.0,0,39535,0,12947,0
8,2022-02-24,154,0,0.0,1248,0,0.0,547,0,0.0,5618,0,0.0,3488,0,0.0,873,0,0.0,0,0,0.0,1838,0,0.0,574,0,0.0,1634,0,0.0,0.0,0,40535,0,15974,0
9,2022-02-25,263,0,0.0,1450,0,0.0,609,0,0.0,6348,0,0.0,3760,0,0.0,1065,0,0.0,0,0,0.0,1987,0,0.0,642,0,0.0,1864,0,0.0,0.0,0,41430,0,17988,0
10,2022-02-26,409,0,0.0,1695,0,0.0,648,0,0.0,6891,0,0.0,3922,0,0.0,1158,0,0.0,0,0,0.0,2073,0,0.0,706,0,0.0,1992,0,0.0,0.0,0,42234,0,19494,0
11,2022-02-27,567,0,0.0,1898,0,0.0,689,0,0.0,7322,0,0.0,4047,0,0.0,1224,0,0.0,0,0,0.0,2133,0,0.0,761,0,0.0,2139,0,0.0,0.0,0,42959,0,20780,0
12,2022-02-28,707,0,0.0,2121,0,0.0,720,0,0.0,7720,0,0.0,4157,0,0.0,1284,0,0.0,0,0,0.0,2179,0,0.0,815,0,0.0,2248,0,0.0,0.0,0,43615,0,21951,0
13,2022-03-01,853,0,0.0,2314,0,0.0,739,0,0.0,8036,0,0.0,4245,0,0.0,1352,0,0.0,2,0,0.0,2233,0,0.0,851,0,0.0,2333,0,0.0,0.0,0,43648,0,22958,0
14,2022-03-02,969,0,0.0,2478,0,0.0,751,0,0.0,8222,0,0.0,4323,0,0.0,1399,0,0.0,3,0,0.0,2262,0,0.0,882,0,0.0,2397,0,0.0,0.0,0,43676,0,23686,0
15,2022-03-03,1078,0,0.0,2618,0,0.0,763,0,0.0,8368,0,0.0,4380,0,0.0,1434,0,0.0,3,0,0.0,2286,0,0.0,897,0,0.0,2444,0,0.0,0.0,0,43703,0,24271,0
16,2022-03-04,1179,0,0.0,2746,0,0.0,766,0,0.0,8487,0,0.0,4426,0,0.0,1475,0,0.0,4,0,0.0,2298,0,0.0,917,0,0.0,2492,0,0.0,0.0,0,43726,0,24790,0
17,2022-03-05,1293,0,0.0,2858,0,0.0,774,0,0.0,8586,0,0.0,4458,0,0.0,1504,0,0.0,4,0,0.0,2314,0,0.0,930,0,0.0,2535,0,0.0,0.0,0,43726,0,25256,0
18,2022-03-06,1372,0,0.0,2994,0,0.0,778,0,0.0,8658,0,0.0,4500,0,0.0,1534,0,0.0,5,0,0.0,2336,0,0.0,948,0,0.0,2568,0,0.0,0.0,0,43726,0,25693,0
19,2022-03-07,1468,0,0.0,3086,0,0.0,784,0,0.0,8742,0,0.0,4534,0,0.0,1557,0,0.0,9,0,0.0,2343,0,0.0,965,0,0.0,2594,0,0.0,0.0,0,43726,0,26082,0
20,2022-03-08,1550,0,0.0,3183,0,0.0,788,0,0.0,8805,0,0.0,4575,0,0.0,1573,0,0.0,11,0,0.0,2353,0,0.0,975,0,0.0,2606,0,0.0,0.0,0,43726,0,26419,0
21,2022-03-09,1614,0,0.0,3272,0,0.0,790,0,0.0,8843,0,0.0,4610,0,0.0,1597,0,0.0,14,0,0.0,2369,0,0.0,988,0,0.0,2624,0,0.0,0.0,0,43726,0,26721,0
22,2022-03-10,1689,0,0.0,3389,0,0.0,790,0,0.0,8880,0,0.0,4655,0,0.0,1627,0,0.0,18,0,0.0,2385,0,0.0,1000,0,0.0,2631,0,0.0,0.0,0,43726,0,27064,0
23,2022-03-11,1750,0,0.0,3481,0,0.0,791,0,0.0,8920,0,0.0,4697,0,0.0,1636,0,0.0,29,0,0.0,2394,0,0.0,1017,0,0.0,2645,0,0.0,0.0,0,43726,0,27360,0
24,2022-03-12,1828,0,0.0,3565,0,0.0,791,0,0.0,8974,0,0.0,4734,0,0.0,1650,0,0.0,35,0,0.0,2405,0,0.0,1026,0,0.0,2652,0,0.0,0.0,0,43726,0,27660,0
25,2022-03-13,1886,0,0.0,3647,0,0.0,794,0,0.0,9017,0,0.0,4780,0,0.0,1662,0,0.0,45,0,0.0,2425,0,0.0,1035,0,0.0,2660,0,0.0,0.0,0,43726,0,27951,0
26,2022-03-14,1943,0,0.0,3743,0,0.0,792,0,0.0,9046,0,0.0,4825,0,0.0,1686,0,0.0,54,0,0.0,2437,0,0.0,1045,0,0.0,2673,0,0.0,0.0,0,43726,0,28244,0
27,2022-03-15,2005,0,0.0,3836,0,0.0,792,0,0.0,9078,0,0.0,4871,0,0.0,1699,0,0.0,61,0,0.0,2448,0,0.0,1057,0,0.0,2677,0,0.0,0.0,0,43726,0,28524,0
28,2022-03-16,2036,0,0.0,3906,0,0.0,793,0,0.0,9104,0,0.0,4905,0,0.0,1715,0,0.0,66,0,0.0,2463,0,0.0,1064,0,0.0,2678,0,0.0,0.0,0,43726,0,28730,0
29,2022-03-17,2086,0,0.0,3965,0,0.0,794,0,0.0,9118,0,0.0,4954,0,0.0,1726,0,0.0,78,0,0.0,2477,0,0.0,1074,0,0.0,2684,0,0.0,0.0,0,43726,0,28956,0
30,2022-03-18,2143,0,0.0,4046,0,0.0,794,0,0.0,9137,0,0.0,4993,0,0.0,1739,0,0.0,85,0,0.0,2488,0,0.0,1080,0,0.0,2687,0,0.0,0.0,0,43726,0,29192,0
31,2022-03-19,2200,0,0.0,4118,0,0.0,796,0,0.0,9165,0,0.0,5038,0,0.0,1749,0,0.0,92,0,0.0,2508,0,0.0,1084,0,0.0,2688,0,0.0,0.0,0,43726,0,29438,0
32,2022-03-20,2248,0,0.0,4188,0,0.0,799,0,0.0,9184,0,0.0,5076,0,0.0,1757,0,0.0,96,0,0.0,2521,0,0.0,1096,0,0.0,2694,0,0.0,0.0,0,43726,0,29659,0
33,2022-03-21,2299,0,0.0,4259,0,0.0,802,0,0.0,9205,0,0.0,5107,0,0.0,1765,0,0.0,103,0,0.0,2531,0,0.0,1108,0,0.0,2704,0,0.0,0.0,0,43726,0,29883,0
34,2022-03-22,2347,0,0.0,4334,0,0.0,802,0,0.0,9218,0,0.0,5141,0,0.0,1764,0,0.0,113,0,0.0,2545,0,0.0,1115,0,0.0,2707,0,0.0,0.0,0,43726,0,30086,0
35,2022-03-23,2408,0,0.0,4398,0,0.0,801,0,0.0,9231,0,0.0,5182,0,0.0,1774,0,0.0,121,0,0.0,2554,0,0.0,1116,0,0.0,2710,0,0.0,0.0,0,43726,0,30295,0
36,2022-03-24,2453,0,0.0,4472,0,0.0,802,0,0.0,9247,0,0.0,5215,0,0.0,1785,0,0.0,129,0,0.0,2569,0,0.0,1122,0,0.0,2710,0,0.0,0.0,0,43726,0,30504,0
37,2022-03-25,2489,0,0.0,4539,0,0.0,803,0,0.0,9260,0,0.0,5243,0,0.0,1793,0,0.0,135,0,0.0,2582,0,0.0,1129,0,0.0,2714,0,0.0,0.0,0,43726,0,30687,0
38,2022-03-26,2528,0,0.0,4603,0,0.0,804,0,0.0,9266,0,0.0,5292,0,0.0,1800,0,0.0,143,0,0.0,2599,0,0.0,1136,0,0.0,2717,0,0.0,0.0,0,43726,0,30888,0
39,2022-03-27,2571,0,0.0,4669,0,0.0,803,0,0.0,9274,0,0.0,5318,0,0.0,1806,0,0.0,150,0,0.0,2604,0,0.0,1138,0,0.0,2717,0,0.0,0.0,0,43726,0,31050,0
40,2022-03-28,2613,0,0.0,4732,0,0.0,803,0,0.0,9287,0,0.0,5342,0,0.0,1813,0,0.0,154,0,0.0,2617,0,0.0,1145,0,0.0,2719,0,0.0,0.0,0,43726,0,31225,0
