Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,27,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,31,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,91,0,0.0,71,0,0.0,0,0,0.0,0,0,0.0,23,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,185,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,236,0,0.0,247,0,0.0,0,0,0.0,0,0,0.0,83,0,0.0,1,0,0.0,21,0,0.0,0.0,0,5586,0,588,0
3,2022-02-19,0,0,0.0,55,0,0.0,48,0,0.0,651,0,0.0,432,0,0.0,40,0,0.0,0,0,0.0,251,0,0.0,50,0,0.0,111,0,0.0,0.0,0,12691,0,1638,0
4,2022-02-20,4,0,0.0,168,0,0.0,131,0,0.0,1143,0,0.0,1055,0,0.0,115,0,0.0,0,0,0.0,546,0,0.0,111,0,0.0,386,0,0.0,0.0,0,19482,0,3659,0
5,2022-02-21,9,0,0.0,361,0,0.0,259,0,0.0,1965,0,0.0,1544,0,0.0,218,0,0.0,0,0,0.0,769,0,0.0,202,0,0.0,682,0,0.0,0.0,0,27403,0,6009,0
6,2022-02-22,20,0,0.0,606,0,0.0,369,0,0.0,3159,0,0.0,2199,0,0.0,377,0,0.0,0,0,0.0,1219,0,0.0,336,0,0.0,987,0,0.0,0.0,0,34082,0,9272,0
7,2022-02-23,78,0,0.0,914,0,0.0,508,0,0.0,4485,0,0.0,2900,0,0.0,625,0,0.0,0,0,0.0,1562,0,0.0,492,0,0.0,1393,0,0.0,0.0,0,39535,0,12957,0
8,2022-02-24,166,0,0.0,1165,0,0.0,595,0,0.0,5602,0,0.0,3431,0,0.0,874,0,0.0,0,0,0.0,1868,0,0.0,595,0,0.0,1669,0,0.0,0.0,0,40535,0,15965,0
9,2022-02-25,288,0,0.0,1384,0,0.0,648,0,0.0,6337,0,0.0,3710,0,0.0,1062,0,0.0,0,0,0.0,2019,0,0.0,657,0,0.0,1877,0,0.0,0.0,0,41430,0,17982,0
10,2022-02-26,406,0,0.0,1583,0,0.0,705,0,0.0,6856,0,0.0,3839,0,0.0,1153,0,0.0,0,0,0.0,2095,0,0.0,707,0,0.0,2039,0,0.0,0.0,0,42234,0,19383,0
11,2022-02-27,561,0,0.0,1811,0,0.0,742,0,0.0,7304,0,0.0,3970,0,0.0,1221,0,0.0,0,0,0.0,2152,0,0.0,761,0,0.0,2183,0,0.0,0.0,0,42959,0,20705,0
12,2022-02-28,702,0,0.0,2014,0,0.0,761,0,0.0,7676,0,0.0,4072,0,0.0,1278,0,0.0,0,0,0.0,2212,0,0.0,801,0,0.0,2287,0,0.0,0.0,0,43615,0,21803,0
13,2022-03-01,844,0,0.0,2190,0,0.0,778,0,0.0,7988,0,0.0,4164,0,0.0,1340,0,0.0,0,0,0.0,2264,0,0.0,841,0,0.0,2362,0,0.0,0.0,0,43648,0,22771,0
14,2022-03-02,957,0,0.0,2400,0,0.0,795,0,0.0,8185,0,0.0,4242,0,0.0,1404,0,0.0,0,0,0.0,2288,0,0.0,869,0,0.0,2421,0,0.0,0.0,0,43676,0,23561,0
15,2022-03-03,1095,0,0.0,2555,0,0.0,808,0,0.0,8350,0,0.0,4312,0,0.0,1447,0,0.0,1,0,0.0,2305,0,0.0,889,0,0.0,2474,0,0.0,0.0,0,43703,0,24236,0
16,2022-03-04,1208,0,0.0,2685,0,0.0,816,0,0.0,8500,0,0.0,4370,0,0.0,1485,0,0.0,4,0,0.0,2322,0,0.0,911,0,0.0,2513,0,0.0,0.0,0,43726,0,24814,0
17,2022-03-05,1303,0,0.0,2825,0,0.0,821,0,0.0,8593,0,0.0,4412,0,0.0,1501,0,0.0,6,0,0.0,2337,0,0.0,927,0,0.0,2544,0,0.0,0.0,0,43726,0,25269,0
