Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,26,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,31,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,85,0,0.0,71,0,0.0,0,0,0.0,0,0,0.0,14,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,170,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,252,0,0.0,264,0,0.0,0,0,0.0,0,0,0.0,61,0,0.0,0,0,0.0,22,0,0.0,0.0,0,5586,0,599,0
3,2022-02-19,0,0,0.0,46,0,0.0,41,0,0.0,625,0,0.0,478,0,0.0,48,0,0.0,0,0,0.0,221,0,0.0,44,0,0.0,138,0,0.0,0.0,0,12691,0,1641,0
4,2022-02-20,2,0,0.0,165,0,0.0,127,0,0.0,1136,0,0.0,1055,0,0.0,132,0,0.0,0,0,0.0,502,0,0.0,105,0,0.0,412,0,0.0,0.0,0,19482,0,3636,0
5,2022-02-21,9,0,0.0,359,0,0.0,239,0,0.0,1978,0,0.0,1561,0,0.0,251,0,0.0,0,0,0.0,716,0,0.0,183,0,0.0,673,0,0.0,0.0,0,27403,0,5969,0
6,2022-02-22,29,0,0.0,601,0,0.0,380,0,0.0,3105,0,0.0,2257,0,0.0,377,0,0.0,0,0,0.0,1166,0,0.0,324,0,0.0,972,0,0.0,0.0,0,34082,0,9211,0
7,2022-02-23,73,0,0.0,875,0,0.0,507,0,0.0,4490,0,0.0,2958,0,0.0,618,0,0.0,0,0,0.0,1510,0,0.0,471,0,0.0,1394,0,0.0,0.0,0,39535,0,12896,0
8,2022-02-24,156,0,0.0,1173,0,0.0,569,0,0.0,5510,0,0.0,3497,0,0.0,872,0,0.0,0,0,0.0,1804,0,0.0,590,0,0.0,1682,0,0.0,0.0,0,40535,0,15853,0
9,2022-02-25,275,0,0.0,1414,0,0.0,623,0,0.0,6257,0,0.0,3761,0,0.0,1069,0,0.0,0,0,0.0,1960,0,0.0,673,0,0.0,1900,0,0.0,0.0,0,41430,0,17932,0
10,2022-02-26,416,0,0.0,1653,0,0.0,670,0,0.0,6826,0,0.0,3913,0,0.0,1176,0,0.0,0,0,0.0,2025,0,0.0,727,0,0.0,2025,0,0.0,0.0,0,42234,0,19431,0
