Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,30,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,33,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,102,0,0.0,66,0,0.0,0,0,0.0,0,0,0.0,13,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,181,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,248,0,0.0,249,0,0.0,0,0,0.0,0,0,0.0,75,0,0.0,0,0,0.0,32,0,0.0,0.0,0,5586,0,604,0
3,2022-02-19,0,0,0.0,65,0,0.0,60,0,0.0,611,0,0.0,465,0,0.0,43,0,0.0,0,0,0.0,225,0,0.0,37,0,0.0,138,0,0.0,0.0,0,12691,0,1644,0
4,2022-02-20,4,0,0.0,200,0,0.0,130,0,0.0,1090,0,0.0,1083,0,0.0,120,0,0.0,0,0,0.0,522,0,0.0,111,0,0.0,414,0,0.0,0.0,0,19482,0,3674,0
5,2022-02-21,11,0,0.0,398,0,0.0,240,0,0.0,1968,0,0.0,1563,0,0.0,228,0,0.0,0,0,0.0,741,0,0.0,193,0,0.0,685,0,0.0,0.0,0,27403,0,6027,0
6,2022-02-22,33,0,0.0,634,0,0.0,351,0,0.0,3131,0,0.0,2220,0,0.0,364,0,0.0,0,0,0.0,1177,0,0.0,320,0,0.0,983,0,0.0,0.0,0,34082,0,9213,0
7,2022-02-23,87,0,0.0,945,0,0.0,512,0,0.0,4493,0,0.0,2944,0,0.0,589,0,0.0,0,0,0.0,1510,0,0.0,459,0,0.0,1412,0,0.0,0.0,0,39535,0,12951,0
8,2022-02-24,179,0,0.0,1228,0,0.0,575,0,0.0,5615,0,0.0,3504,0,0.0,832,0,0.0,0,0,0.0,1804,0,0.0,581,0,0.0,1658,0,0.0,0.0,0,40535,0,15976,0
9,2022-02-25,294,0,0.0,1459,0,0.0,619,0,0.0,6318,0,0.0,3764,0,0.0,1015,0,0.0,0,0,0.0,1956,0,0.0,650,0,0.0,1871,0,0.0,0.0,0,41430,0,17946,0
10,2022-02-26,432,0,0.0,1685,0,0.0,667,0,0.0,6878,0,0.0,3920,0,0.0,1106,0,0.0,0,0,0.0,2047,0,0.0,707,0,0.0,2027,0,0.0,0.0,0,42234,0,19469,0
11,2022-02-27,564,0,0.0,1932,0,0.0,691,0,0.0,7340,0,0.0,4038,0,0.0,1164,0,0.0,0,0,0.0,2099,0,0.0,762,0,0.0,2164,0,0.0,0.0,0,42959,0,20754,0
12,2022-02-28,720,0,0.0,2119,0,0.0,705,0,0.0,7742,0,0.0,4162,0,0.0,1230,0,0.0,0,0,0.0,2150,0,0.0,804,0,0.0,2282,0,0.0,0.0,0,43615,0,21914,0
13,2022-03-01,829,0,0.0,2294,0,0.0,720,0,0.0,8067,0,0.0,4244,0,0.0,1276,0,0.0,0,0,0.0,2197,0,0.0,848,0,0.0,2359,0,0.0,0.0,0,43648,0,22834,0
14,2022-03-02,974,0,0.0,2465,0,0.0,738,0,0.0,8261,0,0.0,4305,0,0.0,1325,0,0.0,1,0,0.0,2240,0,0.0,871,0,0.0,2426,0,0.0,0.0,0,43676,0,23606,0
15,2022-03-03,1093,0,0.0,2614,0,0.0,751,0,0.0,8400,0,0.0,4361,0,0.0,1357,0,0.0,1,0,0.0,2268,0,0.0,903,0,0.0,2467,0,0.0,0.0,0,43703,0,24215,0
