Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,32,0,0.0,0,0,0.0,0,0,0.0,7,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,39,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,89,0,0.0,74,0,0.0,0,0,0.0,0,0,0.0,16,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,179,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,251,0,0.0,258,0,0.0,0,0,0.0,0,0,0.0,68,0,0.0,0,0,0.0,24,0,0.0,0.0,0,5586,0,601,0
3,2022-02-19,0,0,0.0,57,0,0.0,59,0,0.0,619,0,0.0,462,0,0.0,44,0,0.0,0,0,0.0,211,0,0.0,35,0,0.0,140,0,0.0,0.0,0,12691,0,1627,0
4,2022-02-20,2,0,0.0,182,0,0.0,145,0,0.0,1077,0,0.0,1060,0,0.0,109,0,0.0,0,0,0.0,499,0,0.0,97,0,0.0,413,0,0.0,0.0,0,19482,0,3584,0
5,2022-02-21,8,0,0.0,377,0,0.0,257,0,0.0,1902,0,0.0,1529,0,0.0,228,0,0.0,0,0,0.0,722,0,0.0,183,0,0.0,668,0,0.0,0.0,0,27403,0,5874,0
6,2022-02-22,30,0,0.0,638,0,0.0,392,0,0.0,3156,0,0.0,2189,0,0.0,364,0,0.0,0,0,0.0,1163,0,0.0,343,0,0.0,985,0,0.0,0.0,0,34082,0,9260,0
7,2022-02-23,79,0,0.0,969,0,0.0,497,0,0.0,4521,0,0.0,2934,0,0.0,600,0,0.0,0,0,0.0,1529,0,0.0,481,0,0.0,1414,0,0.0,0.0,0,39535,0,13024,0
8,2022-02-24,172,0,0.0,1211,0,0.0,576,0,0.0,5659,0,0.0,3473,0,0.0,842,0,0.0,0,0,0.0,1805,0,0.0,591,0,0.0,1667,0,0.0,0.0,0,40535,0,15996,0
9,2022-02-25,292,0,0.0,1425,0,0.0,625,0,0.0,6406,0,0.0,3743,0,0.0,1011,0,0.0,0,0,0.0,1960,0,0.0,670,0,0.0,1872,0,0.0,0.0,0,41430,0,18004,0
10,2022-02-26,432,0,0.0,1628,0,0.0,677,0,0.0,6910,0,0.0,3901,0,0.0,1100,0,0.0,0,0,0.0,2037,0,0.0,725,0,0.0,1998,0,0.0,0.0,0,42234,0,19408,0
11,2022-02-27,593,0,0.0,1836,0,0.0,715,0,0.0,7340,0,0.0,4037,0,0.0,1166,0,0.0,0,0,0.0,2090,0,0.0,772,0,0.0,2131,0,0.0,0.0,0,42959,0,20680,0
12,2022-02-28,722,0,0.0,2035,0,0.0,745,0,0.0,7731,0,0.0,4127,0,0.0,1241,0,0.0,1,0,0.0,2148,0,0.0,822,0,0.0,2230,0,0.0,0.0,0,43615,0,21802,0
13,2022-03-01,858,0,0.0,2214,0,0.0,768,0,0.0,8040,0,0.0,4200,0,0.0,1302,0,0.0,2,0,0.0,2200,0,0.0,859,0,0.0,2313,0,0.0,0.0,0,43648,0,22756,0
14,2022-03-02,997,0,0.0,2389,0,0.0,791,0,0.0,8203,0,0.0,4277,0,0.0,1348,0,0.0,2,0,0.0,2236,0,0.0,891,0,0.0,2373,0,0.0,0.0,0,43676,0,23507,0
15,2022-03-03,1081,0,0.0,2540,0,0.0,803,0,0.0,8349,0,0.0,4343,0,0.0,1387,0,0.0,4,0,0.0,2260,0,0.0,912,0,0.0,2416,0,0.0,0.0,0,43703,0,24095,0
16,2022-03-04,1200,0,0.0,2670,0,0.0,807,0,0.0,8504,0,0.0,4382,0,0.0,1415,0,0.0,4,0,0.0,2281,0,0.0,929,0,0.0,2454,0,0.0,0.0,0,43726,0,24646,0
17,2022-03-05,1294,0,0.0,2788,0,0.0,813,0,0.0,8617,0,0.0,4420,0,0.0,1438,0,0.0,6,0,0.0,2306,0,0.0,942,0,0.0,2482,0,0.0,0.0,0,43726,0,25106,0
18,2022-03-06,1403,0,0.0,2890,0,0.0,814,0,0.0,8704,0,0.0,4454,0,0.0,1462,0,0.0,7,0,0.0,2316,0,0.0,965,0,0.0,2512,0,0.0,0.0,0,43726,0,25527,0
19,2022-03-07,1486,0,0.0,2998,0,0.0,824,0,0.0,8789,0,0.0,4482,0,0.0,1477,0,0.0,12,0,0.0,2328,0,0.0,974,0,0.0,2530,0,0.0,0.0,0,43726,0,25900,0
20,2022-03-08,1563,0,0.0,3097,0,0.0,826,0,0.0,8860,0,0.0,4527,0,0.0,1497,0,0.0,19,0,0.0,2339,0,0.0,991,0,0.0,2546,0,0.0,0.0,0,43726,0,26265,0
