Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,33,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,34,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,86,0,0.0,80,0,0.0,0,0,0.0,0,0,0.0,17,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,183,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,247,0,0.0,259,0,0.0,0,0,0.0,0,0,0.0,69,0,0.0,0,0,0.0,23,0,0.0,0.0,0,5586,0,598,0
3,2022-02-19,0,0,0.0,38,0,0.0,37,0,0.0,619,0,0.0,460,0,0.0,42,0,0.0,0,0,0.0,213,0,0.0,36,0,0.0,158,0,0.0,0.0,0,12691,0,1603,0
4,2022-02-20,6,0,0.0,174,0,0.0,117,0,0.0,1121,0,0.0,1075,0,0.0,128,0,0.0,0,0,0.0,516,0,0.0,92,0,0.0,427,0,0.0,0.0,0,19482,0,3656,0
5,2022-02-21,12,0,0.0,368,0,0.0,220,0,0.0,1955,0,0.0,1557,0,0.0,244,0,0.0,0,0,0.0,724,0,0.0,181,0,0.0,693,0,0.0,0.0,0,27403,0,5954,0
6,2022-02-22,35,0,0.0,644,0,0.0,343,0,0.0,3135,0,0.0,2227,0,0.0,384,0,0.0,0,0,0.0,1177,0,0.0,329,0,0.0,986,0,0.0,0.0,0,34082,0,9260,0
7,2022-02-23,80,0,0.0,961,0,0.0,464,0,0.0,4493,0,0.0,2994,0,0.0,649,0,0.0,0,0,0.0,1508,0,0.0,475,0,0.0,1385,0,0.0,0.0,0,39535,0,13009,0
8,2022-02-24,145,0,0.0,1223,0,0.0,529,0,0.0,5565,0,0.0,3527,0,0.0,881,0,0.0,0,0,0.0,1795,0,0.0,582,0,0.0,1667,0,0.0,0.0,0,40535,0,15914,0
9,2022-02-25,262,0,0.0,1444,0,0.0,604,0,0.0,6264,0,0.0,3780,0,0.0,1060,0,0.0,0,0,0.0,1928,0,0.0,654,0,0.0,1862,0,0.0,0.0,0,41430,0,17858,0
10,2022-02-26,407,0,0.0,1639,0,0.0,652,0,0.0,6791,0,0.0,3962,0,0.0,1147,0,0.0,0,0,0.0,2010,0,0.0,706,0,0.0,2007,0,0.0,0.0,0,42234,0,19321,0
11,2022-02-27,572,0,0.0,1859,0,0.0,689,0,0.0,7236,0,0.0,4077,0,0.0,1214,0,0.0,0,0,0.0,2065,0,0.0,748,0,0.0,2159,0,0.0,0.0,0,42959,0,20619,0
12,2022-02-28,711,0,0.0,2059,0,0.0,713,0,0.0,7645,0,0.0,4211,0,0.0,1279,0,0.0,0,0,0.0,2122,0,0.0,800,0,0.0,2268,0,0.0,0.0,0,43615,0,21808,0
13,2022-03-01,843,0,0.0,2249,0,0.0,728,0,0.0,7946,0,0.0,4292,0,0.0,1327,0,0.0,0,0,0.0,2174,0,0.0,835,0,0.0,2348,0,0.0,0.0,0,43648,0,22742,0
14,2022-03-02,976,0,0.0,2418,0,0.0,743,0,0.0,8156,0,0.0,4343,0,0.0,1378,0,0.0,0,0,0.0,2210,0,0.0,875,0,0.0,2423,0,0.0,0.0,0,43676,0,23522,0
15,2022-03-03,1106,0,0.0,2577,0,0.0,746,0,0.0,8311,0,0.0,4399,0,0.0,1405,0,0.0,0,0,0.0,2232,0,0.0,895,0,0.0,2466,0,0.0,0.0,0,43703,0,24137,0
16,2022-03-04,1217,0,0.0,2708,0,0.0,753,0,0.0,8462,0,0.0,4448,0,0.0,1438,0,0.0,1,0,0.0,2251,0,0.0,921,0,0.0,2496,0,0.0,0.0,0,43726,0,24695,0
17,2022-03-05,1308,0,0.0,2818,0,0.0,759,0,0.0,8565,0,0.0,4488,0,0.0,1463,0,0.0,4,0,0.0,2264,0,0.0,941,0,0.0,2537,0,0.0,0.0,0,43726,0,25147,0
18,2022-03-06,1406,0,0.0,2945,0,0.0,764,0,0.0,8650,0,0.0,4547,0,0.0,1490,0,0.0,9,0,0.0,2280,0,0.0,961,0,0.0,2559,0,0.0,0.0,0,43726,0,25611,0
19,2022-03-07,1489,0,0.0,3043,0,0.0,770,0,0.0,8729,0,0.0,4601,0,0.0,1513,0,0.0,11,0,0.0,2297,0,0.0,979,0,0.0,2579,0,0.0,0.0,0,43726,0,26011,0
20,2022-03-08,1558,0,0.0,3148,0,0.0,771,0,0.0,8772,0,0.0,4633,0,0.0,1527,0,0.0,17,0,0.0,2309,0,0.0,1001,0,0.0,2591,0,0.0,0.0,0,43726,0,26327,0
21,2022-03-09,1613,0,0.0,3265,0,0.0,774,0,0.0,8837,0,0.0,4673,0,0.0,1540,0,0.0,25,0,0.0,2329,0,0.0,1014,0,0.0,2606,0,0.0,0.0,0,43726,0,26676,0
22,2022-03-10,1687,0,0.0,3365,0,0.0,777,0,0.0,8882,0,0.0,4717,0,0.0,1557,0,0.0,28,0,0.0,2343,0,0.0,1032,0,0.0,2624,0,0.0,0.0,0,43726,0,27012,0
23,2022-03-11,1760,0,0.0,3437,0,0.0,779,0,0.0,8936,0,0.0,4765,0,0.0,1582,0,0.0,29,0,0.0,2357,0,0.0,1044,0,0.0,2634,0,0.0,0.0,0,43726,0,27323,0
24,2022-03-12,1821,0,0.0,3523,0,0.0,784,0,0.0,8981,0,0.0,4809,0,0.0,1594,0,0.0,35,0,0.0,2367,0,0.0,1061,0,0.0,2644,0,0.0,0.0,0,43726,0,27619,0
25,2022-03-13,1888,0,0.0,3606,0,0.0,783,0,0.0,9005,0,0.0,4838,0,0.0,1609,0,0.0,40,0,0.0,2380,0,0.0,1078,0,0.0,2651,0,0.0,0.0,0,43726,0,27878,0
26,2022-03-14,1939,0,0.0,3694,0,0.0,787,0,0.0,9048,0,0.0,4880,0,0.0,1624,0,0.0,45,0,0.0,2394,0,0.0,1088,0,0.0,2657,0,0.0,0.0,0,43726,0,28156,0
