Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,25,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,29,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,88,0,0.0,70,0,0.0,0,0,0.0,0,0,0.0,18,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,176,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,265,0,0.0,269,0,0.0,0,0,0.0,0,0,0.0,74,0,0.0,0,0,0.0,30,0,0.0,0.0,0,5586,0,638,0
3,2022-02-19,0,0,0.0,49,0,0.0,61,0,0.0,636,0,0.0,489,0,0.0,56,0,0.0,0,0,0.0,253,0,0.0,45,0,0.0,139,0,0.0,0.0,0,12691,0,1728,0
4,2022-02-20,1,0,0.0,186,0,0.0,143,0,0.0,1147,0,0.0,1042,0,0.0,133,0,0.0,0,0,0.0,537,0,0.0,112,0,0.0,417,0,0.0,0.0,0,19482,0,3718,0
5,2022-02-21,8,0,0.0,397,0,0.0,253,0,0.0,1992,0,0.0,1512,0,0.0,256,0,0.0,0,0,0.0,753,0,0.0,195,0,0.0,711,0,0.0,0.0,0,27403,0,6077,0
6,2022-02-22,26,0,0.0,662,0,0.0,355,0,0.0,3163,0,0.0,2175,0,0.0,380,0,0.0,0,0,0.0,1201,0,0.0,317,0,0.0,1011,0,0.0,0.0,0,34082,0,9290,0
7,2022-02-23,83,0,0.0,992,0,0.0,480,0,0.0,4586,0,0.0,2919,0,0.0,624,0,0.0,0,0,0.0,1560,0,0.0,462,0,0.0,1471,0,0.0,0.0,0,39535,0,13177,0
8,2022-02-24,153,0,0.0,1245,0,0.0,542,0,0.0,5648,0,0.0,3470,0,0.0,820,0,0.0,0,0,0.0,1877,0,0.0,554,0,0.0,1701,0,0.0,0.0,0,40535,0,16010,0
9,2022-02-25,252,0,0.0,1481,0,0.0,602,0,0.0,6386,0,0.0,3734,0,0.0,1007,0,0.0,0,0,0.0,2030,0,0.0,618,0,0.0,1903,0,0.0,0.0,0,41430,0,18013,0
