Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,31,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,36,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,93,0,0.0,81,0,0.0,0,0,0.0,0,0,0.0,15,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,189,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,277,0,0.0,255,0,0.0,0,0,0.0,0,0,0.0,72,0,0.0,0,0,0.0,38,0,0.0,0.0,0,5586,0,642,0
3,2022-02-19,0,0,0.0,51,0,0.0,54,0,0.0,647,0,0.0,464,0,0.0,39,0,0.0,0,0,0.0,231,0,0.0,44,0,0.0,137,0,0.0,0.0,0,12691,0,1667,0
4,2022-02-20,5,0,0.0,173,0,0.0,133,0,0.0,1112,0,0.0,1054,0,0.0,103,0,0.0,0,0,0.0,538,0,0.0,106,0,0.0,404,0,0.0,0.0,0,19482,0,3628,0
5,2022-02-21,8,0,0.0,381,0,0.0,268,0,0.0,1947,0,0.0,1556,0,0.0,221,0,0.0,0,0,0.0,802,0,0.0,198,0,0.0,661,0,0.0,0.0,0,27403,0,6042,0
6,2022-02-22,25,0,0.0,628,0,0.0,391,0,0.0,3095,0,0.0,2205,0,0.0,366,0,0.0,0,0,0.0,1217,0,0.0,346,0,0.0,945,0,0.0,0.0,0,34082,0,9218,0
7,2022-02-23,64,0,0.0,942,0,0.0,516,0,0.0,4438,0,0.0,2919,0,0.0,625,0,0.0,0,0,0.0,1559,0,0.0,491,0,0.0,1375,0,0.0,0.0,0,39535,0,12929,0
8,2022-02-24,143,0,0.0,1207,0,0.0,606,0,0.0,5579,0,0.0,3472,0,0.0,877,0,0.0,0,0,0.0,1875,0,0.0,604,0,0.0,1618,0,0.0,0.0,0,40535,0,15981,0
9,2022-02-25,251,0,0.0,1432,0,0.0,646,0,0.0,6301,0,0.0,3734,0,0.0,1094,0,0.0,0,0,0.0,2019,0,0.0,677,0,0.0,1849,0,0.0,0.0,0,41430,0,18003,0
10,2022-02-26,393,0,0.0,1681,0,0.0,674,0,0.0,6821,0,0.0,3886,0,0.0,1179,0,0.0,0,0,0.0,2103,0,0.0,732,0,0.0,2000,0,0.0,0.0,0,42234,0,19469,0
11,2022-02-27,548,0,0.0,1885,0,0.0,694,0,0.0,7281,0,0.0,4013,0,0.0,1249,0,0.0,0,0,0.0,2154,0,0.0,790,0,0.0,2137,0,0.0,0.0,0,42959,0,20751,0
12,2022-02-28,709,0,0.0,2086,0,0.0,718,0,0.0,7677,0,0.0,4131,0,0.0,1307,0,0.0,1,0,0.0,2208,0,0.0,828,0,0.0,2243,0,0.0,0.0,0,43615,0,21908,0
13,2022-03-01,846,0,0.0,2268,0,0.0,737,0,0.0,8005,0,0.0,4222,0,0.0,1381,0,0.0,1,0,0.0,2255,0,0.0,858,0,0.0,2318,0,0.0,0.0,0,43648,0,22891,0
14,2022-03-02,970,0,0.0,2443,0,0.0,755,0,0.0,8195,0,0.0,4283,0,0.0,1444,0,0.0,1,0,0.0,2297,0,0.0,889,0,0.0,2391,0,0.0,0.0,0,43676,0,23668,0
15,2022-03-03,1064,0,0.0,2575,0,0.0,765,0,0.0,8367,0,0.0,4343,0,0.0,1481,0,0.0,2,0,0.0,2323,0,0.0,909,0,0.0,2432,0,0.0,0.0,0,43703,0,24261,0
16,2022-03-04,1164,0,0.0,2706,0,0.0,772,0,0.0,8489,0,0.0,4400,0,0.0,1526,0,0.0,4,0,0.0,2339,0,0.0,934,0,0.0,2471,0,0.0,0.0,0,43726,0,24805,0
17,2022-03-05,1250,0,0.0,2827,0,0.0,778,0,0.0,8590,0,0.0,4439,0,0.0,1560,0,0.0,6,0,0.0,2353,0,0.0,953,0,0.0,2505,0,0.0,0.0,0,43726,0,25261,0
18,2022-03-06,1322,0,0.0,2966,0,0.0,785,0,0.0,8676,0,0.0,4471,0,0.0,1582,0,0.0,10,0,0.0,2366,0,0.0,963,0,0.0,2532,0,0.0,0.0,0,43726,0,25673,0
19,2022-03-07,1400,0,0.0,3087,0,0.0,793,0,0.0,8752,0,0.0,4523,0,0.0,1608,0,0.0,13,0,0.0,2383,0,0.0,972,0,0.0,2557,0,0.0,0.0,0,43726,0,26088,0
