Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,26,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,29,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,104,0,0.0,71,0,0.0,0,0,0.0,0,0,0.0,11,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,186,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,242,0,0.0,253,0,0.0,0,0,0.0,0,0,0.0,69,0,0.0,1,0,0.0,30,0,0.0,0.0,0,5586,0,595,0
3,2022-02-19,0,0,0.0,61,0,0.0,51,0,0.0,608,0,0.0,449,0,0.0,56,0,0.0,0,0,0.0,236,0,0.0,32,0,0.0,135,0,0.0,0.0,0,12691,0,1628,0
4,2022-02-20,2,0,0.0,197,0,0.0,146,0,0.0,1092,0,0.0,1051,0,0.0,129,0,0.0,0,0,0.0,528,0,0.0,94,0,0.0,385,0,0.0,0.0,0,19482,0,3624,0
5,2022-02-21,5,0,0.0,391,0,0.0,255,0,0.0,1909,0,0.0,1502,0,0.0,245,0,0.0,0,0,0.0,783,0,0.0,190,0,0.0,653,0,0.0,0.0,0,27403,0,5933,0
6,2022-02-22,27,0,0.0,627,0,0.0,393,0,0.0,3086,0,0.0,2154,0,0.0,378,0,0.0,0,0,0.0,1208,0,0.0,339,0,0.0,928,0,0.0,0.0,0,34082,0,9140,0
7,2022-02-23,80,0,0.0,911,0,0.0,530,0,0.0,4476,0,0.0,2920,0,0.0,629,0,0.0,0,0,0.0,1549,0,0.0,482,0,0.0,1372,0,0.0,0.0,0,39535,0,12949,0
8,2022-02-24,164,0,0.0,1175,0,0.0,605,0,0.0,5597,0,0.0,3458,0,0.0,872,0,0.0,0,0,0.0,1854,0,0.0,578,0,0.0,1631,0,0.0,0.0,0,40535,0,15934,0
9,2022-02-25,277,0,0.0,1417,0,0.0,664,0,0.0,6302,0,0.0,3736,0,0.0,1060,0,0.0,0,0,0.0,2006,0,0.0,656,0,0.0,1859,0,0.0,0.0,0,41430,0,17977,0
10,2022-02-26,412,0,0.0,1635,0,0.0,708,0,0.0,6870,0,0.0,3888,0,0.0,1141,0,0.0,0,0,0.0,2084,0,0.0,715,0,0.0,2017,0,0.0,0.0,0,42234,0,19470,0
11,2022-02-27,552,0,0.0,1827,0,0.0,735,0,0.0,7300,0,0.0,4029,0,0.0,1198,0,0.0,0,0,0.0,2139,0,0.0,765,0,0.0,2151,0,0.0,0.0,0,42959,0,20696,0
12,2022-02-28,700,0,0.0,2031,0,0.0,759,0,0.0,7661,0,0.0,4139,0,0.0,1252,0,0.0,0,0,0.0,2207,0,0.0,807,0,0.0,2260,0,0.0,0.0,0,43615,0,21816,0
13,2022-03-01,829,0,0.0,2233,0,0.0,780,0,0.0,7992,0,0.0,4230,0,0.0,1305,0,0.0,0,0,0.0,2261,0,0.0,835,0,0.0,2348,0,0.0,0.0,0,43648,0,22813,0
14,2022-03-02,958,0,0.0,2390,0,0.0,794,0,0.0,8175,0,0.0,4307,0,0.0,1367,0,0.0,0,0,0.0,2297,0,0.0,867,0,0.0,2425,0,0.0,0.0,0,43676,0,23580,0
15,2022-03-03,1084,0,0.0,2529,0,0.0,801,0,0.0,8349,0,0.0,4354,0,0.0,1405,0,0.0,1,0,0.0,2309,0,0.0,884,0,0.0,2468,0,0.0,0.0,0,43703,0,24184,0
16,2022-03-04,1200,0,0.0,2641,0,0.0,810,0,0.0,8484,0,0.0,4397,0,0.0,1450,0,0.0,7,0,0.0,2336,0,0.0,901,0,0.0,2505,0,0.0,0.0,0,43726,0,24731,0
17,2022-03-05,1293,0,0.0,2769,0,0.0,818,0,0.0,8597,0,0.0,4434,0,0.0,1472,0,0.0,7,0,0.0,2357,0,0.0,924,0,0.0,2545,0,0.0,0.0,0,43726,0,25216,0
18,2022-03-06,1376,0,0.0,2874,0,0.0,819,0,0.0,8680,0,0.0,4475,0,0.0,1492,0,0.0,11,0,0.0,2368,0,0.0,954,0,0.0,2576,0,0.0,0.0,0,43726,0,25625,0
19,2022-03-07,1458,0,0.0,2975,0,0.0,826,0,0.0,8765,0,0.0,4507,0,0.0,1519,0,0.0,15,0,0.0,2388,0,0.0,970,0,0.0,2599,0,0.0,0.0,0,43726,0,26022,0
20,2022-03-08,1545,0,0.0,3070,0,0.0,830,0,0.0,8842,0,0.0,4545,0,0.0,1541,0,0.0,18,0,0.0,2395,0,0.0,991,0,0.0,2619,0,0.0,0.0,0,43726,0,26396,0
21,2022-03-09,1614,0,0.0,3157,0,0.0,832,0,0.0,8896,0,0.0,4593,0,0.0,1563,0,0.0,22,0,0.0,2410,0,0.0,1004,0,0.0,2630,0,0.0,0.0,0,43726,0,26721,0
22,2022-03-10,1683,0,0.0,3258,0,0.0,833,0,0.0,8950,0,0.0,4624,0,0.0,1576,0,0.0,30,0,0.0,2422,0,0.0,1024,0,0.0,2641,0,0.0,0.0,0,43726,0,27041,0
23,2022-03-11,1742,0,0.0,3343,0,0.0,833,0,0.0,8999,0,0.0,4657,0,0.0,1589,0,0.0,35,0,0.0,2430,0,0.0,1028,0,0.0,2645,0,0.0,0.0,0,43726,0,27301,0
24,2022-03-12,1816,0,0.0,3437,0,0.0,835,0,0.0,9041,0,0.0,4706,0,0.0,1601,0,0.0,37,0,0.0,2441,0,0.0,1033,0,0.0,2660,0,0.0,0.0,0,43726,0,27607,0
25,2022-03-13,1880,0,0.0,3518,0,0.0,837,0,0.0,9082,0,0.0,4752,0,0.0,1618,0,0.0,45,0,0.0,2460,0,0.0,1037,0,0.0,2664,0,0.0,0.0,0,43726,0,27893,0
26,2022-03-14,1947,0,0.0,3600,0,0.0,837,0,0.0,9101,0,0.0,4803,0,0.0,1632,0,0.0,53,0,0.0,2471,0,0.0,1049,0,0.0,2667,0,0.0,0.0,0,43726,0,28160,0
