Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,20,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,25,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,84,0,0.0,63,0,0.0,0,0,0.0,0,0,0.0,15,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,162,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,272,0,0.0,253,0,0.0,0,0,0.0,0,0,0.0,77,0,0.0,0,0,0.0,31,0,0.0,0.0,0,5586,0,633,0
3,2022-02-19,0,0,0.0,45,0,0.0,42,0,0.0,609,0,0.0,466,0,0.0,49,0,0.0,0,0,0.0,238,0,0.0,34,0,0.0,144,0,0.0,0.0,0,12691,0,1627,0
4,2022-02-20,2,0,0.0,165,0,0.0,131,0,0.0,1089,0,0.0,1082,0,0.0,117,0,0.0,0,0,0.0,518,0,0.0,108,0,0.0,397,0,0.0,0.0,0,19482,0,3609,0
5,2022-02-21,9,0,0.0,355,0,0.0,246,0,0.0,1923,0,0.0,1593,0,0.0,231,0,0.0,0,0,0.0,751,0,0.0,195,0,0.0,672,0,0.0,0.0,0,27403,0,5975,0
6,2022-02-22,32,0,0.0,607,0,0.0,373,0,0.0,3118,0,0.0,2220,0,0.0,348,0,0.0,0,0,0.0,1205,0,0.0,350,0,0.0,954,0,0.0,0.0,0,34082,0,9207,0
7,2022-02-23,80,0,0.0,931,0,0.0,502,0,0.0,4532,0,0.0,2925,0,0.0,596,0,0.0,0,0,0.0,1537,0,0.0,488,0,0.0,1397,0,0.0,0.0,0,39535,0,12988,0
8,2022-02-24,158,0,0.0,1174,0,0.0,573,0,0.0,5639,0,0.0,3508,0,0.0,832,0,0.0,0,0,0.0,1869,0,0.0,578,0,0.0,1650,0,0.0,0.0,0,40535,0,15981,0
9,2022-02-25,265,0,0.0,1410,0,0.0,626,0,0.0,6319,0,0.0,3768,0,0.0,1011,0,0.0,0,0,0.0,2017,0,0.0,649,0,0.0,1875,0,0.0,0.0,0,41430,0,17940,0
10,2022-02-26,429,0,0.0,1641,0,0.0,666,0,0.0,6868,0,0.0,3915,0,0.0,1088,0,0.0,0,0,0.0,2109,0,0.0,701,0,0.0,2023,0,0.0,0.0,0,42234,0,19440,0
11,2022-02-27,574,0,0.0,1851,0,0.0,703,0,0.0,7309,0,0.0,4029,0,0.0,1174,0,0.0,0,0,0.0,2150,0,0.0,748,0,0.0,2171,0,0.0,0.0,0,42959,0,20709,0
12,2022-02-28,721,0,0.0,2034,0,0.0,719,0,0.0,7690,0,0.0,4151,0,0.0,1250,0,0.0,0,0,0.0,2210,0,0.0,792,0,0.0,2280,0,0.0,0.0,0,43615,0,21847,0
13,2022-03-01,848,0,0.0,2204,0,0.0,741,0,0.0,8005,0,0.0,4241,0,0.0,1330,0,0.0,0,0,0.0,2249,0,0.0,826,0,0.0,2373,0,0.0,0.0,0,43648,0,22817,0
14,2022-03-02,991,0,0.0,2406,0,0.0,763,0,0.0,8185,0,0.0,4317,0,0.0,1382,0,0.0,1,0,0.0,2290,0,0.0,851,0,0.0,2425,0,0.0,0.0,0,43676,0,23611,0
15,2022-03-03,1103,0,0.0,2557,0,0.0,775,0,0.0,8350,0,0.0,4363,0,0.0,1406,0,0.0,2,0,0.0,2312,0,0.0,869,0,0.0,2479,0,0.0,0.0,0,43703,0,24216,0
16,2022-03-04,1199,0,0.0,2696,0,0.0,779,0,0.0,8474,0,0.0,4427,0,0.0,1434,0,0.0,2,0,0.0,2331,0,0.0,884,0,0.0,2518,0,0.0,0.0,0,43726,0,24744,0
17,2022-03-05,1302,0,0.0,2846,0,0.0,785,0,0.0,8592,0,0.0,4465,0,0.0,1467,0,0.0,4,0,0.0,2346,0,0.0,909,0,0.0,2552,0,0.0,0.0,0,43726,0,25268,0
18,2022-03-06,1396,0,0.0,2949,0,0.0,790,0,0.0,8670,0,0.0,4499,0,0.0,1486,0,0.0,4,0,0.0,2364,0,0.0,927,0,0.0,2584,0,0.0,0.0,0,43726,0,25669,0
19,2022-03-07,1492,0,0.0,3052,0,0.0,792,0,0.0,8743,0,0.0,4536,0,0.0,1505,0,0.0,9,0,0.0,2379,0,0.0,933,0,0.0,2606,0,0.0,0.0,0,43726,0,26047,0
20,2022-03-08,1576,0,0.0,3138,0,0.0,797,0,0.0,8800,0,0.0,4573,0,0.0,1528,0,0.0,12,0,0.0,2398,0,0.0,944,0,0.0,2626,0,0.0,0.0,0,43726,0,26392,0
21,2022-03-09,1639,0,0.0,3238,0,0.0,801,0,0.0,8852,0,0.0,4610,0,0.0,1548,0,0.0,19,0,0.0,2414,0,0.0,958,0,0.0,2638,0,0.0,0.0,0,43726,0,26717,0
22,2022-03-10,1693,0,0.0,3320,0,0.0,803,0,0.0,8888,0,0.0,4649,0,0.0,1563,0,0.0,24,0,0.0,2428,0,0.0,976,0,0.0,2649,0,0.0,0.0,0,43726,0,26993,0
23,2022-03-11,1754,0,0.0,3407,0,0.0,805,0,0.0,8934,0,0.0,4694,0,0.0,1584,0,0.0,30,0,0.0,2443,0,0.0,989,0,0.0,2660,0,0.0,0.0,0,43726,0,27300,0
24,2022-03-12,1819,0,0.0,3496,0,0.0,804,0,0.0,8974,0,0.0,4728,0,0.0,1595,0,0.0,32,0,0.0,2467,0,0.0,1005,0,0.0,2666,0,0.0,0.0,0,43726,0,27586,0
25,2022-03-13,1890,0,0.0,3590,0,0.0,805,0,0.0,9011,0,0.0,4768,0,0.0,1608,0,0.0,34,0,0.0,2480,0,0.0,1014,0,0.0,2672,0,0.0,0.0,0,43726,0,27872,0
26,2022-03-14,1947,0,0.0,3662,0,0.0,807,0,0.0,9048,0,0.0,4804,0,0.0,1624,0,0.0,39,0,0.0,2491,0,0.0,1023,0,0.0,2674,0,0.0,0.0,0,43726,0,28119,0
27,2022-03-15,2013,0,0.0,3735,0,0.0,808,0,0.0,9071,0,0.0,4850,0,0.0,1631,0,0.0,43,0,0.0,2507,0,0.0,1035,0,0.0,2677,0,0.0,0.0,0,43726,0,28370,0
