Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,28,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,31,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,76,0,0.0,72,0,0.0,0,0,0.0,0,0,0.0,19,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,167,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,249,0,0.0,249,0,0.0,0,0,0.0,0,0,0.0,85,0,0.0,0,0,0.0,22,0,0.0,0,0,0.0,0.0,0,5586,0,605,0
3,2022-02-19,0,0,0.0,54,0,0.0,51,0,0.0,655,0,0.0,473,0,0.0,57,0,0.0,0,0,0.0,264,0,0.0,40,0,0.0,142,0,0.0,44,0,0.0,0.0,0,12691,0,1780,0
4,2022-02-20,4,0,0.0,168,0,0.0,133,0,0.0,1153,0,0.0,1094,0,0.0,146,0,0.0,0,0,0.0,627,0,0.0,102,0,0.0,416,0,0.0,109,0,0.0,0.0,0,19482,0,3952,0
5,2022-02-21,12,0,0.0,403,0,0.0,248,0,0.0,2029,0,0.0,1596,0,0.0,239,0,0.0,0,0,0.0,876,0,0.0,174,0,0.0,684,0,0.0,224,0,0.0,0.0,0,27403,0,6485,0
6,2022-02-22,29,0,0.0,674,0,0.0,351,0,0.0,3304,0,0.0,2284,0,0.0,380,0,0.0,0,0,0.0,1377,0,0.0,315,0,0.0,976,0,0.0,421,0,0.0,0.0,0,34082,0,10111,0
7,2022-02-23,72,0,0.0,1009,0,0.0,504,0,0.0,4725,0,0.0,3057,0,0.0,643,0,0.0,0,0,0.0,1776,0,0.0,464,0,0.0,1452,0,0.0,636,0,0.0,0.0,0,39535,0,14338,0
8,2022-02-24,185,0,0.0,1309,0,0.0,578,0,0.0,5823,0,0.0,3621,0,0.0,921,0,0.0,0,0,0.0,2102,0,0.0,589,0,0.0,1703,0,0.0,850,0,0.0,0.0,0,40535,0,17681,0
9,2022-02-25,306,0,0.0,1579,0,0.0,643,0,0.0,6547,0,0.0,3936,0,0.0,1117,0,0.0,0,0,0.0,2278,0,0.0,646,0,0.0,1923,0,0.0,1105,0,0.0,0.0,0,41430,0,20080,0
10,2022-02-26,466,0,0.0,1832,0,0.0,682,0,0.0,7046,0,0.0,4083,0,0.0,1217,0,0.0,0,0,0.0,2384,0,0.0,699,0,0.0,2086,0,0.0,1292,0,0.0,0.0,0,42234,0,21787,0
11,2022-02-27,641,0,0.0,2056,0,0.0,715,0,0.0,7559,0,0.0,4229,0,0.0,1284,0,0.0,0,0,0.0,2441,0,0.0,745,0,0.0,2218,0,0.0,1466,0,0.0,0.0,0,42959,0,23354,0
12,2022-02-28,818,0,0.0,2323,0,0.0,743,0,0.0,7979,0,0.0,4352,0,0.0,1346,0,0.0,0,0,0.0,2509,0,0.0,782,0,0.0,2325,0,0.0,1626,0,0.0,0.0,0,43615,0,24803,0
13,2022-03-01,954,0,0.0,2540,0,0.0,767,0,0.0,8306,0,0.0,4443,0,0.0,1412,0,0.0,0,0,0.0,2570,0,0.0,816,0,0.0,2429,0,0.0,1766,0,0.0,0.0,0,43648,0,26003,0
14,2022-03-02,1090,0,0.0,2774,0,0.0,781,0,0.0,8478,0,0.0,4506,0,0.0,1472,0,0.0,1,0,0.0,2610,0,0.0,837,0,0.0,2501,0,0.0,1866,0,0.0,0.0,0,43676,0,26916,0
15,2022-03-03,1199,0,0.0,2937,0,0.0,790,0,0.0,8632,0,0.0,4564,0,0.0,1512,0,0.0,2,0,0.0,2647,0,0.0,856,0,0.0,2545,0,0.0,1973,0,0.0,0.0,0,43703,0,27657,0
16,2022-03-04,1320,0,0.0,3077,0,0.0,795,0,0.0,8763,0,0.0,4621,0,0.0,1547,0,0.0,3,0,0.0,2678,0,0.0,886,0,0.0,2579,0,0.0,2066,0,0.0,0.0,0,43726,0,28335,0
