Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,29,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,34,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,95,0,0.0,86,0,0.0,0,0,0.0,0,0,0.0,17,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,198,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,266,0,0.0,280,0,0.0,0,0,0.0,0,0,0.0,80,0,0.0,0,0,0.0,27,0,0.0,0,0,0.0,0.0,0,5586,0,653,0
3,2022-02-19,0,0,0.0,44,0,0.0,56,0,0.0,620,0,0.0,524,0,0.0,44,0,0.0,0,0,0.0,256,0,0.0,28,0,0.0,162,0,0.0,43,0,0.0,0.0,0,12691,0,1777,0
4,2022-02-20,2,0,0.0,164,0,0.0,147,0,0.0,1144,0,0.0,1129,0,0.0,128,0,0.0,0,0,0.0,602,0,0.0,100,0,0.0,432,0,0.0,110,0,0.0,0.0,0,19482,0,3958,0
5,2022-02-21,5,0,0.0,373,0,0.0,265,0,0.0,2011,0,0.0,1640,0,0.0,238,0,0.0,0,0,0.0,889,0,0.0,183,0,0.0,689,0,0.0,235,0,0.0,0.0,0,27403,0,6528,0
6,2022-02-22,27,0,0.0,630,0,0.0,384,0,0.0,3296,0,0.0,2351,0,0.0,386,0,0.0,0,0,0.0,1377,0,0.0,303,0,0.0,970,0,0.0,416,0,0.0,0.0,0,34082,0,10140,0
7,2022-02-23,72,0,0.0,1001,0,0.0,521,0,0.0,4653,0,0.0,3117,0,0.0,639,0,0.0,0,0,0.0,1777,0,0.0,450,0,0.0,1404,0,0.0,674,0,0.0,0.0,0,39535,0,14308,0
8,2022-02-24,158,0,0.0,1283,0,0.0,596,0,0.0,5775,0,0.0,3668,0,0.0,893,0,0.0,0,0,0.0,2106,0,0.0,544,0,0.0,1682,0,0.0,875,0,0.0,0.0,0,40535,0,17580,0
9,2022-02-25,297,0,0.0,1554,0,0.0,657,0,0.0,6462,0,0.0,3952,0,0.0,1079,0,0.0,0,0,0.0,2315,0,0.0,610,0,0.0,1898,0,0.0,1118,0,0.0,0.0,0,41430,0,19942,0
10,2022-02-26,467,0,0.0,1831,0,0.0,715,0,0.0,7076,0,0.0,4099,0,0.0,1167,0,0.0,0,0,0.0,2404,0,0.0,662,0,0.0,2052,0,0.0,1329,0,0.0,0.0,0,42234,0,21802,0
11,2022-02-27,627,0,0.0,2058,0,0.0,748,0,0.0,7563,0,0.0,4247,0,0.0,1237,0,0.0,0,0,0.0,2468,0,0.0,702,0,0.0,2193,0,0.0,1489,0,0.0,0.0,0,42959,0,23332,0
