Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,31,0,0.0,0,0,0.0,0,0,0.0,7,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,38,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,94,0,0.0,74,0,0.0,0,0,0.0,0,0,0.0,26,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,194,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,259,0,0.0,258,0,0.0,0,0,0.0,0,0,0.0,87,0,0.0,2,0,0.0,27,0,0.0,0,0,0.0,0.0,0,5586,0,633,0
3,2022-02-19,0,0,0.0,45,0,0.0,47,0,0.0,655,0,0.0,477,0,0.0,46,0,0.0,0,0,0.0,267,0,0.0,36,0,0.0,139,0,0.0,41,0,0.0,0.0,0,12691,0,1753,0
4,2022-02-20,1,0,0.0,170,0,0.0,138,0,0.0,1149,0,0.0,1141,0,0.0,128,0,0.0,0,0,0.0,601,0,0.0,99,0,0.0,421,0,0.0,107,0,0.0,0.0,0,19482,0,3955,0
5,2022-02-21,12,0,0.0,361,0,0.0,249,0,0.0,2010,0,0.0,1650,0,0.0,253,0,0.0,0,0,0.0,872,0,0.0,188,0,0.0,700,0,0.0,211,0,0.0,0.0,0,27403,0,6506,0
6,2022-02-22,43,0,0.0,637,0,0.0,392,0,0.0,3247,0,0.0,2352,0,0.0,405,0,0.0,0,0,0.0,1356,0,0.0,307,0,0.0,967,0,0.0,392,0,0.0,0.0,0,34082,0,10098,0
7,2022-02-23,96,0,0.0,949,0,0.0,529,0,0.0,4679,0,0.0,3092,0,0.0,658,0,0.0,0,0,0.0,1763,0,0.0,458,0,0.0,1412,0,0.0,644,0,0.0,0.0,0,39535,0,14280,0
8,2022-02-24,208,0,0.0,1228,0,0.0,609,0,0.0,5815,0,0.0,3678,0,0.0,937,0,0.0,0,0,0.0,2124,0,0.0,554,0,0.0,1696,0,0.0,852,0,0.0,0.0,0,40535,0,17701,0
9,2022-02-25,333,0,0.0,1507,0,0.0,652,0,0.0,6520,0,0.0,3946,0,0.0,1123,0,0.0,0,0,0.0,2312,0,0.0,611,0,0.0,1961,0,0.0,1097,0,0.0,0.0,0,41430,0,20062,0
10,2022-02-26,522,0,0.0,1759,0,0.0,701,0,0.0,7078,0,0.0,4103,0,0.0,1210,0,0.0,0,0,0.0,2416,0,0.0,667,0,0.0,2138,0,0.0,1263,0,0.0,0.0,0,42234,0,21857,0
11,2022-02-27,697,0,0.0,1995,0,0.0,730,0,0.0,7536,0,0.0,4222,0,0.0,1282,0,0.0,0,0,0.0,2470,0,0.0,709,0,0.0,2270,0,0.0,1441,0,0.0,0.0,0,42959,0,23352,0
12,2022-02-28,835,0,0.0,2228,0,0.0,762,0,0.0,7976,0,0.0,4332,0,0.0,1337,0,0.0,0,0,0.0,2540,0,0.0,751,0,0.0,2380,0,0.0,1578,0,0.0,0.0,0,43615,0,24719,0
13,2022-03-01,999,0,0.0,2440,0,0.0,784,0,0.0,8339,0,0.0,4420,0,0.0,1390,0,0.0,0,0,0.0,2604,0,0.0,774,0,0.0,2448,0,0.0,1707,0,0.0,0.0,0,43648,0,25905,0
14,2022-03-02,1136,0,0.0,2612,0,0.0,797,0,0.0,8539,0,0.0,4497,0,0.0,1439,0,0.0,0,0,0.0,2654,0,0.0,804,0,0.0,2504,0,0.0,1825,0,0.0,0.0,0,43676,0,26807,0
15,2022-03-03,1244,0,0.0,2780,0,0.0,807,0,0.0,8715,0,0.0,4551,0,0.0,1467,0,0.0,2,0,0.0,2677,0,0.0,827,0,0.0,2539,0,0.0,1947,0,0.0,0.0,0,43703,0,27556,0
16,2022-03-04,1337,0,0.0,2946,0,0.0,815,0,0.0,8863,0,0.0,4600,0,0.0,1495,0,0.0,3,0,0.0,2702,0,0.0,845,0,0.0,2574,0,0.0,2048,0,0.0,0.0,0,43726,0,28228,0
17,2022-03-05,1426,0,0.0,3098,0,0.0,820,0,0.0,8972,0,0.0,4641,0,0.0,1511,0,0.0,7,0,0.0,2723,0,0.0,862,0,0.0,2606,0,0.0,2139,0,0.0,0.0,0,43726,0,28805,0
18,2022-03-06,1496,0,0.0,3220,0,0.0,822,0,0.0,9060,0,0.0,4684,0,0.0,1537,0,0.0,11,0,0.0,2737,0,0.0,879,0,0.0,2630,0,0.0,2216,0,0.0,0.0,0,43726,0,29292,0
19,2022-03-07,1590,0,0.0,3340,0,0.0,824,0,0.0,9127,0,0.0,4712,0,0.0,1550,0,0.0,14,0,0.0,2748,0,0.0,889,0,0.0,2653,0,0.0,2286,0,0.0,0.0,0,43726,0,29733,0
20,2022-03-08,1662,0,0.0,3468,0,0.0,825,0,0.0,9183,0,0.0,4755,0,0.0,1563,0,0.0,20,0,0.0,2768,0,0.0,900,0,0.0,2676,0,0.0,2374,0,0.0,0.0,0,43726,0,30194,0
