Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,27,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,32,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,99,0,0.0,75,0,0.0,0,0,0.0,0,0,0.0,18,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,192,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,276,0,0.0,272,0,0.0,0,0,0.0,0,0,0.0,82,0,0.0,0,0,0.0,20,0,0.0,0,0,0.0,0.0,0,5586,0,650,0
3,2022-02-19,0,0,0.0,61,0,0.0,43,0,0.0,664,0,0.0,516,0,0.0,46,0,0.0,0,0,0.0,262,0,0.0,41,0,0.0,128,0,0.0,37,0,0.0,0.0,0,12691,0,1798,0
4,2022-02-20,1,0,0.0,200,0,0.0,134,0,0.0,1137,0,0.0,1172,0,0.0,130,0,0.0,0,0,0.0,625,0,0.0,107,0,0.0,386,0,0.0,108,0,0.0,0.0,0,19482,0,4000,0
5,2022-02-21,9,0,0.0,422,0,0.0,241,0,0.0,2000,0,0.0,1654,0,0.0,249,0,0.0,0,0,0.0,863,0,0.0,190,0,0.0,666,0,0.0,229,0,0.0,0.0,0,27403,0,6523,0
6,2022-02-22,27,0,0.0,700,0,0.0,368,0,0.0,3238,0,0.0,2339,0,0.0,401,0,0.0,0,0,0.0,1334,0,0.0,317,0,0.0,985,0,0.0,402,0,0.0,0.0,0,34082,0,10111,0
7,2022-02-23,82,0,0.0,1028,0,0.0,499,0,0.0,4666,0,0.0,3118,0,0.0,626,0,0.0,0,0,0.0,1752,0,0.0,464,0,0.0,1447,0,0.0,625,0,0.0,0.0,0,39535,0,14307,0
8,2022-02-24,197,0,0.0,1350,0,0.0,576,0,0.0,5775,0,0.0,3678,0,0.0,867,0,0.0,0,0,0.0,2090,0,0.0,563,0,0.0,1734,0,0.0,851,0,0.0,0.0,0,40535,0,17681,0
9,2022-02-25,342,0,0.0,1594,0,0.0,644,0,0.0,6493,0,0.0,3952,0,0.0,1034,0,0.0,0,0,0.0,2283,0,0.0,636,0,0.0,1974,0,0.0,1102,0,0.0,0.0,0,41430,0,20054,0
10,2022-02-26,506,0,0.0,1847,0,0.0,683,0,0.0,7063,0,0.0,4115,0,0.0,1128,0,0.0,0,0,0.0,2375,0,0.0,692,0,0.0,2123,0,0.0,1289,0,0.0,0.0,0,42234,0,21821,0
11,2022-02-27,683,0,0.0,2105,0,0.0,715,0,0.0,7512,0,0.0,4268,0,0.0,1207,0,0.0,0,0,0.0,2439,0,0.0,737,0,0.0,2250,0,0.0,1461,0,0.0,0.0,0,42959,0,23377,0
12,2022-02-28,820,0,0.0,2340,0,0.0,743,0,0.0,7926,0,0.0,4381,0,0.0,1276,0,0.0,0,0,0.0,2509,0,0.0,768,0,0.0,2347,0,0.0,1599,0,0.0,0.0,0,43615,0,24709,0
13,2022-03-01,957,0,0.0,2566,0,0.0,760,0,0.0,8227,0,0.0,4477,0,0.0,1334,0,0.0,2,0,0.0,2568,0,0.0,790,0,0.0,2431,0,0.0,1749,0,0.0,0.0,0,43648,0,25861,0
14,2022-03-02,1078,0,0.0,2759,0,0.0,778,0,0.0,8426,0,0.0,4554,0,0.0,1379,0,0.0,2,0,0.0,2615,0,0.0,817,0,0.0,2509,0,0.0,1852,0,0.0,0.0,0,43676,0,26769,0
15,2022-03-03,1187,0,0.0,2935,0,0.0,787,0,0.0,8572,0,0.0,4605,0,0.0,1413,0,0.0,2,0,0.0,2642,0,0.0,841,0,0.0,2559,0,0.0,1963,0,0.0,0.0,0,43703,0,27506,0
16,2022-03-04,1302,0,0.0,3069,0,0.0,792,0,0.0,8714,0,0.0,4654,0,0.0,1438,0,0.0,4,0,0.0,2674,0,0.0,862,0,0.0,2597,0,0.0,2057,0,0.0,0.0,0,43726,0,28163,0
17,2022-03-05,1398,0,0.0,3201,0,0.0,799,0,0.0,8828,0,0.0,4700,0,0.0,1461,0,0.0,5,0,0.0,2690,0,0.0,880,0,0.0,2629,0,0.0,2140,0,0.0,0.0,0,43726,0,28731,0
