Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,37,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,40,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,86,0,0.0,87,0,0.0,0,0,0.0,0,0,0.0,20,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,193,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,249,0,0.0,295,0,0.0,0,0,0.0,0,0,0.0,85,0,0.0,0,0,0.0,26,0,0.0,0,0,0.0,0.0,0,5586,0,655,0
3,2022-02-19,0,0,0.0,45,0,0.0,47,0,0.0,611,0,0.0,525,0,0.0,44,0,0.0,0,0,0.0,272,0,0.0,43,0,0.0,143,0,0.0,45,0,0.0,0.0,0,12691,0,1775,0
4,2022-02-20,4,0,0.0,180,0,0.0,141,0,0.0,1133,0,0.0,1155,0,0.0,105,0,0.0,0,0,0.0,599,0,0.0,103,0,0.0,418,0,0.0,109,0,0.0,0.0,0,19482,0,3947,0
5,2022-02-21,12,0,0.0,379,0,0.0,248,0,0.0,2015,0,0.0,1679,0,0.0,237,0,0.0,0,0,0.0,886,0,0.0,202,0,0.0,705,0,0.0,235,0,0.0,0.0,0,27403,0,6598,0
6,2022-02-22,40,0,0.0,680,0,0.0,364,0,0.0,3331,0,0.0,2388,0,0.0,406,0,0.0,0,0,0.0,1398,0,0.0,320,0,0.0,1014,0,0.0,423,0,0.0,0.0,0,34082,0,10364,0
7,2022-02-23,101,0,0.0,978,0,0.0,496,0,0.0,4679,0,0.0,3128,0,0.0,670,0,0.0,0,0,0.0,1792,0,0.0,446,0,0.0,1464,0,0.0,635,0,0.0,0.0,0,39535,0,14389,0
8,2022-02-24,207,0,0.0,1288,0,0.0,571,0,0.0,5772,0,0.0,3674,0,0.0,921,0,0.0,0,0,0.0,2151,0,0.0,535,0,0.0,1729,0,0.0,846,0,0.0,0.0,0,40535,0,17694,0
9,2022-02-25,337,0,0.0,1528,0,0.0,627,0,0.0,6484,0,0.0,3945,0,0.0,1127,0,0.0,0,0,0.0,2336,0,0.0,592,0,0.0,1965,0,0.0,1088,0,0.0,0.0,0,41430,0,20029,0
10,2022-02-26,534,0,0.0,1774,0,0.0,677,0,0.0,7067,0,0.0,4125,0,0.0,1215,0,0.0,0,0,0.0,2430,0,0.0,642,0,0.0,2136,0,0.0,1239,0,0.0,0.0,0,42234,0,21839,0
11,2022-02-27,707,0,0.0,2037,0,0.0,714,0,0.0,7518,0,0.0,4265,0,0.0,1272,0,0.0,0,0,0.0,2498,0,0.0,681,0,0.0,2273,0,0.0,1394,0,0.0,0.0,0,42959,0,23359,0
12,2022-02-28,864,0,0.0,2263,0,0.0,738,0,0.0,7906,0,0.0,4373,0,0.0,1341,0,0.0,0,0,0.0,2569,0,0.0,712,0,0.0,2373,0,0.0,1546,0,0.0,0.0,0,43615,0,24685,0
13,2022-03-01,1015,0,0.0,2505,0,0.0,755,0,0.0,8228,0,0.0,4473,0,0.0,1400,0,0.0,0,0,0.0,2619,0,0.0,743,0,0.0,2441,0,0.0,1676,0,0.0,0.0,0,43648,0,25855,0
14,2022-03-02,1164,0,0.0,2719,0,0.0,774,0,0.0,8423,0,0.0,4550,0,0.0,1444,0,0.0,0,0,0.0,2672,0,0.0,768,0,0.0,2510,0,0.0,1777,0,0.0,0.0,0,43676,0,26801,0
15,2022-03-03,1293,0,0.0,2866,0,0.0,786,0,0.0,8600,0,0.0,4618,0,0.0,1476,0,0.0,1,0,0.0,2691,0,0.0,784,0,0.0,2546,0,0.0,1883,0,0.0,0.0,0,43703,0,27544,0
16,2022-03-04,1409,0,0.0,3040,0,0.0,799,0,0.0,8723,0,0.0,4686,0,0.0,1500,0,0.0,2,0,0.0,2717,0,0.0,808,0,0.0,2575,0,0.0,1993,0,0.0,0.0,0,43726,0,28252,0
