Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,32,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,37,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,111,0,0.0,79,0,0.0,0,0,0.0,0,0,0.0,20,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,210,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,312,0,0.0,267,0,0.0,0,0,0.0,0,0,0.0,82,0,0.0,0,0,0.0,25,0,0.0,0,0,0.0,0.0,0,5586,0,686,0
3,2022-02-19,0,0,0.0,65,0,0.0,47,0,0.0,690,0,0.0,491,0,0.0,41,0,0.0,0,0,0.0,263,0,0.0,47,0,0.0,138,0,0.0,41,0,0.0,0.0,0,12691,0,1823,0
4,2022-02-20,1,0,0.0,194,0,0.0,132,0,0.0,1168,0,0.0,1097,0,0.0,110,0,0.0,0,0,0.0,634,0,0.0,107,0,0.0,394,0,0.0,99,0,0.0,0.0,0,19482,0,3936,0
5,2022-02-21,6,0,0.0,415,0,0.0,253,0,0.0,2061,0,0.0,1578,0,0.0,246,0,0.0,0,0,0.0,895,0,0.0,183,0,0.0,674,0,0.0,211,0,0.0,0.0,0,27403,0,6522,0
6,2022-02-22,20,0,0.0,645,0,0.0,377,0,0.0,3293,0,0.0,2297,0,0.0,396,0,0.0,0,0,0.0,1362,0,0.0,338,0,0.0,988,0,0.0,399,0,0.0,0.0,0,34082,0,10115,0
7,2022-02-23,58,0,0.0,962,0,0.0,509,0,0.0,4713,0,0.0,3054,0,0.0,635,0,0.0,0,0,0.0,1749,0,0.0,481,0,0.0,1392,0,0.0,635,0,0.0,0.0,0,39535,0,14188,0
8,2022-02-24,162,0,0.0,1237,0,0.0,594,0,0.0,5817,0,0.0,3612,0,0.0,914,0,0.0,0,0,0.0,2099,0,0.0,591,0,0.0,1691,0,0.0,868,0,0.0,0.0,0,40535,0,17585,0
9,2022-02-25,317,0,0.0,1485,0,0.0,653,0,0.0,6510,0,0.0,3901,0,0.0,1095,0,0.0,0,0,0.0,2276,0,0.0,651,0,0.0,1922,0,0.0,1074,0,0.0,0.0,0,41430,0,19884,0
10,2022-02-26,480,0,0.0,1736,0,0.0,696,0,0.0,7064,0,0.0,4076,0,0.0,1200,0,0.0,0,0,0.0,2378,0,0.0,704,0,0.0,2085,0,0.0,1258,0,0.0,0.0,0,42234,0,21677,0
11,2022-02-27,645,0,0.0,1967,0,0.0,732,0,0.0,7520,0,0.0,4209,0,0.0,1282,0,0.0,0,0,0.0,2443,0,0.0,743,0,0.0,2229,0,0.0,1436,0,0.0,0.0,0,42959,0,23206,0
12,2022-02-28,796,0,0.0,2182,0,0.0,759,0,0.0,7920,0,0.0,4333,0,0.0,1346,0,0.0,0,0,0.0,2525,0,0.0,773,0,0.0,2336,0,0.0,1594,0,0.0,0.0,0,43615,0,24564,0
13,2022-03-01,925,0,0.0,2412,0,0.0,782,0,0.0,8274,0,0.0,4421,0,0.0,1394,0,0.0,0,0,0.0,2576,0,0.0,808,0,0.0,2425,0,0.0,1734,0,0.0,0.0,0,43648,0,25751,0
14,2022-03-02,1061,0,0.0,2596,0,0.0,800,0,0.0,8489,0,0.0,4509,0,0.0,1455,0,0.0,0,0,0.0,2615,0,0.0,832,0,0.0,2497,0,0.0,1860,0,0.0,0.0,0,43676,0,26714,0
15,2022-03-03,1203,0,0.0,2757,0,0.0,811,0,0.0,8649,0,0.0,4572,0,0.0,1491,0,0.0,0,0,0.0,2638,0,0.0,850,0,0.0,2543,0,0.0,1979,0,0.0,0.0,0,43703,0,27493,0
16,2022-03-04,1323,0,0.0,2928,0,0.0,817,0,0.0,8779,0,0.0,4609,0,0.0,1521,0,0.0,0,0,0.0,2664,0,0.0,867,0,0.0,2577,0,0.0,2074,0,0.0,0.0,0,43726,0,28159,0
17,2022-03-05,1430,0,0.0,3066,0,0.0,825,0,0.0,8912,0,0.0,4646,0,0.0,1541,0,0.0,2,0,0.0,2686,0,0.0,884,0,0.0,2602,0,0.0,2152,0,0.0,0.0,0,43726,0,28746,0
18,2022-03-06,1527,0,0.0,3180,0,0.0,830,0,0.0,8989,0,0.0,4682,0,0.0,1563,0,0.0,4,0,0.0,2706,0,0.0,895,0,0.0,2630,0,0.0,2244,0,0.0,0.0,0,43726,0,29250,0
19,2022-03-07,1604,0,0.0,3288,0,0.0,832,0,0.0,9064,0,0.0,4723,0,0.0,1575,0,0.0,6,0,0.0,2729,0,0.0,905,0,0.0,2658,0,0.0,2321,0,0.0,0.0,0,43726,0,29705,0
20,2022-03-08,1680,0,0.0,3393,0,0.0,834,0,0.0,9117,0,0.0,4770,0,0.0,1591,0,0.0,14,0,0.0,2749,0,0.0,918,0,0.0,2677,0,0.0,2398,0,0.0,0.0,0,43726,0,30141,0
21,2022-03-09,1760,0,0.0,3517,0,0.0,838,0,0.0,9172,0,0.0,4808,0,0.0,1612,0,0.0,16,0,0.0,2762,0,0.0,926,0,0.0,2688,0,0.0,2468,0,0.0,0.0,0,43726,0,30567,0
22,2022-03-10,1820,0,0.0,3637,0,0.0,838,0,0.0,9222,0,0.0,4838,0,0.0,1629,0,0.0,18,0,0.0,2772,0,0.0,935,0,0.0,2706,0,0.0,2544,0,0.0,0.0,0,43726,0,30959,0
23,2022-03-11,1896,0,0.0,3763,0,0.0,840,0,0.0,9259,0,0.0,4863,0,0.0,1642,0,0.0,22,0,0.0,2787,0,0.0,949,0,0.0,2716,0,0.0,2604,0,0.0,0.0,0,43726,0,31341,0
24,2022-03-12,1957,0,0.0,3861,0,0.0,840,0,0.0,9294,0,0.0,4903,0,0.0,1657,0,0.0,34,0,0.0,2804,0,0.0,959,0,0.0,2724,0,0.0,2676,0,0.0,0.0,0,43726,0,31709,0
25,2022-03-13,1999,0,0.0,3959,0,0.0,840,0,0.0,9324,0,0.0,4929,0,0.0,1669,0,0.0,40,0,0.0,2814,0,0.0,970,0,0.0,2729,0,0.0,2749,0,0.0,0.0,0,43726,0,32022,0
26,2022-03-14,2047,0,0.0,4048,0,0.0,840,0,0.0,9345,0,0.0,4960,0,0.0,1679,0,0.0,48,0,0.0,2826,0,0.0,978,0,0.0,2735,0,0.0,2810,0,0.0,0.0,0,43726,0,32316,0
27,2022-03-15,2092,0,0.0,4137,0,0.0,840,0,0.0,9371,0,0.0,4988,0,0.0,1692,0,0.0,51,0,0.0,2840,0,0.0,985,0,0.0,2737,0,0.0,2874,0,0.0,0.0,0,43726,0,32607,0
28,2022-03-16,2134,0,0.0,4217,0,0.0,840,0,0.0,9395,0,0.0,5018,0,0.0,1702,0,0.0,57,0,0.0,2854,0,0.0,995,0,0.0,2744,0,0.0,2934,0,0.0,0.0,0,43726,0,32890,0
29,2022-03-17,2189,0,0.0,4301,0,0.0,841,0,0.0,9406,0,0.0,5050,0,0.0,1714,0,0.0,66,0,0.0,2867,0,0.0,1001,0,0.0,2749,0,0.0,2999,0,0.0,0.0,0,43726,0,33183,0
30,2022-03-18,2228,0,0.0,4376,0,0.0,841,0,0.0,9427,0,0.0,5071,0,0.0,1717,0,0.0,72,0,0.0,2882,0,0.0,1009,0,0.0,2755,0,0.0,3028,0,0.0,0.0,0,43726,0,33406,0
31,2022-03-19,2278,0,0.0,4453,0,0.0,841,0,0.0,9444,0,0.0,5089,0,0.0,1725,0,0.0,79,0,0.0,2900,0,0.0,1015,0,0.0,2758,0,0.0,3074,0,0.0,0.0,0,43726,0,33656,0
