Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,31,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,34,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,103,0,0.0,91,0,0.0,0,0,0.0,0,0,0.0,12,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,206,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,276,0,0.0,261,0,0.0,0,0,0.0,0,0,0.0,77,0,0.0,0,0,0.0,22,0,0.0,0,0,0.0,0.0,0,5586,0,636,0
3,2022-02-19,0,0,0.0,45,0,0.0,52,0,0.0,687,0,0.0,481,0,0.0,43,0,0.0,0,0,0.0,267,0,0.0,40,0,0.0,145,0,0.0,46,0,0.0,0.0,0,12691,0,1806,0
4,2022-02-20,0,0,0.0,187,0,0.0,133,0,0.0,1207,0,0.0,1146,0,0.0,131,0,0.0,0,0,0.0,592,0,0.0,113,0,0.0,429,0,0.0,105,0,0.0,0.0,0,19482,0,4043,0
5,2022-02-21,8,0,0.0,407,0,0.0,237,0,0.0,2022,0,0.0,1703,0,0.0,233,0,0.0,0,0,0.0,877,0,0.0,208,0,0.0,716,0,0.0,234,0,0.0,0.0,0,27403,0,6645,0
6,2022-02-22,34,0,0.0,677,0,0.0,370,0,0.0,3254,0,0.0,2378,0,0.0,379,0,0.0,0,0,0.0,1356,0,0.0,318,0,0.0,1034,0,0.0,432,0,0.0,0.0,0,34082,0,10232,0
7,2022-02-23,96,0,0.0,970,0,0.0,505,0,0.0,4625,0,0.0,3133,0,0.0,633,0,0.0,0,0,0.0,1725,0,0.0,464,0,0.0,1453,0,0.0,669,0,0.0,0.0,0,39535,0,14273,0
8,2022-02-24,191,0,0.0,1277,0,0.0,588,0,0.0,5771,0,0.0,3673,0,0.0,891,0,0.0,0,0,0.0,2094,0,0.0,545,0,0.0,1729,0,0.0,893,0,0.0,0.0,0,40535,0,17652,0
9,2022-02-25,316,0,0.0,1560,0,0.0,651,0,0.0,6483,0,0.0,3931,0,0.0,1079,0,0.0,0,0,0.0,2263,0,0.0,610,0,0.0,1928,0,0.0,1111,0,0.0,0.0,0,41430,0,19932,0
10,2022-02-26,494,0,0.0,1808,0,0.0,691,0,0.0,7037,0,0.0,4105,0,0.0,1179,0,0.0,0,0,0.0,2360,0,0.0,670,0,0.0,2101,0,0.0,1303,0,0.0,0.0,0,42234,0,21748,0
11,2022-02-27,652,0,0.0,2036,0,0.0,728,0,0.0,7500,0,0.0,4258,0,0.0,1236,0,0.0,0,0,0.0,2423,0,0.0,722,0,0.0,2229,0,0.0,1485,0,0.0,0.0,0,42959,0,23269,0
12,2022-02-28,807,0,0.0,2255,0,0.0,753,0,0.0,7928,0,0.0,4360,0,0.0,1298,0,0.0,0,0,0.0,2492,0,0.0,759,0,0.0,2357,0,0.0,1617,0,0.0,0.0,0,43615,0,24626,0
13,2022-03-01,955,0,0.0,2470,0,0.0,774,0,0.0,8279,0,0.0,4444,0,0.0,1354,0,0.0,0,0,0.0,2536,0,0.0,786,0,0.0,2435,0,0.0,1747,0,0.0,0.0,0,43648,0,25780,0
14,2022-03-02,1089,0,0.0,2662,0,0.0,786,0,0.0,8478,0,0.0,4529,0,0.0,1403,0,0.0,1,0,0.0,2584,0,0.0,811,0,0.0,2510,0,0.0,1866,0,0.0,0.0,0,43676,0,26719,0
15,2022-03-03,1236,0,0.0,2839,0,0.0,801,0,0.0,8632,0,0.0,4593,0,0.0,1432,0,0.0,2,0,0.0,2611,0,0.0,846,0,0.0,2560,0,0.0,1992,0,0.0,0.0,0,43703,0,27544,0
