Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,37,0,0.0,0,0,0.0,0,0,0.0,6,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,43,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,95,0,0.0,81,0,0.0,0,0,0.0,0,0,0.0,16,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,192,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,268,0,0.0,259,0,0.0,0,0,0.0,0,0,0.0,89,0,0.0,0,0,0.0,34,0,0.0,0,0,0.0,0.0,0,5586,0,650,0
3,2022-02-19,0,0,0.0,54,0,0.0,50,0,0.0,612,0,0.0,509,0,0.0,43,0,0.0,0,0,0.0,281,0,0.0,35,0,0.0,151,0,0.0,35,0,0.0,0.0,0,12691,0,1770,0
4,2022-02-20,1,0,0.0,174,0,0.0,126,0,0.0,1176,0,0.0,1114,0,0.0,126,0,0.0,0,0,0.0,630,0,0.0,101,0,0.0,420,0,0.0,86,0,0.0,0.0,0,19482,0,3954,0
5,2022-02-21,3,0,0.0,397,0,0.0,219,0,0.0,2015,0,0.0,1614,0,0.0,247,0,0.0,0,0,0.0,892,0,0.0,192,0,0.0,697,0,0.0,196,0,0.0,0.0,0,27403,0,6472,0
6,2022-02-22,29,0,0.0,640,0,0.0,343,0,0.0,3307,0,0.0,2292,0,0.0,392,0,0.0,0,0,0.0,1359,0,0.0,335,0,0.0,1016,0,0.0,380,0,0.0,0.0,0,34082,0,10093,0
7,2022-02-23,71,0,0.0,953,0,0.0,485,0,0.0,4730,0,0.0,3049,0,0.0,636,0,0.0,0,0,0.0,1773,0,0.0,470,0,0.0,1483,0,0.0,615,0,0.0,0.0,0,39535,0,14265,0
8,2022-02-24,162,0,0.0,1233,0,0.0,579,0,0.0,5833,0,0.0,3582,0,0.0,918,0,0.0,0,0,0.0,2118,0,0.0,551,0,0.0,1770,0,0.0,821,0,0.0,0.0,0,40535,0,17567,0
9,2022-02-25,289,0,0.0,1468,0,0.0,637,0,0.0,6518,0,0.0,3856,0,0.0,1123,0,0.0,0,0,0.0,2310,0,0.0,619,0,0.0,1978,0,0.0,1088,0,0.0,0.0,0,41430,0,19886,0
