Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,28,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,32,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,99,0,0.0,77,0,0.0,0,0,0.0,0,0,0.0,15,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,191,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,285,0,0.0,271,0,0.0,0,0,0.0,0,0,0.0,77,0,0.0,1,0,0.0,22,0,0.0,0,0,0.0,0.0,0,5586,0,656,0
3,2022-02-19,0,0,0.0,55,0,0.0,42,0,0.0,672,0,0.0,498,0,0.0,44,0,0.0,0,0,0.0,248,0,0.0,41,0,0.0,144,0,0.0,41,0,0.0,0.0,0,12691,0,1785,0
4,2022-02-20,6,0,0.0,187,0,0.0,131,0,0.0,1193,0,0.0,1122,0,0.0,126,0,0.0,0,0,0.0,624,0,0.0,97,0,0.0,420,0,0.0,105,0,0.0,0.0,0,19482,0,4011,0
5,2022-02-21,14,0,0.0,412,0,0.0,241,0,0.0,2073,0,0.0,1631,0,0.0,247,0,0.0,0,0,0.0,879,0,0.0,183,0,0.0,734,0,0.0,242,0,0.0,0.0,0,27403,0,6656,0
6,2022-02-22,35,0,0.0,681,0,0.0,369,0,0.0,3323,0,0.0,2319,0,0.0,407,0,0.0,0,0,0.0,1372,0,0.0,303,0,0.0,1035,0,0.0,419,0,0.0,0.0,0,34082,0,10263,0
7,2022-02-23,93,0,0.0,978,0,0.0,507,0,0.0,4755,0,0.0,3081,0,0.0,648,0,0.0,0,0,0.0,1767,0,0.0,436,0,0.0,1459,0,0.0,643,0,0.0,0.0,0,39535,0,14367,0
8,2022-02-24,202,0,0.0,1264,0,0.0,581,0,0.0,5819,0,0.0,3608,0,0.0,898,0,0.0,0,0,0.0,2077,0,0.0,542,0,0.0,1705,0,0.0,858,0,0.0,0.0,0,40535,0,17554,0
9,2022-02-25,338,0,0.0,1520,0,0.0,630,0,0.0,6556,0,0.0,3880,0,0.0,1099,0,0.0,0,0,0.0,2267,0,0.0,621,0,0.0,1938,0,0.0,1115,0,0.0,0.0,0,41430,0,19964,0
