Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,29,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,33,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,92,0,0.0,82,0,0.0,0,0,0.0,0,0,0.0,12,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,186,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,260,0,0.0,279,0,0.0,0,0,0.0,0,0,0.0,74,0,0.0,0,0,0.0,27,0,0.0,0,0,0.0,0.0,0,5586,0,640,0
3,2022-02-19,0,0,0.0,49,0,0.0,51,0,0.0,605,0,0.0,506,0,0.0,47,0,0.0,0,0,0.0,259,0,0.0,29,0,0.0,137,0,0.0,36,0,0.0,0.0,0,12691,0,1719,0
4,2022-02-20,4,0,0.0,188,0,0.0,137,0,0.0,1158,0,0.0,1141,0,0.0,127,0,0.0,0,0,0.0,597,0,0.0,90,0,0.0,391,0,0.0,94,0,0.0,0.0,0,19482,0,3927,0
5,2022-02-21,12,0,0.0,404,0,0.0,248,0,0.0,2044,0,0.0,1653,0,0.0,244,0,0.0,0,0,0.0,859,0,0.0,167,0,0.0,707,0,0.0,231,0,0.0,0.0,0,27403,0,6569,0
6,2022-02-22,37,0,0.0,659,0,0.0,371,0,0.0,3303,0,0.0,2361,0,0.0,382,0,0.0,0,0,0.0,1349,0,0.0,315,0,0.0,1014,0,0.0,403,0,0.0,0.0,0,34082,0,10194,0
7,2022-02-23,92,0,0.0,996,0,0.0,514,0,0.0,4743,0,0.0,3116,0,0.0,642,0,0.0,0,0,0.0,1748,0,0.0,462,0,0.0,1426,0,0.0,634,0,0.0,0.0,0,39535,0,14373,0
8,2022-02-24,173,0,0.0,1294,0,0.0,588,0,0.0,5854,0,0.0,3621,0,0.0,887,0,0.0,0,0,0.0,2098,0,0.0,558,0,0.0,1730,0,0.0,832,0,0.0,0.0,0,40535,0,17635,0
9,2022-02-25,323,0,0.0,1563,0,0.0,631,0,0.0,6551,0,0.0,3915,0,0.0,1082,0,0.0,0,0,0.0,2276,0,0.0,629,0,0.0,1953,0,0.0,1077,0,0.0,0.0,0,41430,0,20000,0
10,2022-02-26,461,0,0.0,1789,0,0.0,683,0,0.0,7081,0,0.0,4077,0,0.0,1185,0,0.0,0,0,0.0,2369,0,0.0,695,0,0.0,2111,0,0.0,1284,0,0.0,0.0,0,42234,0,21735,0
11,2022-02-27,619,0,0.0,2031,0,0.0,723,0,0.0,7535,0,0.0,4211,0,0.0,1258,0,0.0,0,0,0.0,2432,0,0.0,741,0,0.0,2249,0,0.0,1457,0,0.0,0.0,0,42959,0,23256,0
12,2022-02-28,770,0,0.0,2257,0,0.0,753,0,0.0,7916,0,0.0,4336,0,0.0,1310,0,0.0,0,0,0.0,2510,0,0.0,783,0,0.0,2360,0,0.0,1600,0,0.0,0.0,0,43615,0,24595,0
13,2022-03-01,925,0,0.0,2468,0,0.0,771,0,0.0,8281,0,0.0,4423,0,0.0,1366,0,0.0,0,0,0.0,2565,0,0.0,813,0,0.0,2442,0,0.0,1733,0,0.0,0.0,0,43648,0,25787,0
14,2022-03-02,1061,0,0.0,2666,0,0.0,793,0,0.0,8476,0,0.0,4495,0,0.0,1423,0,0.0,0,0,0.0,2620,0,0.0,835,0,0.0,2509,0,0.0,1867,0,0.0,0.0,0,43676,0,26745,0
15,2022-03-03,1187,0,0.0,2841,0,0.0,802,0,0.0,8654,0,0.0,4556,0,0.0,1458,0,0.0,0,0,0.0,2644,0,0.0,851,0,0.0,2548,0,0.0,1986,0,0.0,0.0,0,43703,0,27527,0
16,2022-03-04,1309,0,0.0,3000,0,0.0,809,0,0.0,8792,0,0.0,4612,0,0.0,1489,0,0.0,1,0,0.0,2671,0,0.0,864,0,0.0,2578,0,0.0,2079,0,0.0,0.0,0,43726,0,28204,0
17,2022-03-05,1398,0,0.0,3141,0,0.0,816,0,0.0,8917,0,0.0,4637,0,0.0,1513,0,0.0,6,0,0.0,2688,0,0.0,881,0,0.0,2610,0,0.0,2163,0,0.0,0.0,0,43726,0,28770,0
18,2022-03-06,1486,0,0.0,3267,0,0.0,818,0,0.0,9001,0,0.0,4672,0,0.0,1537,0,0.0,10,0,0.0,2708,0,0.0,900,0,0.0,2631,0,0.0,2255,0,0.0,0.0,0,43726,0,29285,0
19,2022-03-07,1579,0,0.0,3395,0,0.0,819,0,0.0,9082,0,0.0,4703,0,0.0,1555,0,0.0,13,0,0.0,2725,0,0.0,913,0,0.0,2654,0,0.0,2330,0,0.0,0.0,0,43726,0,29768,0
20,2022-03-08,1663,0,0.0,3503,0,0.0,822,0,0.0,9141,0,0.0,4736,0,0.0,1575,0,0.0,16,0,0.0,2748,0,0.0,925,0,0.0,2670,0,0.0,2408,0,0.0,0.0,0,43726,0,30207,0
