Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,30,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,33,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,100,0,0.0,75,0,0.0,0,0,0.0,0,0,0.0,20,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,195,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,271,0,0.0,278,0,0.0,0,0,0.0,0,0,0.0,78,0,0.0,0,0,0.0,25,0,0.0,0,0,0.0,0.0,0,5586,0,652,0
3,2022-02-19,0,0,0.0,51,0,0.0,51,0,0.0,662,0,0.0,487,0,0.0,55,0,0.0,0,0,0.0,255,0,0.0,42,0,0.0,134,0,0.0,37,0,0.0,0.0,0,12691,0,1774,0
4,2022-02-20,3,0,0.0,188,0,0.0,134,0,0.0,1180,0,0.0,1113,0,0.0,130,0,0.0,0,0,0.0,590,0,0.0,106,0,0.0,424,0,0.0,96,0,0.0,0.0,0,19482,0,3964,0
5,2022-02-21,8,0,0.0,394,0,0.0,233,0,0.0,2081,0,0.0,1621,0,0.0,239,0,0.0,0,0,0.0,827,0,0.0,196,0,0.0,717,0,0.0,222,0,0.0,0.0,0,27403,0,6538,0
6,2022-02-22,36,0,0.0,654,0,0.0,341,0,0.0,3375,0,0.0,2324,0,0.0,371,0,0.0,0,0,0.0,1288,0,0.0,322,0,0.0,1019,0,0.0,388,0,0.0,0.0,0,34082,0,10118,0
7,2022-02-23,92,0,0.0,980,0,0.0,477,0,0.0,4692,0,0.0,3090,0,0.0,631,0,0.0,0,0,0.0,1685,0,0.0,452,0,0.0,1469,0,0.0,619,0,0.0,0.0,0,39535,0,14187,0
8,2022-02-24,197,0,0.0,1260,0,0.0,558,0,0.0,5831,0,0.0,3606,0,0.0,872,0,0.0,0,0,0.0,2020,0,0.0,554,0,0.0,1751,0,0.0,836,0,0.0,0.0,0,40535,0,17485,0
9,2022-02-25,323,0,0.0,1512,0,0.0,622,0,0.0,6555,0,0.0,3881,0,0.0,1080,0,0.0,0,0,0.0,2198,0,0.0,623,0,0.0,1961,0,0.0,1066,0,0.0,0.0,0,41430,0,19821,0
10,2022-02-26,482,0,0.0,1769,0,0.0,673,0,0.0,7116,0,0.0,4042,0,0.0,1178,0,0.0,0,0,0.0,2303,0,0.0,676,0,0.0,2112,0,0.0,1246,0,0.0,0.0,0,42234,0,21597,0
11,2022-02-27,644,0,0.0,2042,0,0.0,713,0,0.0,7629,0,0.0,4174,0,0.0,1253,0,0.0,0,0,0.0,2375,0,0.0,726,0,0.0,2263,0,0.0,1424,0,0.0,0.0,0,42959,0,23243,0
12,2022-02-28,788,0,0.0,2270,0,0.0,740,0,0.0,8046,0,0.0,4292,0,0.0,1322,0,0.0,0,0,0.0,2438,0,0.0,767,0,0.0,2370,0,0.0,1576,0,0.0,0.0,0,43615,0,24609,0
13,2022-03-01,923,0,0.0,2486,0,0.0,763,0,0.0,8403,0,0.0,4381,0,0.0,1369,0,0.0,0,0,0.0,2490,0,0.0,807,0,0.0,2458,0,0.0,1722,0,0.0,0.0,0,43648,0,25802,0
14,2022-03-02,1063,0,0.0,2693,0,0.0,776,0,0.0,8585,0,0.0,4449,0,0.0,1405,0,0.0,1,0,0.0,2538,0,0.0,832,0,0.0,2521,0,0.0,1841,0,0.0,0.0,0,43676,0,26704,0
15,2022-03-03,1188,0,0.0,2846,0,0.0,786,0,0.0,8744,0,0.0,4516,0,0.0,1437,0,0.0,2,0,0.0,2567,0,0.0,852,0,0.0,2573,0,0.0,1934,0,0.0,0.0,0,43703,0,27445,0
16,2022-03-04,1280,0,0.0,3008,0,0.0,795,0,0.0,8880,0,0.0,4567,0,0.0,1465,0,0.0,5,0,0.0,2602,0,0.0,869,0,0.0,2611,0,0.0,2022,0,0.0,0.0,0,43726,0,28104,0
17,2022-03-05,1368,0,0.0,3148,0,0.0,800,0,0.0,8988,0,0.0,4617,0,0.0,1490,0,0.0,7,0,0.0,2629,0,0.0,882,0,0.0,2649,0,0.0,2111,0,0.0,0.0,0,43726,0,28689,0
18,2022-03-06,1462,0,0.0,3275,0,0.0,807,0,0.0,9085,0,0.0,4658,0,0.0,1514,0,0.0,9,0,0.0,2647,0,0.0,892,0,0.0,2686,0,0.0,2185,0,0.0,0.0,0,43726,0,29220,0
19,2022-03-07,1557,0,0.0,3384,0,0.0,814,0,0.0,9163,0,0.0,4694,0,0.0,1532,0,0.0,14,0,0.0,2664,0,0.0,907,0,0.0,2703,0,0.0,2265,0,0.0,0.0,0,43726,0,29697,0
20,2022-03-08,1640,0,0.0,3493,0,0.0,818,0,0.0,9230,0,0.0,4723,0,0.0,1552,0,0.0,19,0,0.0,2676,0,0.0,916,0,0.0,2716,0,0.0,2343,0,0.0,0.0,0,43726,0,30126,0
21,2022-03-09,1721,0,0.0,3626,0,0.0,824,0,0.0,9274,0,0.0,4755,0,0.0,1572,0,0.0,25,0,0.0,2690,0,0.0,927,0,0.0,2724,0,0.0,2412,0,0.0,0.0,0,43726,0,30550,0
22,2022-03-10,1798,0,0.0,3716,0,0.0,826,0,0.0,9312,0,0.0,4778,0,0.0,1588,0,0.0,29,0,0.0,2706,0,0.0,936,0,0.0,2734,0,0.0,2492,0,0.0,0.0,0,43726,0,30915,0
23,2022-03-11,1855,0,0.0,3809,0,0.0,827,0,0.0,9358,0,0.0,4812,0,0.0,1604,0,0.0,31,0,0.0,2720,0,0.0,947,0,0.0,2738,0,0.0,2575,0,0.0,0.0,0,43726,0,31276,0
24,2022-03-12,1909,0,0.0,3910,0,0.0,828,0,0.0,9389,0,0.0,4847,0,0.0,1617,0,0.0,34,0,0.0,2736,0,0.0,953,0,0.0,2748,0,0.0,2635,0,0.0,0.0,0,43726,0,31606,0
25,2022-03-13,1955,0,0.0,3999,0,0.0,829,0,0.0,9412,0,0.0,4876,0,0.0,1634,0,0.0,37,0,0.0,2751,0,0.0,964,0,0.0,2756,0,0.0,2715,0,0.0,0.0,0,43726,0,31928,0
26,2022-03-14,2014,0,0.0,4085,0,0.0,829,0,0.0,9433,0,0.0,4921,0,0.0,1647,0,0.0,41,0,0.0,2773,0,0.0,970,0,0.0,2760,0,0.0,2784,0,0.0,0.0,0,43726,0,32257,0
27,2022-03-15,2052,0,0.0,4175,0,0.0,829,0,0.0,9453,0,0.0,4944,0,0.0,1655,0,0.0,45,0,0.0,2786,0,0.0,981,0,0.0,2764,0,0.0,2836,0,0.0,0.0,0,43726,0,32520,0
28,2022-03-16,2087,0,0.0,4261,0,0.0,829,0,0.0,9474,0,0.0,4966,0,0.0,1664,0,0.0,52,0,0.0,2797,0,0.0,989,0,0.0,2764,0,0.0,2894,0,0.0,0.0,0,43726,0,32777,0
29,2022-03-17,2128,0,0.0,4348,0,0.0,829,0,0.0,9496,0,0.0,4994,0,0.0,1675,0,0.0,59,0,0.0,2811,0,0.0,994,0,0.0,2766,0,0.0,2954,0,0.0,0.0,0,43726,0,33054,0
30,2022-03-18,2172,0,0.0,4439,0,0.0,829,0,0.0,9519,0,0.0,5020,0,0.0,1680,0,0.0,63,0,0.0,2827,0,0.0,1003,0,0.0,2769,0,0.0,3013,0,0.0,0.0,0,43726,0,33334,0
31,2022-03-19,2207,0,0.0,4513,0,0.0,829,0,0.0,9534,0,0.0,5043,0,0.0,1686,0,0.0,75,0,0.0,2844,0,0.0,1011,0,0.0,2771,0,0.0,3074,0,0.0,0.0,0,43726,0,33587,0
32,2022-03-20,2253,0,0.0,4587,0,0.0,829,0,0.0,9550,0,0.0,5069,0,0.0,1691,0,0.0,82,0,0.0,2853,0,0.0,1019,0,0.0,2776,0,0.0,3112,0,0.0,0.0,0,43726,0,33821,0
