Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,24,0,0.0,0,0,0.0,0,0,0.0,8,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,32,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,103,0,0.0,68,0,0.0,0,0,0.0,0,0,0.0,22,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,193,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,265,0,0.0,265,0,0.0,0,0,0.0,0,0,0.0,78,0,0.0,1,0,0.0,24,0,0.0,0,0,0.0,0.0,0,5586,0,633,0
3,2022-02-19,0,0,0.0,52,0,0.0,51,0,0.0,664,0,0.0,487,0,0.0,40,0,0.0,0,0,0.0,249,0,0.0,49,0,0.0,147,0,0.0,35,0,0.0,0.0,0,12691,0,1774,0
4,2022-02-20,4,0,0.0,168,0,0.0,141,0,0.0,1175,0,0.0,1129,0,0.0,117,0,0.0,0,0,0.0,583,0,0.0,99,0,0.0,407,0,0.0,93,0,0.0,0.0,0,19482,0,3916,0
5,2022-02-21,6,0,0.0,416,0,0.0,269,0,0.0,2073,0,0.0,1644,0,0.0,226,0,0.0,0,0,0.0,866,0,0.0,181,0,0.0,704,0,0.0,207,0,0.0,0.0,0,27403,0,6592,0
6,2022-02-22,33,0,0.0,669,0,0.0,386,0,0.0,3378,0,0.0,2344,0,0.0,378,0,0.0,0,0,0.0,1353,0,0.0,309,0,0.0,997,0,0.0,370,0,0.0,0.0,0,34082,0,10217,0
7,2022-02-23,82,0,0.0,1018,0,0.0,512,0,0.0,4756,0,0.0,3091,0,0.0,616,0,0.0,0,0,0.0,1749,0,0.0,457,0,0.0,1425,0,0.0,631,0,0.0,0.0,0,39535,0,14337,0
8,2022-02-24,173,0,0.0,1308,0,0.0,585,0,0.0,5793,0,0.0,3632,0,0.0,895,0,0.0,0,0,0.0,2086,0,0.0,551,0,0.0,1731,0,0.0,868,0,0.0,0.0,0,40535,0,17622,0
9,2022-02-25,306,0,0.0,1583,0,0.0,649,0,0.0,6502,0,0.0,3918,0,0.0,1097,0,0.0,0,0,0.0,2259,0,0.0,633,0,0.0,1968,0,0.0,1103,0,0.0,0.0,0,41430,0,20018,0
10,2022-02-26,473,0,0.0,1845,0,0.0,697,0,0.0,7058,0,0.0,4084,0,0.0,1194,0,0.0,0,0,0.0,2349,0,0.0,709,0,0.0,2125,0,0.0,1295,0,0.0,0.0,0,42234,0,21829,0
11,2022-02-27,635,0,0.0,2095,0,0.0,735,0,0.0,7559,0,0.0,4212,0,0.0,1265,0,0.0,0,0,0.0,2418,0,0.0,754,0,0.0,2237,0,0.0,1477,0,0.0,0.0,0,42959,0,23387,0
12,2022-02-28,789,0,0.0,2315,0,0.0,757,0,0.0,7943,0,0.0,4330,0,0.0,1320,0,0.0,0,0,0.0,2482,0,0.0,782,0,0.0,2339,0,0.0,1637,0,0.0,0.0,0,43615,0,24694,0
13,2022-03-01,938,0,0.0,2532,0,0.0,785,0,0.0,8298,0,0.0,4416,0,0.0,1381,0,0.0,1,0,0.0,2542,0,0.0,814,0,0.0,2412,0,0.0,1765,0,0.0,0.0,0,43648,0,25884,0
14,2022-03-02,1060,0,0.0,2723,0,0.0,791,0,0.0,8508,0,0.0,4490,0,0.0,1427,0,0.0,2,0,0.0,2596,0,0.0,849,0,0.0,2477,0,0.0,1860,0,0.0,0.0,0,43676,0,26783,0
15,2022-03-03,1192,0,0.0,2878,0,0.0,799,0,0.0,8671,0,0.0,4547,0,0.0,1456,0,0.0,3,0,0.0,2629,0,0.0,871,0,0.0,2534,0,0.0,1971,0,0.0,0.0,0,43703,0,27551,0
16,2022-03-04,1297,0,0.0,3033,0,0.0,808,0,0.0,8809,0,0.0,4598,0,0.0,1483,0,0.0,5,0,0.0,2657,0,0.0,889,0,0.0,2558,0,0.0,2065,0,0.0,0.0,0,43726,0,28202,0
17,2022-03-05,1402,0,0.0,3170,0,0.0,815,0,0.0,8927,0,0.0,4641,0,0.0,1505,0,0.0,8,0,0.0,2677,0,0.0,902,0,0.0,2589,0,0.0,2152,0,0.0,0.0,0,43726,0,28788,0
18,2022-03-06,1501,0,0.0,3317,0,0.0,818,0,0.0,9008,0,0.0,4679,0,0.0,1532,0,0.0,9,0,0.0,2703,0,0.0,914,0,0.0,2617,0,0.0,2247,0,0.0,0.0,0,43726,0,29345,0
19,2022-03-07,1593,0,0.0,3435,0,0.0,820,0,0.0,9074,0,0.0,4713,0,0.0,1564,0,0.0,11,0,0.0,2718,0,0.0,920,0,0.0,2645,0,0.0,2338,0,0.0,0.0,0,43726,0,29831,0
20,2022-03-08,1670,0,0.0,3548,0,0.0,822,0,0.0,9134,0,0.0,4751,0,0.0,1584,0,0.0,14,0,0.0,2730,0,0.0,932,0,0.0,2661,0,0.0,2409,0,0.0,0.0,0,43726,0,30255,0
21,2022-03-09,1731,0,0.0,3647,0,0.0,824,0,0.0,9188,0,0.0,4786,0,0.0,1600,0,0.0,17,0,0.0,2739,0,0.0,943,0,0.0,2684,0,0.0,2488,0,0.0,0.0,0,43726,0,30647,0
22,2022-03-10,1816,0,0.0,3761,0,0.0,825,0,0.0,9241,0,0.0,4822,0,0.0,1611,0,0.0,28,0,0.0,2753,0,0.0,948,0,0.0,2698,0,0.0,2565,0,0.0,0.0,0,43726,0,31068,0
23,2022-03-11,1879,0,0.0,3857,0,0.0,826,0,0.0,9283,0,0.0,4853,0,0.0,1627,0,0.0,40,0,0.0,2773,0,0.0,955,0,0.0,2710,0,0.0,2625,0,0.0,0.0,0,43726,0,31428,0
24,2022-03-12,1935,0,0.0,3951,0,0.0,827,0,0.0,9310,0,0.0,4883,0,0.0,1643,0,0.0,44,0,0.0,2796,0,0.0,965,0,0.0,2719,0,0.0,2684,0,0.0,0.0,0,43726,0,31757,0
25,2022-03-13,1984,0,0.0,4048,0,0.0,828,0,0.0,9352,0,0.0,4915,0,0.0,1655,0,0.0,52,0,0.0,2811,0,0.0,975,0,0.0,2726,0,0.0,2740,0,0.0,0.0,0,43726,0,32086,0
26,2022-03-14,2021,0,0.0,4166,0,0.0,828,0,0.0,9385,0,0.0,4941,0,0.0,1662,0,0.0,56,0,0.0,2824,0,0.0,986,0,0.0,2735,0,0.0,2789,0,0.0,0.0,0,43726,0,32393,0
27,2022-03-15,2074,0,0.0,4250,0,0.0,828,0,0.0,9408,0,0.0,4963,0,0.0,1670,0,0.0,63,0,0.0,2838,0,0.0,989,0,0.0,2739,0,0.0,2859,0,0.0,0.0,0,43726,0,32681,0
28,2022-03-16,2120,0,0.0,4343,0,0.0,829,0,0.0,9425,0,0.0,4990,0,0.0,1680,0,0.0,73,0,0.0,2853,0,0.0,1000,0,0.0,2740,0,0.0,2917,0,0.0,0.0,0,43726,0,32970,0
29,2022-03-17,2157,0,0.0,4420,0,0.0,829,0,0.0,9444,0,0.0,5014,0,0.0,1695,0,0.0,77,0,0.0,2872,0,0.0,1003,0,0.0,2743,0,0.0,2965,0,0.0,0.0,0,43726,0,33219,0
