Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,28,0,0.0,0,0,0.0,0,0,0.0,7,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,35,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,112,0,0.0,80,0,0.0,0,0,0.0,0,0,0.0,14,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,206,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,279,0,0.0,277,0,0.0,0,0,0.0,0,0,0.0,82,0,0.0,0,0,0.0,22,0,0.0,0,0,0.0,0.0,0,5586,0,660,0
3,2022-02-19,0,0,0.0,56,0,0.0,56,0,0.0,640,0,0.0,499,0,0.0,43,0,0.0,0,0,0.0,259,0,0.0,39,0,0.0,148,0,0.0,32,0,0.0,0.0,0,12691,0,1772,0
4,2022-02-20,3,0,0.0,180,0,0.0,143,0,0.0,1169,0,0.0,1099,0,0.0,118,0,0.0,0,0,0.0,601,0,0.0,113,0,0.0,405,0,0.0,90,0,0.0,0.0,0,19482,0,3921,0
5,2022-02-21,8,0,0.0,389,0,0.0,281,0,0.0,2016,0,0.0,1598,0,0.0,227,0,0.0,0,0,0.0,852,0,0.0,181,0,0.0,705,0,0.0,227,0,0.0,0.0,0,27403,0,6484,0
6,2022-02-22,33,0,0.0,654,0,0.0,404,0,0.0,3275,0,0.0,2311,0,0.0,395,0,0.0,0,0,0.0,1357,0,0.0,332,0,0.0,1023,0,0.0,407,0,0.0,0.0,0,34082,0,10191,0
7,2022-02-23,77,0,0.0,968,0,0.0,531,0,0.0,4690,0,0.0,3106,0,0.0,637,0,0.0,0,0,0.0,1766,0,0.0,458,0,0.0,1443,0,0.0,604,0,0.0,0.0,0,39535,0,14280,0
8,2022-02-24,182,0,0.0,1273,0,0.0,624,0,0.0,5870,0,0.0,3657,0,0.0,887,0,0.0,0,0,0.0,2112,0,0.0,554,0,0.0,1699,0,0.0,828,0,0.0,0.0,0,40535,0,17686,0
9,2022-02-25,318,0,0.0,1527,0,0.0,685,0,0.0,6580,0,0.0,3956,0,0.0,1075,0,0.0,0,0,0.0,2287,0,0.0,617,0,0.0,1913,0,0.0,1063,0,0.0,0.0,0,41430,0,20021,0
10,2022-02-26,502,0,0.0,1787,0,0.0,723,0,0.0,7146,0,0.0,4101,0,0.0,1155,0,0.0,0,0,0.0,2384,0,0.0,671,0,0.0,2077,0,0.0,1271,0,0.0,0.0,0,42234,0,21817,0
11,2022-02-27,675,0,0.0,2040,0,0.0,758,0,0.0,7601,0,0.0,4250,0,0.0,1229,0,0.0,0,0,0.0,2450,0,0.0,714,0,0.0,2211,0,0.0,1462,0,0.0,0.0,0,42959,0,23390,0
12,2022-02-28,806,0,0.0,2269,0,0.0,785,0,0.0,8019,0,0.0,4356,0,0.0,1295,0,0.0,0,0,0.0,2516,0,0.0,755,0,0.0,2308,0,0.0,1607,0,0.0,0.0,0,43615,0,24716,0
13,2022-03-01,961,0,0.0,2514,0,0.0,799,0,0.0,8366,0,0.0,4437,0,0.0,1340,0,0.0,0,0,0.0,2571,0,0.0,789,0,0.0,2401,0,0.0,1735,0,0.0,0.0,0,43648,0,25913,0
14,2022-03-02,1094,0,0.0,2720,0,0.0,821,0,0.0,8572,0,0.0,4510,0,0.0,1384,0,0.0,3,0,0.0,2617,0,0.0,817,0,0.0,2473,0,0.0,1861,0,0.0,0.0,0,43676,0,26872,0
15,2022-03-03,1225,0,0.0,2877,0,0.0,828,0,0.0,8731,0,0.0,4571,0,0.0,1418,0,0.0,3,0,0.0,2642,0,0.0,853,0,0.0,2526,0,0.0,1955,0,0.0,0.0,0,43703,0,27629,0
