Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,32,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,37,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,95,0,0.0,80,0,0.0,0,0,0.0,0,0,0.0,24,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,199,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,263,0,0.0,276,0,0.0,0,0,0.0,0,0,0.0,78,0,0.0,0,0,0.0,24,0,0.0,0,0,0.0,0.0,0,5586,0,641,0
3,2022-02-19,0,0,0.0,52,0,0.0,46,0,0.0,640,0,0.0,494,0,0.0,33,0,0.0,0,0,0.0,271,0,0.0,39,0,0.0,145,0,0.0,43,0,0.0,0.0,0,12691,0,1763,0
4,2022-02-20,5,0,0.0,186,0,0.0,127,0,0.0,1166,0,0.0,1147,0,0.0,123,0,0.0,0,0,0.0,618,0,0.0,95,0,0.0,425,0,0.0,103,0,0.0,0.0,0,19482,0,3995,0
5,2022-02-21,13,0,0.0,393,0,0.0,224,0,0.0,2006,0,0.0,1644,0,0.0,241,0,0.0,0,0,0.0,864,0,0.0,183,0,0.0,690,0,0.0,236,0,0.0,0.0,0,27403,0,6494,0
6,2022-02-22,37,0,0.0,655,0,0.0,330,0,0.0,3294,0,0.0,2327,0,0.0,388,0,0.0,0,0,0.0,1383,0,0.0,312,0,0.0,1010,0,0.0,420,0,0.0,0.0,0,34082,0,10156,0
7,2022-02-23,91,0,0.0,993,0,0.0,483,0,0.0,4673,0,0.0,3079,0,0.0,659,0,0.0,0,0,0.0,1727,0,0.0,440,0,0.0,1446,0,0.0,659,0,0.0,0.0,0,39535,0,14250,0
8,2022-02-24,204,0,0.0,1265,0,0.0,565,0,0.0,5772,0,0.0,3631,0,0.0,919,0,0.0,0,0,0.0,2115,0,0.0,546,0,0.0,1699,0,0.0,883,0,0.0,0.0,0,40535,0,17599,0
9,2022-02-25,332,0,0.0,1519,0,0.0,629,0,0.0,6504,0,0.0,3919,0,0.0,1108,0,0.0,0,0,0.0,2306,0,0.0,611,0,0.0,1920,0,0.0,1140,0,0.0,0.0,0,41430,0,19988,0
10,2022-02-26,504,0,0.0,1763,0,0.0,687,0,0.0,7068,0,0.0,4096,0,0.0,1196,0,0.0,0,0,0.0,2411,0,0.0,665,0,0.0,2073,0,0.0,1324,0,0.0,0.0,0,42234,0,21787,0
11,2022-02-27,687,0,0.0,1994,0,0.0,718,0,0.0,7500,0,0.0,4233,0,0.0,1267,0,0.0,0,0,0.0,2472,0,0.0,712,0,0.0,2223,0,0.0,1518,0,0.0,0.0,0,42959,0,23324,0
12,2022-02-28,853,0,0.0,2239,0,0.0,741,0,0.0,7940,0,0.0,4351,0,0.0,1326,0,0.0,0,0,0.0,2555,0,0.0,762,0,0.0,2332,0,0.0,1662,0,0.0,0.0,0,43615,0,24761,0
13,2022-03-01,1004,0,0.0,2475,0,0.0,762,0,0.0,8274,0,0.0,4455,0,0.0,1384,0,0.0,1,0,0.0,2604,0,0.0,795,0,0.0,2408,0,0.0,1787,0,0.0,0.0,0,43648,0,25949,0
14,2022-03-02,1135,0,0.0,2660,0,0.0,775,0,0.0,8492,0,0.0,4530,0,0.0,1437,0,0.0,2,0,0.0,2643,0,0.0,817,0,0.0,2474,0,0.0,1912,0,0.0,0.0,0,43676,0,26877,0
15,2022-03-03,1259,0,0.0,2809,0,0.0,784,0,0.0,8658,0,0.0,4583,0,0.0,1465,0,0.0,4,0,0.0,2670,0,0.0,840,0,0.0,2520,0,0.0,2020,0,0.0,0.0,0,43703,0,27612,0
16,2022-03-04,1361,0,0.0,2970,0,0.0,791,0,0.0,8788,0,0.0,4638,0,0.0,1480,0,0.0,5,0,0.0,2691,0,0.0,858,0,0.0,2567,0,0.0,2119,0,0.0,0.0,0,43726,0,28268,0
17,2022-03-05,1441,0,0.0,3120,0,0.0,792,0,0.0,8900,0,0.0,4687,0,0.0,1510,0,0.0,8,0,0.0,2712,0,0.0,874,0,0.0,2600,0,0.0,2197,0,0.0,0.0,0,43726,0,28841,0
18,2022-03-06,1522,0,0.0,3250,0,0.0,798,0,0.0,8990,0,0.0,4717,0,0.0,1531,0,0.0,14,0,0.0,2726,0,0.0,888,0,0.0,2624,0,0.0,2275,0,0.0,0.0,0,43726,0,29335,0
19,2022-03-07,1628,0,0.0,3381,0,0.0,800,0,0.0,9060,0,0.0,4753,0,0.0,1556,0,0.0,17,0,0.0,2738,0,0.0,909,0,0.0,2647,0,0.0,2374,0,0.0,0.0,0,43726,0,29863,0
20,2022-03-08,1708,0,0.0,3512,0,0.0,803,0,0.0,9119,0,0.0,4789,0,0.0,1579,0,0.0,21,0,0.0,2749,0,0.0,920,0,0.0,2661,0,0.0,2456,0,0.0,0.0,0,43726,0,30317,0
21,2022-03-09,1777,0,0.0,3610,0,0.0,806,0,0.0,9183,0,0.0,4823,0,0.0,1597,0,0.0,25,0,0.0,2765,0,0.0,930,0,0.0,2679,0,0.0,2526,0,0.0,0.0,0,43726,0,30721,0
22,2022-03-10,1854,0,0.0,3718,0,0.0,809,0,0.0,9230,0,0.0,4854,0,0.0,1613,0,0.0,29,0,0.0,2773,0,0.0,937,0,0.0,2691,0,0.0,2599,0,0.0,0.0,0,43726,0,31107,0
23,2022-03-11,1913,0,0.0,3820,0,0.0,811,0,0.0,9268,0,0.0,4885,0,0.0,1622,0,0.0,33,0,0.0,2791,0,0.0,949,0,0.0,2705,0,0.0,2674,0,0.0,0.0,0,43726,0,31471,0
24,2022-03-12,1954,0,0.0,3924,0,0.0,811,0,0.0,9296,0,0.0,4924,0,0.0,1638,0,0.0,37,0,0.0,2802,0,0.0,957,0,0.0,2718,0,0.0,2752,0,0.0,0.0,0,43726,0,31813,0
25,2022-03-13,2014,0,0.0,4011,0,0.0,812,0,0.0,9320,0,0.0,4955,0,0.0,1653,0,0.0,40,0,0.0,2821,0,0.0,962,0,0.0,2725,0,0.0,2812,0,0.0,0.0,0,43726,0,32125,0
26,2022-03-14,2066,0,0.0,4098,0,0.0,813,0,0.0,9353,0,0.0,4982,0,0.0,1665,0,0.0,42,0,0.0,2841,0,0.0,965,0,0.0,2735,0,0.0,2874,0,0.0,0.0,0,43726,0,32434,0
27,2022-03-15,2104,0,0.0,4199,0,0.0,813,0,0.0,9375,0,0.0,5015,0,0.0,1674,0,0.0,52,0,0.0,2853,0,0.0,976,0,0.0,2738,0,0.0,2917,0,0.0,0.0,0,43726,0,32716,0
28,2022-03-16,2148,0,0.0,4288,0,0.0,814,0,0.0,9399,0,0.0,5059,0,0.0,1682,0,0.0,62,0,0.0,2863,0,0.0,983,0,0.0,2743,0,0.0,2963,0,0.0,0.0,0,43726,0,33004,0
29,2022-03-17,2198,0,0.0,4376,0,0.0,814,0,0.0,9422,0,0.0,5080,0,0.0,1694,0,0.0,66,0,0.0,2877,0,0.0,989,0,0.0,2746,0,0.0,3024,0,0.0,0.0,0,43726,0,33286,0
30,2022-03-18,2245,0,0.0,4451,0,0.0,814,0,0.0,9439,0,0.0,5106,0,0.0,1702,0,0.0,73,0,0.0,2885,0,0.0,995,0,0.0,2747,0,0.0,3077,0,0.0,0.0,0,43726,0,33534,0
31,2022-03-19,2277,0,0.0,4532,0,0.0,814,0,0.0,9457,0,0.0,5133,0,0.0,1713,0,0.0,81,0,0.0,2899,0,0.0,1002,0,0.0,2751,0,0.0,3118,0,0.0,0.0,0,43726,0,33777,0
32,2022-03-20,2320,0,0.0,4632,0,0.0,814,0,0.0,9470,0,0.0,5158,0,0.0,1725,0,0.0,88,0,0.0,2908,0,0.0,1007,0,0.0,2754,0,0.0,3171,0,0.0,0.0,0,43726,0,34047,0
33,2022-03-21,2361,0,0.0,4709,0,0.0,814,0,0.0,9482,0,0.0,5177,0,0.0,1728,0,0.0,94,0,0.0,2922,0,0.0,1013,0,0.0,2758,0,0.0,3209,0,0.0,0.0,0,43726,0,34267,0
34,2022-03-22,2404,0,0.0,4796,0,0.0,814,0,0.0,9490,0,0.0,5196,0,0.0,1734,0,0.0,100,0,0.0,2933,0,0.0,1015,0,0.0,2761,0,0.0,3257,0,0.0,0.0,0,43726,0,34500,0
