Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,37,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,41,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,89,0,0.0,87,0,0.0,0,0,0.0,0,0,0.0,17,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,193,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,243,0,0.0,275,0,0.0,0,0,0.0,0,0,0.0,75,0,0.0,0,0,0.0,26,0,0.0,0,0,0.0,0.0,0,5586,0,619,0
3,2022-02-19,0,0,0.0,57,0,0.0,60,0,0.0,666,0,0.0,494,0,0.0,47,0,0.0,0,0,0.0,266,0,0.0,40,0,0.0,140,0,0.0,40,0,0.0,0.0,0,12691,0,1810,0
4,2022-02-20,7,0,0.0,184,0,0.0,151,0,0.0,1190,0,0.0,1109,0,0.0,134,0,0.0,0,0,0.0,626,0,0.0,111,0,0.0,417,0,0.0,93,0,0.0,0.0,0,19482,0,4022,0
5,2022-02-21,13,0,0.0,387,0,0.0,278,0,0.0,2059,0,0.0,1625,0,0.0,253,0,0.0,0,0,0.0,863,0,0.0,200,0,0.0,689,0,0.0,215,0,0.0,0.0,0,27403,0,6582,0
6,2022-02-22,35,0,0.0,633,0,0.0,401,0,0.0,3294,0,0.0,2327,0,0.0,414,0,0.0,0,0,0.0,1353,0,0.0,334,0,0.0,981,0,0.0,398,0,0.0,0.0,0,34082,0,10170,0
7,2022-02-23,95,0,0.0,950,0,0.0,527,0,0.0,4680,0,0.0,3068,0,0.0,666,0,0.0,0,0,0.0,1754,0,0.0,461,0,0.0,1423,0,0.0,640,0,0.0,0.0,0,39535,0,14264,0
8,2022-02-24,196,0,0.0,1239,0,0.0,607,0,0.0,5856,0,0.0,3598,0,0.0,923,0,0.0,0,0,0.0,2106,0,0.0,550,0,0.0,1721,0,0.0,852,0,0.0,0.0,0,40535,0,17648,0
9,2022-02-25,334,0,0.0,1476,0,0.0,668,0,0.0,6577,0,0.0,3874,0,0.0,1117,0,0.0,0,0,0.0,2276,0,0.0,614,0,0.0,1949,0,0.0,1084,0,0.0,0.0,0,41430,0,19969,0
10,2022-02-26,521,0,0.0,1725,0,0.0,715,0,0.0,7082,0,0.0,4026,0,0.0,1233,0,0.0,0,0,0.0,2373,0,0.0,674,0,0.0,2099,0,0.0,1293,0,0.0,0.0,0,42234,0,21741,0
11,2022-02-27,688,0,0.0,1984,0,0.0,749,0,0.0,7578,0,0.0,4176,0,0.0,1289,0,0.0,0,0,0.0,2445,0,0.0,720,0,0.0,2235,0,0.0,1469,0,0.0,0.0,0,42959,0,23333,0
12,2022-02-28,830,0,0.0,2213,0,0.0,778,0,0.0,8005,0,0.0,4301,0,0.0,1358,0,0.0,0,0,0.0,2508,0,0.0,756,0,0.0,2346,0,0.0,1637,0,0.0,0.0,0,43615,0,24732,0
13,2022-03-01,954,0,0.0,2440,0,0.0,802,0,0.0,8330,0,0.0,4384,0,0.0,1403,0,0.0,0,0,0.0,2577,0,0.0,781,0,0.0,2433,0,0.0,1768,0,0.0,0.0,0,43648,0,25872,0
14,2022-03-02,1111,0,0.0,2648,0,0.0,821,0,0.0,8525,0,0.0,4473,0,0.0,1459,0,0.0,0,0,0.0,2635,0,0.0,805,0,0.0,2497,0,0.0,1894,0,0.0,0.0,0,43676,0,26868,0
15,2022-03-03,1255,0,0.0,2827,0,0.0,830,0,0.0,8678,0,0.0,4535,0,0.0,1485,0,0.0,0,0,0.0,2658,0,0.0,821,0,0.0,2548,0,0.0,1987,0,0.0,0.0,0,43703,0,27624,0
16,2022-03-04,1362,0,0.0,2985,0,0.0,834,0,0.0,8829,0,0.0,4577,0,0.0,1516,0,0.0,0,0,0.0,2677,0,0.0,841,0,0.0,2580,0,0.0,2079,0,0.0,0.0,0,43726,0,28280,0
17,2022-03-05,1454,0,0.0,3132,0,0.0,837,0,0.0,8948,0,0.0,4619,0,0.0,1541,0,0.0,3,0,0.0,2691,0,0.0,852,0,0.0,2611,0,0.0,2169,0,0.0,0.0,0,43726,0,28857,0
18,2022-03-06,1548,0,0.0,3272,0,0.0,839,0,0.0,9017,0,0.0,4660,0,0.0,1564,0,0.0,4,0,0.0,2708,0,0.0,870,0,0.0,2636,0,0.0,2265,0,0.0,0.0,0,43726,0,29383,0
19,2022-03-07,1612,0,0.0,3375,0,0.0,841,0,0.0,9090,0,0.0,4699,0,0.0,1586,0,0.0,5,0,0.0,2729,0,0.0,888,0,0.0,2655,0,0.0,2354,0,0.0,0.0,0,43726,0,29834,0
20,2022-03-08,1679,0,0.0,3489,0,0.0,844,0,0.0,9153,0,0.0,4727,0,0.0,1602,0,0.0,8,0,0.0,2750,0,0.0,894,0,0.0,2670,0,0.0,2437,0,0.0,0.0,0,43726,0,30253,0
21,2022-03-09,1753,0,0.0,3601,0,0.0,848,0,0.0,9215,0,0.0,4766,0,0.0,1621,0,0.0,14,0,0.0,2769,0,0.0,905,0,0.0,2690,0,0.0,2498,0,0.0,0.0,0,43726,0,30680,0
22,2022-03-10,1825,0,0.0,3705,0,0.0,848,0,0.0,9270,0,0.0,4808,0,0.0,1635,0,0.0,19,0,0.0,2785,0,0.0,922,0,0.0,2701,0,0.0,2562,0,0.0,0.0,0,43726,0,31080,0
23,2022-03-11,1866,0,0.0,3832,0,0.0,849,0,0.0,9322,0,0.0,4837,0,0.0,1654,0,0.0,23,0,0.0,2801,0,0.0,928,0,0.0,2711,0,0.0,2642,0,0.0,0.0,0,43726,0,31465,0
24,2022-03-12,1921,0,0.0,3905,0,0.0,850,0,0.0,9353,0,0.0,4866,0,0.0,1662,0,0.0,29,0,0.0,2821,0,0.0,932,0,0.0,2720,0,0.0,2705,0,0.0,0.0,0,43726,0,31764,0
25,2022-03-13,1986,0,0.0,4007,0,0.0,851,0,0.0,9386,0,0.0,4884,0,0.0,1671,0,0.0,34,0,0.0,2834,0,0.0,941,0,0.0,2729,0,0.0,2766,0,0.0,0.0,0,43726,0,32089,0
26,2022-03-14,2032,0,0.0,4100,0,0.0,851,0,0.0,9416,0,0.0,4908,0,0.0,1682,0,0.0,39,0,0.0,2848,0,0.0,945,0,0.0,2736,0,0.0,2831,0,0.0,0.0,0,43726,0,32388,0
27,2022-03-15,2079,0,0.0,4185,0,0.0,851,0,0.0,9436,0,0.0,4942,0,0.0,1697,0,0.0,46,0,0.0,2863,0,0.0,952,0,0.0,2740,0,0.0,2886,0,0.0,0.0,0,43726,0,32677,0
