Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,32,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,35,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,76,0,0.0,79,0,0.0,0,0,0.0,0,0,0.0,16,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,171,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,264,0,0.0,263,0,0.0,0,0,0.0,0,0,0.0,86,0,0.0,0,0,0.0,28,0,0.0,0,0,0.0,0.0,0,5586,0,641,0
3,2022-02-19,0,0,0.0,50,0,0.0,57,0,0.0,678,0,0.0,484,0,0.0,42,0,0.0,0,0,0.0,270,0,0.0,33,0,0.0,144,0,0.0,26,0,0.0,0.0,0,12691,0,1784,0
4,2022-02-20,2,0,0.0,187,0,0.0,142,0,0.0,1191,0,0.0,1136,0,0.0,128,0,0.0,0,0,0.0,619,0,0.0,102,0,0.0,426,0,0.0,92,0,0.0,0.0,0,19482,0,4025,0
5,2022-02-21,5,0,0.0,382,0,0.0,262,0,0.0,2031,0,0.0,1670,0,0.0,241,0,0.0,0,0,0.0,904,0,0.0,180,0,0.0,698,0,0.0,230,0,0.0,0.0,0,27403,0,6603,0
6,2022-02-22,28,0,0.0,636,0,0.0,397,0,0.0,3342,0,0.0,2348,0,0.0,385,0,0.0,0,0,0.0,1378,0,0.0,315,0,0.0,987,0,0.0,402,0,0.0,0.0,0,34082,0,10218,0
7,2022-02-23,85,0,0.0,960,0,0.0,545,0,0.0,4755,0,0.0,3081,0,0.0,606,0,0.0,0,0,0.0,1774,0,0.0,454,0,0.0,1441,0,0.0,636,0,0.0,0.0,0,39535,0,14337,0
8,2022-02-24,179,0,0.0,1264,0,0.0,626,0,0.0,5874,0,0.0,3652,0,0.0,824,0,0.0,0,0,0.0,2119,0,0.0,555,0,0.0,1697,0,0.0,876,0,0.0,0.0,0,40535,0,17666,0
9,2022-02-25,302,0,0.0,1511,0,0.0,685,0,0.0,6556,0,0.0,3939,0,0.0,1013,0,0.0,0,0,0.0,2308,0,0.0,634,0,0.0,1916,0,0.0,1107,0,0.0,0.0,0,41430,0,19971,0
