Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,38,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,42,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,100,0,0.0,78,0,0.0,0,0,0.0,0,0,0.0,20,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,198,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,253,0,0.0,276,0,0.0,0,0,0.0,0,0,0.0,98,0,0.0,1,0,0.0,19,0,0.0,0,0,0.0,0.0,0,5586,0,647,0
3,2022-02-19,0,0,0.0,58,0,0.0,68,0,0.0,656,0,0.0,507,0,0.0,46,0,0.0,0,0,0.0,274,0,0.0,49,0,0.0,117,0,0.0,50,0,0.0,0.0,0,12691,0,1825,0
4,2022-02-20,5,0,0.0,185,0,0.0,158,0,0.0,1190,0,0.0,1131,0,0.0,121,0,0.0,0,0,0.0,598,0,0.0,111,0,0.0,372,0,0.0,108,0,0.0,0.0,0,19482,0,3979,0
5,2022-02-21,16,0,0.0,380,0,0.0,275,0,0.0,2044,0,0.0,1629,0,0.0,248,0,0.0,0,0,0.0,876,0,0.0,194,0,0.0,663,0,0.0,223,0,0.0,0.0,0,27403,0,6548,0
6,2022-02-22,40,0,0.0,649,0,0.0,396,0,0.0,3271,0,0.0,2345,0,0.0,403,0,0.0,0,0,0.0,1345,0,0.0,338,0,0.0,950,0,0.0,385,0,0.0,0.0,0,34082,0,10122,0
7,2022-02-23,91,0,0.0,993,0,0.0,515,0,0.0,4683,0,0.0,3095,0,0.0,636,0,0.0,0,0,0.0,1769,0,0.0,469,0,0.0,1436,0,0.0,626,0,0.0,0.0,0,39535,0,14313,0
8,2022-02-24,197,0,0.0,1277,0,0.0,607,0,0.0,5856,0,0.0,3619,0,0.0,919,0,0.0,0,0,0.0,2115,0,0.0,572,0,0.0,1723,0,0.0,858,0,0.0,0.0,0,40535,0,17743,0
9,2022-02-25,336,0,0.0,1533,0,0.0,662,0,0.0,6522,0,0.0,3890,0,0.0,1098,0,0.0,0,0,0.0,2297,0,0.0,640,0,0.0,1947,0,0.0,1104,0,0.0,0.0,0,41430,0,20029,0
10,2022-02-26,502,0,0.0,1787,0,0.0,698,0,0.0,7083,0,0.0,4075,0,0.0,1200,0,0.0,0,0,0.0,2395,0,0.0,683,0,0.0,2122,0,0.0,1279,0,0.0,0.0,0,42234,0,21824,0
11,2022-02-27,648,0,0.0,2036,0,0.0,722,0,0.0,7543,0,0.0,4231,0,0.0,1259,0,0.0,0,0,0.0,2457,0,0.0,712,0,0.0,2239,0,0.0,1437,0,0.0,0.0,0,42959,0,23284,0
12,2022-02-28,797,0,0.0,2286,0,0.0,750,0,0.0,7928,0,0.0,4349,0,0.0,1326,0,0.0,0,0,0.0,2528,0,0.0,749,0,0.0,2339,0,0.0,1595,0,0.0,0.0,0,43615,0,24647,0
13,2022-03-01,939,0,0.0,2492,0,0.0,774,0,0.0,8283,0,0.0,4440,0,0.0,1374,0,0.0,0,0,0.0,2590,0,0.0,787,0,0.0,2421,0,0.0,1707,0,0.0,0.0,0,43648,0,25807,0
14,2022-03-02,1075,0,0.0,2704,0,0.0,791,0,0.0,8503,0,0.0,4531,0,0.0,1434,0,0.0,2,0,0.0,2639,0,0.0,815,0,0.0,2498,0,0.0,1821,0,0.0,0.0,0,43676,0,26813,0
15,2022-03-03,1205,0,0.0,2853,0,0.0,808,0,0.0,8671,0,0.0,4593,0,0.0,1464,0,0.0,4,0,0.0,2668,0,0.0,830,0,0.0,2537,0,0.0,1907,0,0.0,0.0,0,43703,0,27540,0
16,2022-03-04,1306,0,0.0,3022,0,0.0,821,0,0.0,8802,0,0.0,4649,0,0.0,1496,0,0.0,4,0,0.0,2694,0,0.0,852,0,0.0,2572,0,0.0,1994,0,0.0,0.0,0,43726,0,28212,0
17,2022-03-05,1413,0,0.0,3165,0,0.0,832,0,0.0,8918,0,0.0,4682,0,0.0,1536,0,0.0,4,0,0.0,2710,0,0.0,867,0,0.0,2600,0,0.0,2081,0,0.0,0.0,0,43726,0,28808,0
18,2022-03-06,1482,0,0.0,3299,0,0.0,833,0,0.0,8987,0,0.0,4717,0,0.0,1559,0,0.0,9,0,0.0,2731,0,0.0,879,0,0.0,2624,0,0.0,2160,0,0.0,0.0,0,43726,0,29280,0
19,2022-03-07,1580,0,0.0,3420,0,0.0,835,0,0.0,9067,0,0.0,4761,0,0.0,1584,0,0.0,13,0,0.0,2740,0,0.0,890,0,0.0,2641,0,0.0,2249,0,0.0,0.0,0,43726,0,29780,0
20,2022-03-08,1660,0,0.0,3545,0,0.0,838,0,0.0,9121,0,0.0,4782,0,0.0,1604,0,0.0,15,0,0.0,2760,0,0.0,897,0,0.0,2655,0,0.0,2336,0,0.0,0.0,0,43726,0,30213,0
21,2022-03-09,1730,0,0.0,3656,0,0.0,839,0,0.0,9174,0,0.0,4814,0,0.0,1619,0,0.0,21,0,0.0,2773,0,0.0,919,0,0.0,2665,0,0.0,2407,0,0.0,0.0,0,43726,0,30617,0
22,2022-03-10,1798,0,0.0,3752,0,0.0,842,0,0.0,9235,0,0.0,4853,0,0.0,1630,0,0.0,27,0,0.0,2792,0,0.0,930,0,0.0,2679,0,0.0,2495,0,0.0,0.0,0,43726,0,31033,0
23,2022-03-11,1861,0,0.0,3857,0,0.0,842,0,0.0,9276,0,0.0,4877,0,0.0,1641,0,0.0,34,0,0.0,2803,0,0.0,935,0,0.0,2692,0,0.0,2576,0,0.0,0.0,0,43726,0,31394,0
