Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,30,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,31,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,81,0,0.0,87,0,0.0,0,0,0.0,0,0,0.0,14,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,182,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,264,0,0.0,277,0,0.0,0,0,0.0,0,0,0.0,83,0,0.0,0,0,0.0,20,0,0.0,0,0,0.0,0.0,0,5586,0,644,0
3,2022-02-19,0,0,0.0,61,0,0.0,54,0,0.0,657,0,0.0,502,0,0.0,56,0,0.0,0,0,0.0,277,0,0.0,33,0,0.0,141,0,0.0,32,0,0.0,0.0,0,12691,0,1813,0
4,2022-02-20,2,0,0.0,189,0,0.0,143,0,0.0,1187,0,0.0,1132,0,0.0,125,0,0.0,0,0,0.0,623,0,0.0,106,0,0.0,428,0,0.0,92,0,0.0,0.0,0,19482,0,4027,0
5,2022-02-21,10,0,0.0,382,0,0.0,259,0,0.0,2060,0,0.0,1633,0,0.0,241,0,0.0,0,0,0.0,890,0,0.0,192,0,0.0,723,0,0.0,225,0,0.0,0.0,0,27403,0,6615,0
6,2022-02-22,36,0,0.0,656,0,0.0,381,0,0.0,3289,0,0.0,2342,0,0.0,386,0,0.0,0,0,0.0,1392,0,0.0,321,0,0.0,1009,0,0.0,403,0,0.0,0.0,0,34082,0,10215,0
7,2022-02-23,87,0,0.0,967,0,0.0,516,0,0.0,4649,0,0.0,3075,0,0.0,648,0,0.0,0,0,0.0,1785,0,0.0,443,0,0.0,1473,0,0.0,651,0,0.0,0.0,0,39535,0,14294,0
8,2022-02-24,182,0,0.0,1262,0,0.0,597,0,0.0,5821,0,0.0,3631,0,0.0,908,0,0.0,0,0,0.0,2121,0,0.0,540,0,0.0,1758,0,0.0,883,0,0.0,0.0,0,40535,0,17703,0
9,2022-02-25,321,0,0.0,1517,0,0.0,647,0,0.0,6517,0,0.0,3906,0,0.0,1099,0,0.0,0,0,0.0,2293,0,0.0,594,0,0.0,1993,0,0.0,1116,0,0.0,0.0,0,41430,0,20003,0
10,2022-02-26,497,0,0.0,1772,0,0.0,698,0,0.0,7075,0,0.0,4077,0,0.0,1187,0,0.0,0,0,0.0,2392,0,0.0,655,0,0.0,2146,0,0.0,1310,0,0.0,0.0,0,42234,0,21809,0
11,2022-02-27,656,0,0.0,2013,0,0.0,731,0,0.0,7533,0,0.0,4218,0,0.0,1260,0,0.0,0,0,0.0,2452,0,0.0,708,0,0.0,2259,0,0.0,1487,0,0.0,0.0,0,42959,0,23317,0
12,2022-02-28,804,0,0.0,2242,0,0.0,753,0,0.0,7950,0,0.0,4337,0,0.0,1320,0,0.0,0,0,0.0,2522,0,0.0,740,0,0.0,2361,0,0.0,1607,0,0.0,0.0,0,43615,0,24636,0
13,2022-03-01,963,0,0.0,2436,0,0.0,780,0,0.0,8311,0,0.0,4429,0,0.0,1374,0,0.0,0,0,0.0,2586,0,0.0,770,0,0.0,2443,0,0.0,1767,0,0.0,0.0,0,43648,0,25859,0
14,2022-03-02,1107,0,0.0,2627,0,0.0,797,0,0.0,8497,0,0.0,4492,0,0.0,1423,0,0.0,1,0,0.0,2636,0,0.0,795,0,0.0,2502,0,0.0,1879,0,0.0,0.0,0,43676,0,26756,0
