Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,33,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,36,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,95,0,0.0,70,0,0.0,0,0,0.0,0,0,0.0,16,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,181,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,244,0,0.0,258,0,0.0,0,0,0.0,0,0,0.0,77,0,0.0,1,0,0.0,29,0,0.0,0,0,0.0,0.0,0,5586,0,609,0
3,2022-02-19,0,0,0.0,43,0,0.0,57,0,0.0,632,0,0.0,483,0,0.0,42,0,0.0,0,0,0.0,249,0,0.0,41,0,0.0,153,0,0.0,40,0,0.0,0.0,0,12691,0,1740,0
4,2022-02-20,3,0,0.0,183,0,0.0,147,0,0.0,1208,0,0.0,1152,0,0.0,112,0,0.0,0,0,0.0,597,0,0.0,95,0,0.0,410,0,0.0,105,0,0.0,0.0,0,19482,0,4012,0
5,2022-02-21,9,0,0.0,402,0,0.0,248,0,0.0,2098,0,0.0,1677,0,0.0,229,0,0.0,0,0,0.0,844,0,0.0,179,0,0.0,670,0,0.0,224,0,0.0,0.0,0,27403,0,6580,0
6,2022-02-22,39,0,0.0,674,0,0.0,367,0,0.0,3385,0,0.0,2367,0,0.0,388,0,0.0,0,0,0.0,1338,0,0.0,318,0,0.0,999,0,0.0,413,0,0.0,0.0,0,34082,0,10288,0
7,2022-02-23,95,0,0.0,977,0,0.0,513,0,0.0,4734,0,0.0,3120,0,0.0,655,0,0.0,0,0,0.0,1740,0,0.0,468,0,0.0,1449,0,0.0,655,0,0.0,0.0,0,39535,0,14406,0
8,2022-02-24,191,0,0.0,1245,0,0.0,586,0,0.0,5823,0,0.0,3667,0,0.0,922,0,0.0,0,0,0.0,2097,0,0.0,554,0,0.0,1719,0,0.0,874,0,0.0,0.0,0,40535,0,17678,0
9,2022-02-25,332,0,0.0,1501,0,0.0,636,0,0.0,6563,0,0.0,3953,0,0.0,1083,0,0.0,0,0,0.0,2270,0,0.0,622,0,0.0,1941,0,0.0,1105,0,0.0,0.0,0,41430,0,20006,0
