Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,28,0,0.0,0,0,0.0,0,0,0.0,7,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,35,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,92,0,0.0,79,0,0.0,0,0,0.0,0,0,0.0,26,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,197,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,270,0,0.0,266,0,0.0,0,0,0.0,0,0,0.0,87,0,0.0,0,0,0.0,35,0,0.0,0,0,0.0,0.0,0,5586,0,658,0
3,2022-02-19,0,0,0.0,56,0,0.0,52,0,0.0,650,0,0.0,481,0,0.0,45,0,0.0,0,0,0.0,279,0,0.0,32,0,0.0,160,0,0.0,40,0,0.0,0.0,0,12691,0,1795,0
4,2022-02-20,5,0,0.0,192,0,0.0,143,0,0.0,1135,0,0.0,1162,0,0.0,107,0,0.0,0,0,0.0,613,0,0.0,91,0,0.0,432,0,0.0,96,0,0.0,0.0,0,19482,0,3976,0
5,2022-02-21,16,0,0.0,391,0,0.0,251,0,0.0,1997,0,0.0,1669,0,0.0,233,0,0.0,0,0,0.0,874,0,0.0,178,0,0.0,693,0,0.0,214,0,0.0,0.0,0,27403,0,6516,0
6,2022-02-22,50,0,0.0,678,0,0.0,364,0,0.0,3254,0,0.0,2357,0,0.0,388,0,0.0,0,0,0.0,1359,0,0.0,318,0,0.0,1011,0,0.0,392,0,0.0,0.0,0,34082,0,10171,0
7,2022-02-23,96,0,0.0,1006,0,0.0,499,0,0.0,4633,0,0.0,3115,0,0.0,647,0,0.0,0,0,0.0,1745,0,0.0,462,0,0.0,1456,0,0.0,620,0,0.0,0.0,0,39535,0,14279,0
8,2022-02-24,210,0,0.0,1310,0,0.0,578,0,0.0,5759,0,0.0,3652,0,0.0,900,0,0.0,0,0,0.0,2134,0,0.0,561,0,0.0,1732,0,0.0,834,0,0.0,0.0,0,40535,0,17670,0
9,2022-02-25,338,0,0.0,1573,0,0.0,627,0,0.0,6453,0,0.0,3938,0,0.0,1116,0,0.0,0,0,0.0,2309,0,0.0,622,0,0.0,1963,0,0.0,1097,0,0.0,0.0,0,41430,0,20036,0
10,2022-02-26,519,0,0.0,1822,0,0.0,667,0,0.0,6981,0,0.0,4109,0,0.0,1222,0,0.0,0,0,0.0,2411,0,0.0,682,0,0.0,2112,0,0.0,1304,0,0.0,0.0,0,42234,0,21829,0
11,2022-02-27,658,0,0.0,2069,0,0.0,699,0,0.0,7473,0,0.0,4256,0,0.0,1303,0,0.0,0,0,0.0,2463,0,0.0,712,0,0.0,2264,0,0.0,1483,0,0.0,0.0,0,42959,0,23380,0
12,2022-02-28,814,0,0.0,2305,0,0.0,728,0,0.0,7883,0,0.0,4366,0,0.0,1368,0,0.0,0,0,0.0,2530,0,0.0,752,0,0.0,2362,0,0.0,1642,0,0.0,0.0,0,43615,0,24750,0
13,2022-03-01,955,0,0.0,2529,0,0.0,748,0,0.0,8211,0,0.0,4464,0,0.0,1425,0,0.0,0,0,0.0,2585,0,0.0,778,0,0.0,2437,0,0.0,1768,0,0.0,0.0,0,43648,0,25900,0
14,2022-03-02,1088,0,0.0,2713,0,0.0,762,0,0.0,8413,0,0.0,4539,0,0.0,1469,0,0.0,0,0,0.0,2642,0,0.0,800,0,0.0,2498,0,0.0,1869,0,0.0,0.0,0,43676,0,26793,0
15,2022-03-03,1200,0,0.0,2872,0,0.0,773,0,0.0,8556,0,0.0,4600,0,0.0,1502,0,0.0,1,0,0.0,2669,0,0.0,825,0,0.0,2552,0,0.0,1993,0,0.0,0.0,0,43703,0,27543,0
16,2022-03-04,1296,0,0.0,3030,0,0.0,781,0,0.0,8703,0,0.0,4640,0,0.0,1528,0,0.0,2,0,0.0,2689,0,0.0,842,0,0.0,2593,0,0.0,2092,0,0.0,0.0,0,43726,0,28196,0
17,2022-03-05,1374,0,0.0,3177,0,0.0,789,0,0.0,8805,0,0.0,4668,0,0.0,1555,0,0.0,5,0,0.0,2706,0,0.0,860,0,0.0,2621,0,0.0,2181,0,0.0,0.0,0,43726,0,28741,0
18,2022-03-06,1465,0,0.0,3317,0,0.0,795,0,0.0,8894,0,0.0,4707,0,0.0,1582,0,0.0,9,0,0.0,2724,0,0.0,876,0,0.0,2657,0,0.0,2272,0,0.0,0.0,0,43726,0,29298,0
19,2022-03-07,1543,0,0.0,3441,0,0.0,800,0,0.0,8968,0,0.0,4734,0,0.0,1608,0,0.0,11,0,0.0,2738,0,0.0,891,0,0.0,2677,0,0.0,2346,0,0.0,0.0,0,43726,0,29757,0
20,2022-03-08,1635,0,0.0,3562,0,0.0,802,0,0.0,9033,0,0.0,4767,0,0.0,1625,0,0.0,15,0,0.0,2751,0,0.0,904,0,0.0,2702,0,0.0,2436,0,0.0,0.0,0,43726,0,30232,0
21,2022-03-09,1702,0,0.0,3673,0,0.0,802,0,0.0,9095,0,0.0,4797,0,0.0,1637,0,0.0,23,0,0.0,2762,0,0.0,916,0,0.0,2710,0,0.0,2505,0,0.0,0.0,0,43726,0,30622,0
22,2022-03-10,1761,0,0.0,3785,0,0.0,805,0,0.0,9140,0,0.0,4827,0,0.0,1651,0,0.0,27,0,0.0,2777,0,0.0,928,0,0.0,2720,0,0.0,2574,0,0.0,0.0,0,43726,0,30995,0
23,2022-03-11,1823,0,0.0,3897,0,0.0,807,0,0.0,9181,0,0.0,4858,0,0.0,1666,0,0.0,31,0,0.0,2794,0,0.0,937,0,0.0,2731,0,0.0,2646,0,0.0,0.0,0,43726,0,31371,0
24,2022-03-12,1877,0,0.0,3982,0,0.0,808,0,0.0,9225,0,0.0,4884,0,0.0,1683,0,0.0,39,0,0.0,2813,0,0.0,946,0,0.0,2739,0,0.0,2722,0,0.0,0.0,0,43726,0,31718,0
25,2022-03-13,1935,0,0.0,4070,0,0.0,809,0,0.0,9256,0,0.0,4907,0,0.0,1691,0,0.0,45,0,0.0,2833,0,0.0,952,0,0.0,2742,0,0.0,2784,0,0.0,0.0,0,43726,0,32024,0
26,2022-03-14,1991,0,0.0,4163,0,0.0,809,0,0.0,9290,0,0.0,4944,0,0.0,1705,0,0.0,48,0,0.0,2840,0,0.0,958,0,0.0,2750,0,0.0,2842,0,0.0,0.0,0,43726,0,32340,0
27,2022-03-15,2047,0,0.0,4239,0,0.0,809,0,0.0,9316,0,0.0,4984,0,0.0,1714,0,0.0,51,0,0.0,2858,0,0.0,963,0,0.0,2754,0,0.0,2890,0,0.0,0.0,0,43726,0,32625,0
28,2022-03-16,2092,0,0.0,4314,0,0.0,809,0,0.0,9336,0,0.0,5014,0,0.0,1726,0,0.0,59,0,0.0,2874,0,0.0,974,0,0.0,2759,0,0.0,2952,0,0.0,0.0,0,43726,0,32909,0
29,2022-03-17,2142,0,0.0,4382,0,0.0,811,0,0.0,9358,0,0.0,5038,0,0.0,1739,0,0.0,65,0,0.0,2895,0,0.0,986,0,0.0,2765,0,0.0,3012,0,0.0,0.0,0,43726,0,33193,0
30,2022-03-18,2181,0,0.0,4458,0,0.0,811,0,0.0,9371,0,0.0,5066,0,0.0,1755,0,0.0,70,0,0.0,2912,0,0.0,991,0,0.0,2767,0,0.0,3057,0,0.0,0.0,0,43726,0,33439,0
31,2022-03-19,2231,0,0.0,4546,0,0.0,811,0,0.0,9380,0,0.0,5101,0,0.0,1761,0,0.0,74,0,0.0,2928,0,0.0,995,0,0.0,2771,0,0.0,3110,0,0.0,0.0,0,43726,0,33708,0
32,2022-03-20,2277,0,0.0,4613,0,0.0,811,0,0.0,9405,0,0.0,5127,0,0.0,1771,0,0.0,76,0,0.0,2936,0,0.0,1004,0,0.0,2774,0,0.0,3160,0,0.0,0.0,0,43726,0,33954,0
33,2022-03-21,2315,0,0.0,4683,0,0.0,812,0,0.0,9420,0,0.0,5144,0,0.0,1772,0,0.0,86,0,0.0,2949,0,0.0,1010,0,0.0,2776,0,0.0,3194,0,0.0,0.0,0,43726,0,34161,0
34,2022-03-22,2369,0,0.0,4748,0,0.0,812,0,0.0,9430,0,0.0,5171,0,0.0,1778,0,0.0,94,0,0.0,2963,0,0.0,1016,0,0.0,2778,0,0.0,3236,0,0.0,0.0,0,43726,0,34395,0
35,2022-03-23,2424,0,0.0,4810,0,0.0,812,0,0.0,9438,0,0.0,5189,0,0.0,1785,0,0.0,104,0,0.0,2975,0,0.0,1020,0,0.0,2780,0,0.0,3291,0,0.0,0.0,0,43726,0,34628,0
36,2022-03-24,2470,0,0.0,4881,0,0.0,812,0,0.0,9447,0,0.0,5216,0,0.0,1793,0,0.0,113,0,0.0,2986,0,0.0,1029,0,0.0,2784,0,0.0,3326,0,0.0,0.0,0,43726,0,34857,0
37,2022-03-25,2509,0,0.0,4941,0,0.0,813,0,0.0,9460,0,0.0,5232,0,0.0,1797,0,0.0,122,0,0.0,2997,0,0.0,1034,0,0.0,2784,0,0.0,3365,0,0.0,0.0,0,43726,0,35054,0
