Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,28,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,33,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,90,0,0.0,74,0,0.0,0,0,0.0,0,0,0.0,15,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,179,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,290,0,0.0,271,0,0.0,0,0,0.0,0,0,0.0,93,0,0.0,0,0,0.0,25,0,0.0,0,0,0.0,0.0,0,5586,0,679,0
3,2022-02-19,0,0,0.0,55,0,0.0,57,0,0.0,682,0,0.0,498,0,0.0,49,0,0.0,0,0,0.0,289,0,0.0,37,0,0.0,122,0,0.0,46,0,0.0,0.0,0,12691,0,1835,0
4,2022-02-20,3,0,0.0,198,0,0.0,145,0,0.0,1206,0,0.0,1137,0,0.0,135,0,0.0,0,0,0.0,619,0,0.0,97,0,0.0,372,0,0.0,99,0,0.0,0.0,0,19482,0,4011,0
5,2022-02-21,9,0,0.0,398,0,0.0,246,0,0.0,2074,0,0.0,1628,0,0.0,251,0,0.0,0,0,0.0,918,0,0.0,188,0,0.0,670,0,0.0,221,0,0.0,0.0,0,27403,0,6603,0
6,2022-02-22,42,0,0.0,654,0,0.0,376,0,0.0,3289,0,0.0,2331,0,0.0,405,0,0.0,0,0,0.0,1371,0,0.0,330,0,0.0,997,0,0.0,402,0,0.0,0.0,0,34082,0,10197,0
7,2022-02-23,84,0,0.0,968,0,0.0,497,0,0.0,4671,0,0.0,3085,0,0.0,660,0,0.0,0,0,0.0,1756,0,0.0,452,0,0.0,1458,0,0.0,647,0,0.0,0.0,0,39535,0,14278,0
8,2022-02-24,191,0,0.0,1254,0,0.0,565,0,0.0,5793,0,0.0,3651,0,0.0,910,0,0.0,0,0,0.0,2124,0,0.0,539,0,0.0,1722,0,0.0,866,0,0.0,0.0,0,40535,0,17615,0
9,2022-02-25,340,0,0.0,1509,0,0.0,617,0,0.0,6489,0,0.0,3948,0,0.0,1108,0,0.0,0,0,0.0,2310,0,0.0,613,0,0.0,1943,0,0.0,1110,0,0.0,0.0,0,41430,0,19987,0
10,2022-02-26,490,0,0.0,1770,0,0.0,657,0,0.0,7032,0,0.0,4108,0,0.0,1205,0,0.0,0,0,0.0,2415,0,0.0,663,0,0.0,2102,0,0.0,1291,0,0.0,0.0,0,42234,0,21733,0
11,2022-02-27,668,0,0.0,1987,0,0.0,691,0,0.0,7528,0,0.0,4242,0,0.0,1281,0,0.0,0,0,0.0,2475,0,0.0,709,0,0.0,2239,0,0.0,1477,0,0.0,0.0,0,42959,0,23297,0
12,2022-02-28,822,0,0.0,2208,0,0.0,726,0,0.0,7930,0,0.0,4357,0,0.0,1350,0,0.0,0,0,0.0,2544,0,0.0,742,0,0.0,2356,0,0.0,1622,0,0.0,0.0,0,43615,0,24657,0
13,2022-03-01,954,0,0.0,2441,0,0.0,746,0,0.0,8279,0,0.0,4451,0,0.0,1413,0,0.0,2,0,0.0,2587,0,0.0,764,0,0.0,2434,0,0.0,1737,0,0.0,0.0,0,43648,0,25808,0
14,2022-03-02,1095,0,0.0,2627,0,0.0,761,0,0.0,8474,0,0.0,4523,0,0.0,1458,0,0.0,2,0,0.0,2631,0,0.0,788,0,0.0,2489,0,0.0,1871,0,0.0,0.0,0,43676,0,26719,0
15,2022-03-03,1206,0,0.0,2798,0,0.0,778,0,0.0,8629,0,0.0,4589,0,0.0,1483,0,0.0,2,0,0.0,2650,0,0.0,806,0,0.0,2533,0,0.0,1972,0,0.0,0.0,0,43703,0,27446,0
16,2022-03-04,1337,0,0.0,2966,0,0.0,783,0,0.0,8766,0,0.0,4648,0,0.0,1518,0,0.0,2,0,0.0,2673,0,0.0,821,0,0.0,2574,0,0.0,2068,0,0.0,0.0,0,43726,0,28156,0
17,2022-03-05,1425,0,0.0,3103,0,0.0,790,0,0.0,8881,0,0.0,4686,0,0.0,1549,0,0.0,2,0,0.0,2694,0,0.0,838,0,0.0,2601,0,0.0,2152,0,0.0,0.0,0,43726,0,28721,0
18,2022-03-06,1510,0,0.0,3243,0,0.0,797,0,0.0,8959,0,0.0,4718,0,0.0,1572,0,0.0,3,0,0.0,2718,0,0.0,847,0,0.0,2627,0,0.0,2229,0,0.0,0.0,0,43726,0,29223,0
19,2022-03-07,1595,0,0.0,3366,0,0.0,803,0,0.0,9027,0,0.0,4762,0,0.0,1598,0,0.0,6,0,0.0,2730,0,0.0,859,0,0.0,2650,0,0.0,2312,0,0.0,0.0,0,43726,0,29708,0
