Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,33,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,38,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,90,0,0.0,78,0,0.0,0,0,0.0,0,0,0.0,21,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,189,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,279,0,0.0,287,0,0.0,0,0,0.0,0,0,0.0,90,0,0.0,2,0,0.0,30,0,0.0,0,0,0.0,0.0,0,5586,0,688,0
3,2022-02-19,0,0,0.0,44,0,0.0,49,0,0.0,663,0,0.0,509,0,0.0,44,0,0.0,0,0,0.0,261,0,0.0,48,0,0.0,144,0,0.0,44,0,0.0,0.0,0,12691,0,1806,0
4,2022-02-20,2,0,0.0,178,0,0.0,136,0,0.0,1180,0,0.0,1149,0,0.0,126,0,0.0,0,0,0.0,611,0,0.0,111,0,0.0,408,0,0.0,84,0,0.0,0.0,0,19482,0,3985,0
5,2022-02-21,4,0,0.0,397,0,0.0,242,0,0.0,2057,0,0.0,1647,0,0.0,241,0,0.0,0,0,0.0,857,0,0.0,184,0,0.0,690,0,0.0,208,0,0.0,0.0,0,27403,0,6527,0
6,2022-02-22,28,0,0.0,656,0,0.0,388,0,0.0,3353,0,0.0,2331,0,0.0,419,0,0.0,0,0,0.0,1347,0,0.0,327,0,0.0,993,0,0.0,412,0,0.0,0.0,0,34082,0,10254,0
7,2022-02-23,82,0,0.0,972,0,0.0,527,0,0.0,4746,0,0.0,3074,0,0.0,652,0,0.0,0,0,0.0,1725,0,0.0,468,0,0.0,1425,0,0.0,670,0,0.0,0.0,0,39535,0,14341,0
8,2022-02-24,189,0,0.0,1252,0,0.0,597,0,0.0,5850,0,0.0,3637,0,0.0,884,0,0.0,0,0,0.0,2090,0,0.0,574,0,0.0,1702,0,0.0,883,0,0.0,0.0,0,40535,0,17658,0
9,2022-02-25,307,0,0.0,1518,0,0.0,676,0,0.0,6545,0,0.0,3916,0,0.0,1083,0,0.0,0,0,0.0,2242,0,0.0,641,0,0.0,1930,0,0.0,1139,0,0.0,0.0,0,41430,0,19997,0
