Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,38,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,43,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,98,0,0.0,91,0,0.0,0,0,0.0,0,0,0.0,25,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,214,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,271,0,0.0,293,0,0.0,0,0,0.0,0,0,0.0,100,0,0.0,1,0,0.0,34,0,0.0,0,0,0.0,0.0,0,5586,0,699,0
3,2022-02-19,0,0,0.0,44,0,0.0,57,0,0.0,687,0,0.0,502,0,0.0,51,0,0.0,0,0,0.0,267,0,0.0,38,0,0.0,147,0,0.0,49,0,0.0,0.0,0,12691,0,1842,0
4,2022-02-20,5,0,0.0,181,0,0.0,140,0,0.0,1203,0,0.0,1116,0,0.0,131,0,0.0,0,0,0.0,609,0,0.0,111,0,0.0,419,0,0.0,109,0,0.0,0.0,0,19482,0,4024,0
5,2022-02-21,10,0,0.0,383,0,0.0,261,0,0.0,2065,0,0.0,1656,0,0.0,258,0,0.0,0,0,0.0,858,0,0.0,191,0,0.0,698,0,0.0,232,0,0.0,0.0,0,27403,0,6612,0
6,2022-02-22,39,0,0.0,657,0,0.0,390,0,0.0,3313,0,0.0,2361,0,0.0,406,0,0.0,0,0,0.0,1329,0,0.0,309,0,0.0,971,0,0.0,413,0,0.0,0.0,0,34082,0,10188,0
7,2022-02-23,92,0,0.0,976,0,0.0,523,0,0.0,4740,0,0.0,3096,0,0.0,663,0,0.0,0,0,0.0,1733,0,0.0,445,0,0.0,1432,0,0.0,638,0,0.0,0.0,0,39535,0,14338,0
8,2022-02-24,182,0,0.0,1301,0,0.0,614,0,0.0,5804,0,0.0,3668,0,0.0,913,0,0.0,0,0,0.0,2079,0,0.0,556,0,0.0,1725,0,0.0,847,0,0.0,0.0,0,40535,0,17689,0
9,2022-02-25,293,0,0.0,1583,0,0.0,677,0,0.0,6475,0,0.0,3914,0,0.0,1112,0,0.0,0,0,0.0,2258,0,0.0,637,0,0.0,1951,0,0.0,1099,0,0.0,0.0,0,41430,0,19999,0
10,2022-02-26,470,0,0.0,1854,0,0.0,721,0,0.0,7025,0,0.0,4080,0,0.0,1220,0,0.0,0,0,0.0,2355,0,0.0,686,0,0.0,2125,0,0.0,1296,0,0.0,0.0,0,42234,0,21832,0
11,2022-02-27,627,0,0.0,2098,0,0.0,744,0,0.0,7474,0,0.0,4210,0,0.0,1283,0,0.0,0,0,0.0,2424,0,0.0,738,0,0.0,2260,0,0.0,1476,0,0.0,0.0,0,42959,0,23334,0
12,2022-02-28,766,0,0.0,2314,0,0.0,773,0,0.0,7927,0,0.0,4330,0,0.0,1346,0,0.0,0,0,0.0,2482,0,0.0,772,0,0.0,2349,0,0.0,1604,0,0.0,0.0,0,43615,0,24663,0
13,2022-03-01,924,0,0.0,2531,0,0.0,793,0,0.0,8251,0,0.0,4417,0,0.0,1408,0,0.0,0,0,0.0,2537,0,0.0,798,0,0.0,2434,0,0.0,1726,0,0.0,0.0,0,43648,0,25819,0
14,2022-03-02,1037,0,0.0,2722,0,0.0,803,0,0.0,8458,0,0.0,4482,0,0.0,1474,0,0.0,0,0,0.0,2590,0,0.0,831,0,0.0,2498,0,0.0,1864,0,0.0,0.0,0,43676,0,26759,0
15,2022-03-03,1155,0,0.0,2901,0,0.0,809,0,0.0,8621,0,0.0,4535,0,0.0,1507,0,0.0,2,0,0.0,2620,0,0.0,846,0,0.0,2537,0,0.0,1994,0,0.0,0.0,0,43703,0,27527,0
16,2022-03-04,1280,0,0.0,3033,0,0.0,816,0,0.0,8773,0,0.0,4594,0,0.0,1524,0,0.0,3,0,0.0,2639,0,0.0,864,0,0.0,2586,0,0.0,2083,0,0.0,0.0,0,43726,0,28195,0
