Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,31,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,32,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,76,0,0.0,78,0,0.0,0,0,0.0,0,0,0.0,12,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,166,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,246,0,0.0,285,0,0.0,0,0,0.0,0,0,0.0,83,0,0.0,1,0,0.0,25,0,0.0,0,0,0.0,0.0,0,5586,0,640,0
3,2022-02-19,0,0,0.0,49,0,0.0,41,0,0.0,645,0,0.0,503,0,0.0,50,0,0.0,0,0,0.0,261,0,0.0,44,0,0.0,152,0,0.0,42,0,0.0,0.0,0,12691,0,1787,0
4,2022-02-20,3,0,0.0,167,0,0.0,137,0,0.0,1180,0,0.0,1124,0,0.0,137,0,0.0,0,0,0.0,587,0,0.0,106,0,0.0,393,0,0.0,94,0,0.0,0.0,0,19482,0,3928,0
5,2022-02-21,8,0,0.0,389,0,0.0,252,0,0.0,2013,0,0.0,1610,0,0.0,260,0,0.0,0,0,0.0,884,0,0.0,187,0,0.0,682,0,0.0,218,0,0.0,0.0,0,27403,0,6503,0
6,2022-02-22,27,0,0.0,655,0,0.0,376,0,0.0,3259,0,0.0,2332,0,0.0,395,0,0.0,0,0,0.0,1369,0,0.0,336,0,0.0,1012,0,0.0,415,0,0.0,0.0,0,34082,0,10176,0
7,2022-02-23,83,0,0.0,982,0,0.0,506,0,0.0,4677,0,0.0,3078,0,0.0,671,0,0.0,0,0,0.0,1738,0,0.0,478,0,0.0,1469,0,0.0,655,0,0.0,0.0,0,39535,0,14337,0
8,2022-02-24,178,0,0.0,1281,0,0.0,580,0,0.0,5780,0,0.0,3655,0,0.0,909,0,0.0,0,0,0.0,2110,0,0.0,562,0,0.0,1759,0,0.0,841,0,0.0,0.0,0,40535,0,17655,0
9,2022-02-25,337,0,0.0,1534,0,0.0,640,0,0.0,6480,0,0.0,3936,0,0.0,1101,0,0.0,0,0,0.0,2271,0,0.0,638,0,0.0,1982,0,0.0,1088,0,0.0,0.0,0,41430,0,20007,0
10,2022-02-26,500,0,0.0,1757,0,0.0,692,0,0.0,7013,0,0.0,4109,0,0.0,1200,0,0.0,0,0,0.0,2376,0,0.0,700,0,0.0,2138,0,0.0,1268,0,0.0,0.0,0,42234,0,21753,0
11,2022-02-27,661,0,0.0,1975,0,0.0,720,0,0.0,7482,0,0.0,4241,0,0.0,1266,0,0.0,0,0,0.0,2451,0,0.0,739,0,0.0,2269,0,0.0,1444,0,0.0,0.0,0,42959,0,23248,0
12,2022-02-28,818,0,0.0,2206,0,0.0,756,0,0.0,7879,0,0.0,4359,0,0.0,1324,0,0.0,0,0,0.0,2521,0,0.0,765,0,0.0,2371,0,0.0,1575,0,0.0,0.0,0,43615,0,24574,0
13,2022-03-01,958,0,0.0,2407,0,0.0,778,0,0.0,8201,0,0.0,4451,0,0.0,1376,0,0.0,0,0,0.0,2585,0,0.0,791,0,0.0,2467,0,0.0,1706,0,0.0,0.0,0,43648,0,25720,0
14,2022-03-02,1099,0,0.0,2593,0,0.0,796,0,0.0,8401,0,0.0,4534,0,0.0,1426,0,0.0,0,0,0.0,2630,0,0.0,818,0,0.0,2536,0,0.0,1841,0,0.0,0.0,0,43676,0,26674,0
15,2022-03-03,1227,0,0.0,2762,0,0.0,814,0,0.0,8544,0,0.0,4589,0,0.0,1457,0,0.0,0,0,0.0,2661,0,0.0,838,0,0.0,2581,0,0.0,1947,0,0.0,0.0,0,43703,0,27420,0
16,2022-03-04,1345,0,0.0,2935,0,0.0,827,0,0.0,8695,0,0.0,4636,0,0.0,1488,0,0.0,5,0,0.0,2678,0,0.0,854,0,0.0,2620,0,0.0,2034,0,0.0,0.0,0,43726,0,28117,0
17,2022-03-05,1460,0,0.0,3059,0,0.0,833,0,0.0,8812,0,0.0,4668,0,0.0,1511,0,0.0,8,0,0.0,2694,0,0.0,868,0,0.0,2648,0,0.0,2131,0,0.0,0.0,0,43726,0,28692,0
18,2022-03-06,1556,0,0.0,3188,0,0.0,839,0,0.0,8917,0,0.0,4698,0,0.0,1540,0,0.0,13,0,0.0,2712,0,0.0,881,0,0.0,2672,0,0.0,2205,0,0.0,0.0,0,43726,0,29221,0
19,2022-03-07,1649,0,0.0,3324,0,0.0,841,0,0.0,8986,0,0.0,4731,0,0.0,1557,0,0.0,15,0,0.0,2732,0,0.0,907,0,0.0,2689,0,0.0,2278,0,0.0,0.0,0,43726,0,29709,0
20,2022-03-08,1721,0,0.0,3432,0,0.0,843,0,0.0,9039,0,0.0,4775,0,0.0,1569,0,0.0,18,0,0.0,2744,0,0.0,916,0,0.0,2708,0,0.0,2376,0,0.0,0.0,0,43726,0,30141,0
21,2022-03-09,1804,0,0.0,3544,0,0.0,844,0,0.0,9084,0,0.0,4797,0,0.0,1584,0,0.0,22,0,0.0,2764,0,0.0,923,0,0.0,2729,0,0.0,2462,0,0.0,0.0,0,43726,0,30557,0
22,2022-03-10,1851,0,0.0,3640,0,0.0,845,0,0.0,9145,0,0.0,4829,0,0.0,1595,0,0.0,28,0,0.0,2782,0,0.0,936,0,0.0,2743,0,0.0,2537,0,0.0,0.0,0,43726,0,30931,0
23,2022-03-11,1917,0,0.0,3729,0,0.0,846,0,0.0,9190,0,0.0,4854,0,0.0,1611,0,0.0,29,0,0.0,2792,0,0.0,949,0,0.0,2753,0,0.0,2603,0,0.0,0.0,0,43726,0,31273,0
24,2022-03-12,1978,0,0.0,3838,0,0.0,846,0,0.0,9219,0,0.0,4892,0,0.0,1624,0,0.0,38,0,0.0,2806,0,0.0,955,0,0.0,2759,0,0.0,2682,0,0.0,0.0,0,43726,0,31637,0
25,2022-03-13,2025,0,0.0,3933,0,0.0,846,0,0.0,9246,0,0.0,4913,0,0.0,1642,0,0.0,43,0,0.0,2817,0,0.0,961,0,0.0,2768,0,0.0,2741,0,0.0,0.0,0,43726,0,31935,0
26,2022-03-14,2070,0,0.0,4020,0,0.0,846,0,0.0,9274,0,0.0,4943,0,0.0,1654,0,0.0,50,0,0.0,2827,0,0.0,963,0,0.0,2773,0,0.0,2797,0,0.0,0.0,0,43726,0,32217,0
27,2022-03-15,2130,0,0.0,4106,0,0.0,846,0,0.0,9296,0,0.0,4964,0,0.0,1665,0,0.0,54,0,0.0,2841,0,0.0,968,0,0.0,2777,0,0.0,2871,0,0.0,0.0,0,43726,0,32518,0
28,2022-03-16,2183,0,0.0,4201,0,0.0,846,0,0.0,9315,0,0.0,5000,0,0.0,1674,0,0.0,58,0,0.0,2852,0,0.0,977,0,0.0,2781,0,0.0,2913,0,0.0,0.0,0,43726,0,32800,0
29,2022-03-17,2220,0,0.0,4283,0,0.0,846,0,0.0,9333,0,0.0,5029,0,0.0,1683,0,0.0,64,0,0.0,2865,0,0.0,982,0,0.0,2785,0,0.0,2958,0,0.0,0.0,0,43726,0,33048,0
30,2022-03-18,2257,0,0.0,4367,0,0.0,846,0,0.0,9351,0,0.0,5053,0,0.0,1695,0,0.0,73,0,0.0,2880,0,0.0,986,0,0.0,2787,0,0.0,3020,0,0.0,0.0,0,43726,0,33315,0
31,2022-03-19,2293,0,0.0,4443,0,0.0,846,0,0.0,9367,0,0.0,5083,0,0.0,1710,0,0.0,79,0,0.0,2892,0,0.0,991,0,0.0,2790,0,0.0,3078,0,0.0,0.0,0,43726,0,33572,0
32,2022-03-20,2338,0,0.0,4533,0,0.0,846,0,0.0,9391,0,0.0,5108,0,0.0,1722,0,0.0,85,0,0.0,2910,0,0.0,1002,0,0.0,2792,0,0.0,3121,0,0.0,0.0,0,43726,0,33848,0
33,2022-03-21,2388,0,0.0,4607,0,0.0,846,0,0.0,9413,0,0.0,5130,0,0.0,1728,0,0.0,92,0,0.0,2927,0,0.0,1006,0,0.0,2795,0,0.0,3167,0,0.0,0.0,0,43726,0,34099,0
34,2022-03-22,2432,0,0.0,4675,0,0.0,846,0,0.0,9428,0,0.0,5146,0,0.0,1739,0,0.0,94,0,0.0,2936,0,0.0,1010,0,0.0,2800,0,0.0,3206,0,0.0,0.0,0,43726,0,34312,0
35,2022-03-23,2479,0,0.0,4750,0,0.0,846,0,0.0,9441,0,0.0,5168,0,0.0,1745,0,0.0,101,0,0.0,2946,0,0.0,1015,0,0.0,2802,0,0.0,3237,0,0.0,0.0,0,43726,0,34530,0
36,2022-03-24,2513,0,0.0,4814,0,0.0,846,0,0.0,9454,0,0.0,5184,0,0.0,1750,0,0.0,107,0,0.0,2956,0,0.0,1020,0,0.0,2804,0,0.0,3274,0,0.0,0.0,0,43726,0,34722,0
37,2022-03-25,2552,0,0.0,4858,0,0.0,846,0,0.0,9465,0,0.0,5214,0,0.0,1756,0,0.0,109,0,0.0,2965,0,0.0,1024,0,0.0,2806,0,0.0,3302,0,0.0,0.0,0,43726,0,34897,0
38,2022-03-26,2586,0,0.0,4932,0,0.0,846,0,0.0,9483,0,0.0,5239,0,0.0,1760,0,0.0,118,0,0.0,2971,0,0.0,1029,0,0.0,2807,0,0.0,3339,0,0.0,0.0,0,43726,0,35110,0
39,2022-03-27,2615,0,0.0,4999,0,0.0,846,0,0.0,9491,0,0.0,5257,0,0.0,1767,0,0.0,124,0,0.0,2981,0,0.0,1032,0,0.0,2808,0,0.0,3372,0,0.0,0.0,0,43726,0,35292,0
40,2022-03-28,2648,0,0.0,5068,0,0.0,846,0,0.0,9503,0,0.0,5274,0,0.0,1773,0,0.0,127,0,0.0,2983,0,0.0,1039,0,0.0,2809,0,0.0,3395,0,0.0,0.0,0,43726,0,35465,0
