Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,32,0,0.0,0,0,0.0,0,0,0.0,8,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,40,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,92,0,0.0,82,0,0.0,0,0,0.0,0,0,0.0,21,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,195,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,268,0,0.0,266,0,0.0,0,0,0.0,0,0,0.0,86,0,0.0,0,0,0.0,29,0,0.0,0,0,0.0,0.0,0,5586,0,649,0
3,2022-02-19,0,0,0.0,48,0,0.0,47,0,0.0,664,0,0.0,499,0,0.0,42,0,0.0,0,0,0.0,257,0,0.0,47,0,0.0,136,0,0.0,41,0,0.0,0.0,0,12691,0,1781,0
4,2022-02-20,4,0,0.0,182,0,0.0,128,0,0.0,1182,0,0.0,1118,0,0.0,110,0,0.0,0,0,0.0,573,0,0.0,107,0,0.0,391,0,0.0,98,0,0.0,0.0,0,19482,0,3893,0
5,2022-02-21,8,0,0.0,413,0,0.0,256,0,0.0,2074,0,0.0,1615,0,0.0,221,0,0.0,0,0,0.0,845,0,0.0,177,0,0.0,692,0,0.0,210,0,0.0,0.0,0,27403,0,6511,0
6,2022-02-22,34,0,0.0,691,0,0.0,383,0,0.0,3334,0,0.0,2333,0,0.0,366,0,0.0,0,0,0.0,1341,0,0.0,341,0,0.0,979,0,0.0,386,0,0.0,0.0,0,34082,0,10188,0
7,2022-02-23,83,0,0.0,1001,0,0.0,512,0,0.0,4720,0,0.0,3078,0,0.0,617,0,0.0,0,0,0.0,1734,0,0.0,457,0,0.0,1396,0,0.0,607,0,0.0,0.0,0,39535,0,14205,0
8,2022-02-24,181,0,0.0,1289,0,0.0,581,0,0.0,5893,0,0.0,3655,0,0.0,888,0,0.0,0,0,0.0,2084,0,0.0,554,0,0.0,1681,0,0.0,833,0,0.0,0.0,0,40535,0,17639,0
9,2022-02-25,296,0,0.0,1552,0,0.0,641,0,0.0,6582,0,0.0,3916,0,0.0,1082,0,0.0,0,0,0.0,2273,0,0.0,633,0,0.0,1922,0,0.0,1085,0,0.0,0.0,0,41430,0,19982,0
10,2022-02-26,441,0,0.0,1806,0,0.0,694,0,0.0,7110,0,0.0,4092,0,0.0,1184,0,0.0,0,0,0.0,2370,0,0.0,699,0,0.0,2087,0,0.0,1277,0,0.0,0.0,0,42234,0,21760,0
11,2022-02-27,590,0,0.0,2063,0,0.0,731,0,0.0,7580,0,0.0,4203,0,0.0,1248,0,0.0,0,0,0.0,2430,0,0.0,745,0,0.0,2210,0,0.0,1479,0,0.0,0.0,0,42959,0,23279,0
12,2022-02-28,753,0,0.0,2319,0,0.0,765,0,0.0,7994,0,0.0,4322,0,0.0,1312,0,0.0,0,0,0.0,2496,0,0.0,781,0,0.0,2331,0,0.0,1617,0,0.0,0.0,0,43615,0,24690,0
13,2022-03-01,909,0,0.0,2534,0,0.0,787,0,0.0,8348,0,0.0,4417,0,0.0,1376,0,0.0,0,0,0.0,2543,0,0.0,813,0,0.0,2423,0,0.0,1753,0,0.0,0.0,0,43648,0,25903,0
14,2022-03-02,1059,0,0.0,2715,0,0.0,801,0,0.0,8563,0,0.0,4491,0,0.0,1437,0,0.0,0,0,0.0,2594,0,0.0,837,0,0.0,2485,0,0.0,1871,0,0.0,0.0,0,43676,0,26853,0
15,2022-03-03,1201,0,0.0,2891,0,0.0,813,0,0.0,8719,0,0.0,4553,0,0.0,1474,0,0.0,3,0,0.0,2628,0,0.0,852,0,0.0,2525,0,0.0,1972,0,0.0,0.0,0,43703,0,27631,0
16,2022-03-04,1314,0,0.0,3058,0,0.0,824,0,0.0,8850,0,0.0,4608,0,0.0,1508,0,0.0,4,0,0.0,2651,0,0.0,861,0,0.0,2564,0,0.0,2075,0,0.0,0.0,0,43726,0,28317,0
17,2022-03-05,1414,0,0.0,3217,0,0.0,830,0,0.0,8956,0,0.0,4649,0,0.0,1529,0,0.0,4,0,0.0,2666,0,0.0,868,0,0.0,2599,0,0.0,2161,0,0.0,0.0,0,43726,0,28893,0
18,2022-03-06,1488,0,0.0,3361,0,0.0,831,0,0.0,9043,0,0.0,4701,0,0.0,1546,0,0.0,6,0,0.0,2677,0,0.0,882,0,0.0,2627,0,0.0,2238,0,0.0,0.0,0,43726,0,29400,0
19,2022-03-07,1572,0,0.0,3493,0,0.0,832,0,0.0,9106,0,0.0,4736,0,0.0,1568,0,0.0,10,0,0.0,2693,0,0.0,893,0,0.0,2642,0,0.0,2320,0,0.0,0.0,0,43726,0,29865,0
20,2022-03-08,1640,0,0.0,3599,0,0.0,833,0,0.0,9167,0,0.0,4771,0,0.0,1590,0,0.0,15,0,0.0,2711,0,0.0,908,0,0.0,2660,0,0.0,2401,0,0.0,0.0,0,43726,0,30295,0
21,2022-03-09,1710,0,0.0,3708,0,0.0,835,0,0.0,9223,0,0.0,4803,0,0.0,1613,0,0.0,21,0,0.0,2728,0,0.0,915,0,0.0,2674,0,0.0,2472,0,0.0,0.0,0,43726,0,30702,0
22,2022-03-10,1778,0,0.0,3826,0,0.0,836,0,0.0,9260,0,0.0,4834,0,0.0,1623,0,0.0,27,0,0.0,2742,0,0.0,929,0,0.0,2681,0,0.0,2548,0,0.0,0.0,0,43726,0,31084,0
23,2022-03-11,1828,0,0.0,3921,0,0.0,836,0,0.0,9290,0,0.0,4868,0,0.0,1637,0,0.0,34,0,0.0,2759,0,0.0,935,0,0.0,2696,0,0.0,2617,0,0.0,0.0,0,43726,0,31421,0
24,2022-03-12,1872,0,0.0,4018,0,0.0,837,0,0.0,9328,0,0.0,4901,0,0.0,1649,0,0.0,40,0,0.0,2776,0,0.0,945,0,0.0,2710,0,0.0,2685,0,0.0,0.0,0,43726,0,31761,0
25,2022-03-13,1932,0,0.0,4129,0,0.0,838,0,0.0,9361,0,0.0,4920,0,0.0,1660,0,0.0,46,0,0.0,2793,0,0.0,956,0,0.0,2716,0,0.0,2755,0,0.0,0.0,0,43726,0,32106,0
26,2022-03-14,1995,0,0.0,4207,0,0.0,839,0,0.0,9384,0,0.0,4950,0,0.0,1666,0,0.0,50,0,0.0,2815,0,0.0,963,0,0.0,2722,0,0.0,2809,0,0.0,0.0,0,43726,0,32400,0
27,2022-03-15,2044,0,0.0,4297,0,0.0,839,0,0.0,9415,0,0.0,4978,0,0.0,1677,0,0.0,52,0,0.0,2826,0,0.0,973,0,0.0,2724,0,0.0,2866,0,0.0,0.0,0,43726,0,32691,0
28,2022-03-16,2096,0,0.0,4396,0,0.0,839,0,0.0,9443,0,0.0,5001,0,0.0,1685,0,0.0,53,0,0.0,2845,0,0.0,980,0,0.0,2730,0,0.0,2935,0,0.0,0.0,0,43726,0,33003,0
29,2022-03-17,2139,0,0.0,4466,0,0.0,839,0,0.0,9457,0,0.0,5019,0,0.0,1697,0,0.0,66,0,0.0,2857,0,0.0,987,0,0.0,2737,0,0.0,2987,0,0.0,0.0,0,43726,0,33251,0
30,2022-03-18,2182,0,0.0,4551,0,0.0,839,0,0.0,9478,0,0.0,5042,0,0.0,1706,0,0.0,75,0,0.0,2871,0,0.0,992,0,0.0,2738,0,0.0,3033,0,0.0,0.0,0,43726,0,33507,0
31,2022-03-19,2233,0,0.0,4629,0,0.0,839,0,0.0,9492,0,0.0,5062,0,0.0,1716,0,0.0,85,0,0.0,2882,0,0.0,1001,0,0.0,2741,0,0.0,3079,0,0.0,0.0,0,43726,0,33759,0
32,2022-03-20,2289,0,0.0,4695,0,0.0,839,0,0.0,9505,0,0.0,5089,0,0.0,1724,0,0.0,95,0,0.0,2892,0,0.0,1007,0,0.0,2742,0,0.0,3127,0,0.0,0.0,0,43726,0,34004,0
33,2022-03-21,2342,0,0.0,4778,0,0.0,839,0,0.0,9522,0,0.0,5113,0,0.0,1730,0,0.0,98,0,0.0,2903,0,0.0,1017,0,0.0,2744,0,0.0,3179,0,0.0,0.0,0,43726,0,34265,0
34,2022-03-22,2379,0,0.0,4849,0,0.0,839,0,0.0,9535,0,0.0,5139,0,0.0,1744,0,0.0,102,0,0.0,2912,0,0.0,1022,0,0.0,2747,0,0.0,3224,0,0.0,0.0,0,43726,0,34492,0
35,2022-03-23,2416,0,0.0,4927,0,0.0,839,0,0.0,9547,0,0.0,5159,0,0.0,1748,0,0.0,110,0,0.0,2921,0,0.0,1026,0,0.0,2748,0,0.0,3263,0,0.0,0.0,0,43726,0,34704,0
36,2022-03-24,2448,0,0.0,4986,0,0.0,839,0,0.0,9553,0,0.0,5181,0,0.0,1754,0,0.0,115,0,0.0,2931,0,0.0,1031,0,0.0,2750,0,0.0,3306,0,0.0,0.0,0,43726,0,34894,0
37,2022-03-25,2477,0,0.0,5041,0,0.0,839,0,0.0,9559,0,0.0,5200,0,0.0,1765,0,0.0,123,0,0.0,2945,0,0.0,1037,0,0.0,2753,0,0.0,3345,0,0.0,0.0,0,43726,0,35084,0
38,2022-03-26,2513,0,0.0,5100,0,0.0,839,0,0.0,9569,0,0.0,5221,0,0.0,1770,0,0.0,126,0,0.0,2949,0,0.0,1041,0,0.0,2754,0,0.0,3380,0,0.0,0.0,0,43726,0,35262,0
39,2022-03-27,2541,0,0.0,5145,0,0.0,839,0,0.0,9579,0,0.0,5245,0,0.0,1777,0,0.0,129,0,0.0,2957,0,0.0,1043,0,0.0,2755,0,0.0,3414,0,0.0,0.0,0,43726,0,35424,0
40,2022-03-28,2569,0,0.0,5215,0,0.0,839,0,0.0,9583,0,0.0,5261,0,0.0,1781,0,0.0,136,0,0.0,2966,0,0.0,1047,0,0.0,2755,0,0.0,3439,0,0.0,0.0,0,43726,0,35591,0
