Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,34,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,38,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,95,0,0.0,71,0,0.0,0,0,0.0,0,0,0.0,18,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,184,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,272,0,0.0,267,0,0.0,0,0,0.0,0,0,0.0,77,0,0.0,0,0,0.0,31,0,0.0,0,0,0.0,0.0,0,5586,0,647,0
3,2022-02-19,0,0,0.0,53,0,0.0,56,0,0.0,648,0,0.0,487,0,0.0,48,0,0.0,0,0,0.0,250,0,0.0,42,0,0.0,157,0,0.0,38,0,0.0,0.0,0,12691,0,1779,0
4,2022-02-20,1,0,0.0,179,0,0.0,135,0,0.0,1193,0,0.0,1135,0,0.0,123,0,0.0,0,0,0.0,569,0,0.0,101,0,0.0,424,0,0.0,108,0,0.0,0.0,0,19482,0,3968,0
5,2022-02-21,10,0,0.0,373,0,0.0,261,0,0.0,2082,0,0.0,1634,0,0.0,253,0,0.0,0,0,0.0,817,0,0.0,192,0,0.0,711,0,0.0,224,0,0.0,0.0,0,27403,0,6557,0
6,2022-02-22,38,0,0.0,668,0,0.0,377,0,0.0,3317,0,0.0,2353,0,0.0,375,0,0.0,0,0,0.0,1298,0,0.0,326,0,0.0,1045,0,0.0,401,0,0.0,0.0,0,34082,0,10198,0
7,2022-02-23,87,0,0.0,974,0,0.0,509,0,0.0,4696,0,0.0,3078,0,0.0,629,0,0.0,0,0,0.0,1680,0,0.0,474,0,0.0,1478,0,0.0,635,0,0.0,0.0,0,39535,0,14240,0
8,2022-02-24,182,0,0.0,1265,0,0.0,564,0,0.0,5847,0,0.0,3618,0,0.0,872,0,0.0,0,0,0.0,2016,0,0.0,569,0,0.0,1760,0,0.0,856,0,0.0,0.0,0,40535,0,17549,0
9,2022-02-25,333,0,0.0,1554,0,0.0,622,0,0.0,6609,0,0.0,3897,0,0.0,1059,0,0.0,0,0,0.0,2191,0,0.0,633,0,0.0,1979,0,0.0,1112,0,0.0,0.0,0,41430,0,19989,0
10,2022-02-26,497,0,0.0,1817,0,0.0,679,0,0.0,7202,0,0.0,4038,0,0.0,1151,0,0.0,0,0,0.0,2286,0,0.0,686,0,0.0,2143,0,0.0,1322,0,0.0,0.0,0,42234,0,21821,0
11,2022-02-27,669,0,0.0,2078,0,0.0,706,0,0.0,7639,0,0.0,4173,0,0.0,1225,0,0.0,0,0,0.0,2332,0,0.0,730,0,0.0,2298,0,0.0,1466,0,0.0,0.0,0,42959,0,23316,0
12,2022-02-28,813,0,0.0,2313,0,0.0,726,0,0.0,8073,0,0.0,4298,0,0.0,1295,0,0.0,0,0,0.0,2403,0,0.0,772,0,0.0,2397,0,0.0,1618,0,0.0,0.0,0,43615,0,24708,0
13,2022-03-01,969,0,0.0,2556,0,0.0,753,0,0.0,8395,0,0.0,4396,0,0.0,1357,0,0.0,1,0,0.0,2455,0,0.0,797,0,0.0,2478,0,0.0,1751,0,0.0,0.0,0,43648,0,25908,0
14,2022-03-02,1105,0,0.0,2760,0,0.0,769,0,0.0,8601,0,0.0,4485,0,0.0,1413,0,0.0,1,0,0.0,2491,0,0.0,815,0,0.0,2551,0,0.0,1857,0,0.0,0.0,0,43676,0,26848,0
15,2022-03-03,1228,0,0.0,2930,0,0.0,782,0,0.0,8753,0,0.0,4546,0,0.0,1443,0,0.0,2,0,0.0,2516,0,0.0,835,0,0.0,2595,0,0.0,1955,0,0.0,0.0,0,43703,0,27585,0
16,2022-03-04,1331,0,0.0,3078,0,0.0,795,0,0.0,8899,0,0.0,4594,0,0.0,1471,0,0.0,3,0,0.0,2543,0,0.0,859,0,0.0,2634,0,0.0,2060,0,0.0,0.0,0,43726,0,28267,0
17,2022-03-05,1453,0,0.0,3216,0,0.0,800,0,0.0,9009,0,0.0,4635,0,0.0,1501,0,0.0,3,0,0.0,2560,0,0.0,870,0,0.0,2666,0,0.0,2154,0,0.0,0.0,0,43726,0,28867,0
18,2022-03-06,1544,0,0.0,3349,0,0.0,805,0,0.0,9091,0,0.0,4681,0,0.0,1523,0,0.0,6,0,0.0,2590,0,0.0,887,0,0.0,2688,0,0.0,2237,0,0.0,0.0,0,43726,0,29401,0
19,2022-03-07,1621,0,0.0,3458,0,0.0,810,0,0.0,9170,0,0.0,4731,0,0.0,1545,0,0.0,9,0,0.0,2600,0,0.0,897,0,0.0,2703,0,0.0,2321,0,0.0,0.0,0,43726,0,29865,0
20,2022-03-08,1689,0,0.0,3558,0,0.0,812,0,0.0,9226,0,0.0,4767,0,0.0,1564,0,0.0,15,0,0.0,2614,0,0.0,914,0,0.0,2728,0,0.0,2394,0,0.0,0.0,0,43726,0,30281,0
21,2022-03-09,1758,0,0.0,3672,0,0.0,813,0,0.0,9275,0,0.0,4788,0,0.0,1577,0,0.0,17,0,0.0,2635,0,0.0,929,0,0.0,2738,0,0.0,2466,0,0.0,0.0,0,43726,0,30668,0
