Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,26,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,31,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,84,0,0.0,75,0,0.0,0,0,0.0,0,0,0.0,21,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,180,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,263,0,0.0,258,0,0.0,0,0,0.0,0,0,0.0,87,0,0.0,1,0,0.0,24,0,0.0,0,0,0.0,0.0,0,5586,0,633,0
3,2022-02-19,0,0,0.0,57,0,0.0,55,0,0.0,659,0,0.0,485,0,0.0,48,0,0.0,0,0,0.0,280,0,0.0,31,0,0.0,146,0,0.0,28,0,0.0,0.0,0,12691,0,1789,0
4,2022-02-20,3,0,0.0,177,0,0.0,135,0,0.0,1206,0,0.0,1112,0,0.0,118,0,0.0,0,0,0.0,605,0,0.0,88,0,0.0,402,0,0.0,83,0,0.0,0.0,0,19482,0,3929,0
5,2022-02-21,6,0,0.0,378,0,0.0,252,0,0.0,2023,0,0.0,1613,0,0.0,236,0,0.0,0,0,0.0,906,0,0.0,173,0,0.0,693,0,0.0,208,0,0.0,0.0,0,27403,0,6488,0
6,2022-02-22,26,0,0.0,672,0,0.0,376,0,0.0,3294,0,0.0,2331,0,0.0,368,0,0.0,0,0,0.0,1362,0,0.0,301,0,0.0,1024,0,0.0,395,0,0.0,0.0,0,34082,0,10149,0
7,2022-02-23,83,0,0.0,1014,0,0.0,504,0,0.0,4687,0,0.0,3131,0,0.0,640,0,0.0,0,0,0.0,1738,0,0.0,430,0,0.0,1450,0,0.0,628,0,0.0,0.0,0,39535,0,14305,0
8,2022-02-24,189,0,0.0,1305,0,0.0,582,0,0.0,5772,0,0.0,3747,0,0.0,890,0,0.0,0,0,0.0,2109,0,0.0,543,0,0.0,1732,0,0.0,818,0,0.0,0.0,0,40535,0,17687,0
9,2022-02-25,344,0,0.0,1532,0,0.0,642,0,0.0,6499,0,0.0,3997,0,0.0,1096,0,0.0,0,0,0.0,2286,0,0.0,605,0,0.0,1966,0,0.0,1075,0,0.0,0.0,0,41430,0,20042,0
