Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,37,0,0.0,0,0,0.0,0,0,0.0,6,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,43,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,87,0,0.0,80,0,0.0,0,0,0.0,0,0,0.0,22,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,189,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,248,0,0.0,259,0,0.0,0,0,0.0,0,0,0.0,88,0,0.0,0,0,0.0,38,0,0.0,0,0,0.0,0.0,0,5586,0,633,0
3,2022-02-19,0,0,0.0,43,0,0.0,50,0,0.0,634,0,0.0,476,0,0.0,51,0,0.0,0,0,0.0,261,0,0.0,38,0,0.0,158,0,0.0,39,0,0.0,0.0,0,12691,0,1750,0
4,2022-02-20,5,0,0.0,171,0,0.0,143,0,0.0,1186,0,0.0,1124,0,0.0,134,0,0.0,0,0,0.0,611,0,0.0,109,0,0.0,424,0,0.0,96,0,0.0,0.0,0,19482,0,4003,0
5,2022-02-21,19,0,0.0,400,0,0.0,258,0,0.0,2011,0,0.0,1653,0,0.0,255,0,0.0,0,0,0.0,847,0,0.0,184,0,0.0,711,0,0.0,226,0,0.0,0.0,0,27403,0,6564,0
6,2022-02-22,36,0,0.0,691,0,0.0,382,0,0.0,3298,0,0.0,2350,0,0.0,399,0,0.0,0,0,0.0,1343,0,0.0,313,0,0.0,1002,0,0.0,422,0,0.0,0.0,0,34082,0,10236,0
7,2022-02-23,90,0,0.0,983,0,0.0,508,0,0.0,4680,0,0.0,3128,0,0.0,644,0,0.0,0,0,0.0,1704,0,0.0,472,0,0.0,1463,0,0.0,663,0,0.0,0.0,0,39535,0,14335,0
8,2022-02-24,188,0,0.0,1292,0,0.0,599,0,0.0,5788,0,0.0,3705,0,0.0,896,0,0.0,0,0,0.0,2023,0,0.0,575,0,0.0,1731,0,0.0,817,0,0.0,0.0,0,40535,0,17614,0
9,2022-02-25,316,0,0.0,1543,0,0.0,651,0,0.0,6468,0,0.0,3963,0,0.0,1111,0,0.0,0,0,0.0,2188,0,0.0,648,0,0.0,1953,0,0.0,1056,0,0.0,0.0,0,41430,0,19897,0
10,2022-02-26,479,0,0.0,1787,0,0.0,691,0,0.0,7032,0,0.0,4135,0,0.0,1200,0,0.0,0,0,0.0,2288,0,0.0,704,0,0.0,2113,0,0.0,1247,0,0.0,0.0,0,42234,0,21676,0
11,2022-02-27,657,0,0.0,2027,0,0.0,730,0,0.0,7491,0,0.0,4262,0,0.0,1257,0,0.0,0,0,0.0,2353,0,0.0,759,0,0.0,2257,0,0.0,1412,0,0.0,0.0,0,42959,0,23205,0
12,2022-02-28,818,0,0.0,2241,0,0.0,753,0,0.0,7888,0,0.0,4383,0,0.0,1313,0,0.0,0,0,0.0,2414,0,0.0,801,0,0.0,2381,0,0.0,1558,0,0.0,0.0,0,43615,0,24550,0
13,2022-03-01,988,0,0.0,2473,0,0.0,774,0,0.0,8239,0,0.0,4461,0,0.0,1368,0,0.0,0,0,0.0,2486,0,0.0,825,0,0.0,2455,0,0.0,1684,0,0.0,0.0,0,43648,0,25753,0
14,2022-03-02,1102,0,0.0,2651,0,0.0,798,0,0.0,8442,0,0.0,4533,0,0.0,1424,0,0.0,0,0,0.0,2544,0,0.0,849,0,0.0,2529,0,0.0,1809,0,0.0,0.0,0,43676,0,26681,0
15,2022-03-03,1232,0,0.0,2803,0,0.0,810,0,0.0,8584,0,0.0,4595,0,0.0,1461,0,0.0,2,0,0.0,2567,0,0.0,872,0,0.0,2567,0,0.0,1909,0,0.0,0.0,0,43703,0,27402,0
16,2022-03-04,1344,0,0.0,2965,0,0.0,819,0,0.0,8725,0,0.0,4655,0,0.0,1491,0,0.0,3,0,0.0,2590,0,0.0,891,0,0.0,2605,0,0.0,2030,0,0.0,0.0,0,43726,0,28118,0
17,2022-03-05,1437,0,0.0,3109,0,0.0,828,0,0.0,8832,0,0.0,4695,0,0.0,1512,0,0.0,5,0,0.0,2618,0,0.0,913,0,0.0,2633,0,0.0,2112,0,0.0,0.0,0,43726,0,28694,0
18,2022-03-06,1541,0,0.0,3248,0,0.0,832,0,0.0,8927,0,0.0,4736,0,0.0,1535,0,0.0,6,0,0.0,2638,0,0.0,930,0,0.0,2659,0,0.0,2189,0,0.0,0.0,0,43726,0,29241,0
19,2022-03-07,1629,0,0.0,3385,0,0.0,833,0,0.0,8994,0,0.0,4772,0,0.0,1565,0,0.0,10,0,0.0,2655,0,0.0,947,0,0.0,2685,0,0.0,2274,0,0.0,0.0,0,43726,0,29749,0
20,2022-03-08,1702,0,0.0,3503,0,0.0,836,0,0.0,9057,0,0.0,4801,0,0.0,1585,0,0.0,15,0,0.0,2675,0,0.0,963,0,0.0,2700,0,0.0,2347,0,0.0,0.0,0,43726,0,30184,0
21,2022-03-09,1771,0,0.0,3635,0,0.0,837,0,0.0,9112,0,0.0,4829,0,0.0,1602,0,0.0,17,0,0.0,2689,0,0.0,972,0,0.0,2720,0,0.0,2417,0,0.0,0.0,0,43726,0,30601,0
22,2022-03-10,1838,0,0.0,3768,0,0.0,839,0,0.0,9166,0,0.0,4864,0,0.0,1614,0,0.0,23,0,0.0,2698,0,0.0,986,0,0.0,2734,0,0.0,2499,0,0.0,0.0,0,43726,0,31029,0
23,2022-03-11,1904,0,0.0,3877,0,0.0,839,0,0.0,9214,0,0.0,4891,0,0.0,1628,0,0.0,31,0,0.0,2723,0,0.0,993,0,0.0,2747,0,0.0,2572,0,0.0,0.0,0,43726,0,31419,0
24,2022-03-12,1967,0,0.0,3974,0,0.0,839,0,0.0,9241,0,0.0,4918,0,0.0,1643,0,0.0,39,0,0.0,2737,0,0.0,1001,0,0.0,2750,0,0.0,2631,0,0.0,0.0,0,43726,0,31740,0
25,2022-03-13,2029,0,0.0,4054,0,0.0,839,0,0.0,9272,0,0.0,4959,0,0.0,1653,0,0.0,45,0,0.0,2749,0,0.0,1009,0,0.0,2755,0,0.0,2696,0,0.0,0.0,0,43726,0,32060,0
26,2022-03-14,2073,0,0.0,4138,0,0.0,839,0,0.0,9297,0,0.0,4994,0,0.0,1665,0,0.0,47,0,0.0,2765,0,0.0,1014,0,0.0,2766,0,0.0,2760,0,0.0,0.0,0,43726,0,32358,0
27,2022-03-15,2128,0,0.0,4230,0,0.0,839,0,0.0,9323,0,0.0,5017,0,0.0,1673,0,0.0,51,0,0.0,2779,0,0.0,1024,0,0.0,2771,0,0.0,2815,0,0.0,0.0,0,43726,0,32650,0
28,2022-03-16,2176,0,0.0,4318,0,0.0,839,0,0.0,9344,0,0.0,5034,0,0.0,1681,0,0.0,58,0,0.0,2793,0,0.0,1028,0,0.0,2776,0,0.0,2855,0,0.0,0.0,0,43726,0,32902,0
29,2022-03-17,2221,0,0.0,4396,0,0.0,840,0,0.0,9366,0,0.0,5055,0,0.0,1692,0,0.0,69,0,0.0,2803,0,0.0,1030,0,0.0,2782,0,0.0,2919,0,0.0,0.0,0,43726,0,33173,0
30,2022-03-18,2257,0,0.0,4496,0,0.0,840,0,0.0,9381,0,0.0,5073,0,0.0,1700,0,0.0,73,0,0.0,2808,0,0.0,1038,0,0.0,2786,0,0.0,2961,0,0.0,0.0,0,43726,0,33413,0
31,2022-03-19,2296,0,0.0,4561,0,0.0,840,0,0.0,9405,0,0.0,5093,0,0.0,1710,0,0.0,81,0,0.0,2823,0,0.0,1045,0,0.0,2787,0,0.0,3003,0,0.0,0.0,0,43726,0,33644,0
32,2022-03-20,2336,0,0.0,4634,0,0.0,840,0,0.0,9419,0,0.0,5123,0,0.0,1721,0,0.0,87,0,0.0,2839,0,0.0,1055,0,0.0,2790,0,0.0,3046,0,0.0,0.0,0,43726,0,33890,0
33,2022-03-21,2380,0,0.0,4701,0,0.0,840,0,0.0,9430,0,0.0,5150,0,0.0,1728,0,0.0,90,0,0.0,2847,0,0.0,1060,0,0.0,2792,0,0.0,3084,0,0.0,0.0,0,43726,0,34102,0
34,2022-03-22,2408,0,0.0,4786,0,0.0,840,0,0.0,9439,0,0.0,5178,0,0.0,1736,0,0.0,99,0,0.0,2860,0,0.0,1064,0,0.0,2793,0,0.0,3128,0,0.0,0.0,0,43726,0,34331,0
35,2022-03-23,2439,0,0.0,4838,0,0.0,840,0,0.0,9451,0,0.0,5197,0,0.0,1743,0,0.0,109,0,0.0,2868,0,0.0,1069,0,0.0,2796,0,0.0,3170,0,0.0,0.0,0,43726,0,34520,0
36,2022-03-24,2476,0,0.0,4910,0,0.0,840,0,0.0,9465,0,0.0,5220,0,0.0,1747,0,0.0,115,0,0.0,2880,0,0.0,1077,0,0.0,2796,0,0.0,3213,0,0.0,0.0,0,43726,0,34739,0
37,2022-03-25,2513,0,0.0,4982,0,0.0,840,0,0.0,9473,0,0.0,5242,0,0.0,1753,0,0.0,121,0,0.0,2892,0,0.0,1080,0,0.0,2799,0,0.0,3248,0,0.0,0.0,0,43726,0,34943,0
38,2022-03-26,2544,0,0.0,5062,0,0.0,840,0,0.0,9481,0,0.0,5259,0,0.0,1763,0,0.0,129,0,0.0,2899,0,0.0,1083,0,0.0,2801,0,0.0,3285,0,0.0,0.0,0,43726,0,35146,0
39,2022-03-27,2576,0,0.0,5158,0,0.0,840,0,0.0,9492,0,0.0,5279,0,0.0,1766,0,0.0,134,0,0.0,2906,0,0.0,1086,0,0.0,2801,0,0.0,3311,0,0.0,0.0,0,43726,0,35349,0
