Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,30,0,0.0,0,0,0.0,0,0,0.0,6,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,36,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,83,0,0.0,75,0,0.0,0,0,0.0,0,0,0.0,15,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,173,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,282,0,0.0,257,0,0.0,0,0,0.0,0,0,0.0,68,0,0.0,0,0,0.0,28,0,0.0,0,0,0.0,0.0,0,5586,0,635,0
3,2022-02-19,0,0,0.0,54,0,0.0,48,0,0.0,672,0,0.0,471,0,0.0,40,0,0.0,0,0,0.0,259,0,0.0,38,0,0.0,140,0,0.0,49,0,0.0,0.0,0,12691,0,1771,0
4,2022-02-20,2,0,0.0,181,0,0.0,124,0,0.0,1225,0,0.0,1112,0,0.0,106,0,0.0,0,0,0.0,597,0,0.0,98,0,0.0,385,0,0.0,107,0,0.0,0.0,0,19482,0,3937,0
5,2022-02-21,14,0,0.0,383,0,0.0,251,0,0.0,2103,0,0.0,1607,0,0.0,222,0,0.0,0,0,0.0,863,0,0.0,197,0,0.0,682,0,0.0,230,0,0.0,0.0,0,27403,0,6552,0
6,2022-02-22,42,0,0.0,641,0,0.0,381,0,0.0,3354,0,0.0,2316,0,0.0,375,0,0.0,0,0,0.0,1320,0,0.0,329,0,0.0,989,0,0.0,414,0,0.0,0.0,0,34082,0,10161,0
7,2022-02-23,98,0,0.0,941,0,0.0,536,0,0.0,4724,0,0.0,3053,0,0.0,625,0,0.0,0,0,0.0,1722,0,0.0,464,0,0.0,1449,0,0.0,649,0,0.0,0.0,0,39535,0,14261,0
8,2022-02-24,211,0,0.0,1234,0,0.0,609,0,0.0,5798,0,0.0,3616,0,0.0,882,0,0.0,0,0,0.0,2088,0,0.0,551,0,0.0,1731,0,0.0,867,0,0.0,0.0,0,40535,0,17587,0
9,2022-02-25,349,0,0.0,1498,0,0.0,669,0,0.0,6509,0,0.0,3887,0,0.0,1053,0,0.0,0,0,0.0,2271,0,0.0,616,0,0.0,1967,0,0.0,1107,0,0.0,0.0,0,41430,0,19926,0
10,2022-02-26,524,0,0.0,1742,0,0.0,711,0,0.0,7058,0,0.0,4035,0,0.0,1149,0,0.0,0,0,0.0,2363,0,0.0,662,0,0.0,2134,0,0.0,1306,0,0.0,0.0,0,42234,0,21684,0
11,2022-02-27,683,0,0.0,1994,0,0.0,742,0,0.0,7544,0,0.0,4189,0,0.0,1218,0,0.0,0,0,0.0,2425,0,0.0,705,0,0.0,2265,0,0.0,1464,0,0.0,0.0,0,42959,0,23229,0
12,2022-02-28,823,0,0.0,2218,0,0.0,769,0,0.0,7965,0,0.0,4319,0,0.0,1284,0,0.0,0,0,0.0,2492,0,0.0,747,0,0.0,2359,0,0.0,1612,0,0.0,0.0,0,43615,0,24588,0
13,2022-03-01,955,0,0.0,2429,0,0.0,782,0,0.0,8294,0,0.0,4406,0,0.0,1335,0,0.0,1,0,0.0,2551,0,0.0,790,0,0.0,2445,0,0.0,1742,0,0.0,0.0,0,43648,0,25730,0
14,2022-03-02,1099,0,0.0,2590,0,0.0,795,0,0.0,8476,0,0.0,4484,0,0.0,1388,0,0.0,1,0,0.0,2613,0,0.0,815,0,0.0,2517,0,0.0,1856,0,0.0,0.0,0,43676,0,26634,0
15,2022-03-03,1211,0,0.0,2754,0,0.0,812,0,0.0,8619,0,0.0,4535,0,0.0,1427,0,0.0,1,0,0.0,2651,0,0.0,830,0,0.0,2559,0,0.0,1953,0,0.0,0.0,0,43703,0,27352,0
16,2022-03-04,1315,0,0.0,2894,0,0.0,823,0,0.0,8764,0,0.0,4583,0,0.0,1457,0,0.0,2,0,0.0,2674,0,0.0,845,0,0.0,2597,0,0.0,2047,0,0.0,0.0,0,43726,0,28001,0
17,2022-03-05,1418,0,0.0,3037,0,0.0,831,0,0.0,8893,0,0.0,4626,0,0.0,1488,0,0.0,3,0,0.0,2703,0,0.0,863,0,0.0,2628,0,0.0,2147,0,0.0,0.0,0,43726,0,28637,0
18,2022-03-06,1498,0,0.0,3152,0,0.0,837,0,0.0,8972,0,0.0,4669,0,0.0,1507,0,0.0,5,0,0.0,2721,0,0.0,877,0,0.0,2662,0,0.0,2233,0,0.0,0.0,0,43726,0,29133,0
19,2022-03-07,1562,0,0.0,3267,0,0.0,841,0,0.0,9046,0,0.0,4705,0,0.0,1529,0,0.0,9,0,0.0,2739,0,0.0,889,0,0.0,2682,0,0.0,2310,0,0.0,0.0,0,43726,0,29579,0
20,2022-03-08,1666,0,0.0,3373,0,0.0,843,0,0.0,9110,0,0.0,4747,0,0.0,1550,0,0.0,13,0,0.0,2759,0,0.0,900,0,0.0,2697,0,0.0,2381,0,0.0,0.0,0,43726,0,30039,0
21,2022-03-09,1742,0,0.0,3470,0,0.0,848,0,0.0,9157,0,0.0,4778,0,0.0,1565,0,0.0,15,0,0.0,2771,0,0.0,913,0,0.0,2712,0,0.0,2469,0,0.0,0.0,0,43726,0,30440,0
22,2022-03-10,1822,0,0.0,3593,0,0.0,848,0,0.0,9206,0,0.0,4808,0,0.0,1574,0,0.0,19,0,0.0,2786,0,0.0,930,0,0.0,2721,0,0.0,2546,0,0.0,0.0,0,43726,0,30853,0
23,2022-03-11,1893,0,0.0,3692,0,0.0,849,0,0.0,9246,0,0.0,4828,0,0.0,1588,0,0.0,24,0,0.0,2797,0,0.0,939,0,0.0,2732,0,0.0,2610,0,0.0,0.0,0,43726,0,31198,0
24,2022-03-12,1955,0,0.0,3787,0,0.0,849,0,0.0,9280,0,0.0,4860,0,0.0,1606,0,0.0,33,0,0.0,2812,0,0.0,945,0,0.0,2739,0,0.0,2682,0,0.0,0.0,0,43726,0,31548,0
25,2022-03-13,2002,0,0.0,3876,0,0.0,850,0,0.0,9314,0,0.0,4893,0,0.0,1619,0,0.0,40,0,0.0,2836,0,0.0,952,0,0.0,2744,0,0.0,2738,0,0.0,0.0,0,43726,0,31864,0
26,2022-03-14,2064,0,0.0,3978,0,0.0,851,0,0.0,9345,0,0.0,4919,0,0.0,1630,0,0.0,46,0,0.0,2860,0,0.0,955,0,0.0,2752,0,0.0,2792,0,0.0,0.0,0,43726,0,32192,0
27,2022-03-15,2111,0,0.0,4065,0,0.0,851,0,0.0,9377,0,0.0,4954,0,0.0,1644,0,0.0,52,0,0.0,2872,0,0.0,960,0,0.0,2757,0,0.0,2855,0,0.0,0.0,0,43726,0,32498,0
28,2022-03-16,2159,0,0.0,4133,0,0.0,852,0,0.0,9401,0,0.0,4982,0,0.0,1657,0,0.0,59,0,0.0,2889,0,0.0,965,0,0.0,2761,0,0.0,2901,0,0.0,0.0,0,43726,0,32759,0
29,2022-03-17,2213,0,0.0,4217,0,0.0,852,0,0.0,9425,0,0.0,5014,0,0.0,1668,0,0.0,63,0,0.0,2907,0,0.0,970,0,0.0,2764,0,0.0,2964,0,0.0,0.0,0,43726,0,33057,0
30,2022-03-18,2247,0,0.0,4306,0,0.0,852,0,0.0,9441,0,0.0,5032,0,0.0,1685,0,0.0,70,0,0.0,2923,0,0.0,978,0,0.0,2767,0,0.0,3010,0,0.0,0.0,0,43726,0,33311,0
31,2022-03-19,2287,0,0.0,4381,0,0.0,853,0,0.0,9453,0,0.0,5068,0,0.0,1699,0,0.0,81,0,0.0,2942,0,0.0,983,0,0.0,2771,0,0.0,3057,0,0.0,0.0,0,43726,0,33575,0
32,2022-03-20,2325,0,0.0,4461,0,0.0,854,0,0.0,9463,0,0.0,5087,0,0.0,1709,0,0.0,88,0,0.0,2956,0,0.0,987,0,0.0,2776,0,0.0,3112,0,0.0,0.0,0,43726,0,33818,0
33,2022-03-21,2374,0,0.0,4527,0,0.0,854,0,0.0,9470,0,0.0,5115,0,0.0,1719,0,0.0,93,0,0.0,2974,0,0.0,992,0,0.0,2780,0,0.0,3156,0,0.0,0.0,0,43726,0,34054,0
34,2022-03-22,2420,0,0.0,4601,0,0.0,854,0,0.0,9475,0,0.0,5137,0,0.0,1725,0,0.0,95,0,0.0,2982,0,0.0,998,0,0.0,2780,0,0.0,3196,0,0.0,0.0,0,43726,0,34263,0
35,2022-03-23,2469,0,0.0,4689,0,0.0,854,0,0.0,9484,0,0.0,5160,0,0.0,1736,0,0.0,100,0,0.0,2997,0,0.0,1003,0,0.0,2782,0,0.0,3240,0,0.0,0.0,0,43726,0,34514,0
36,2022-03-24,2502,0,0.0,4782,0,0.0,854,0,0.0,9495,0,0.0,5183,0,0.0,1741,0,0.0,107,0,0.0,3009,0,0.0,1008,0,0.0,2784,0,0.0,3277,0,0.0,0.0,0,43726,0,34742,0
37,2022-03-25,2540,0,0.0,4836,0,0.0,854,0,0.0,9513,0,0.0,5207,0,0.0,1748,0,0.0,119,0,0.0,3016,0,0.0,1013,0,0.0,2786,0,0.0,3313,0,0.0,0.0,0,43726,0,34945,0
38,2022-03-26,2570,0,0.0,4899,0,0.0,854,0,0.0,9519,0,0.0,5220,0,0.0,1755,0,0.0,125,0,0.0,3024,0,0.0,1018,0,0.0,2787,0,0.0,3355,0,0.0,0.0,0,43726,0,35126,0
39,2022-03-27,2602,0,0.0,4963,0,0.0,854,0,0.0,9526,0,0.0,5240,0,0.0,1763,0,0.0,135,0,0.0,3025,0,0.0,1021,0,0.0,2788,0,0.0,3390,0,0.0,0.0,0,43726,0,35307,0
40,2022-03-28,2632,0,0.0,5017,0,0.0,854,0,0.0,9534,0,0.0,5253,0,0.0,1767,0,0.0,143,0,0.0,3032,0,0.0,1028,0,0.0,2789,0,0.0,3427,0,0.0,0.0,0,43726,0,35476,0
