Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,39,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,43,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,83,0,0.0,86,0,0.0,0,0,0.0,0,0,0.0,16,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,185,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,251,0,0.0,277,0,0.0,0,0,0.0,0,0,0.0,72,0,0.0,0,0,0.0,20,0,0.0,0,0,0.0,0.0,0,5586,0,620,0
3,2022-02-19,0,0,0.0,46,0,0.0,55,0,0.0,640,0,0.0,501,0,0.0,34,0,0.0,0,0,0.0,246,0,0.0,46,0,0.0,139,0,0.0,34,0,0.0,0.0,0,12691,0,1741,0
4,2022-02-20,3,0,0.0,162,0,0.0,146,0,0.0,1189,0,0.0,1120,0,0.0,113,0,0.0,0,0,0.0,594,0,0.0,110,0,0.0,407,0,0.0,100,0,0.0,0.0,0,19482,0,3944,0
5,2022-02-21,12,0,0.0,382,0,0.0,253,0,0.0,2022,0,0.0,1643,0,0.0,239,0,0.0,0,0,0.0,865,0,0.0,194,0,0.0,682,0,0.0,221,0,0.0,0.0,0,27403,0,6513,0
6,2022-02-22,34,0,0.0,646,0,0.0,378,0,0.0,3259,0,0.0,2326,0,0.0,380,0,0.0,0,0,0.0,1353,0,0.0,332,0,0.0,992,0,0.0,405,0,0.0,0.0,0,34082,0,10105,0
7,2022-02-23,89,0,0.0,990,0,0.0,525,0,0.0,4638,0,0.0,3100,0,0.0,631,0,0.0,0,0,0.0,1729,0,0.0,477,0,0.0,1457,0,0.0,658,0,0.0,0.0,0,39535,0,14294,0
8,2022-02-24,199,0,0.0,1280,0,0.0,598,0,0.0,5775,0,0.0,3651,0,0.0,893,0,0.0,0,0,0.0,2042,0,0.0,592,0,0.0,1721,0,0.0,885,0,0.0,0.0,0,40535,0,17636,0
9,2022-02-25,333,0,0.0,1521,0,0.0,645,0,0.0,6510,0,0.0,3945,0,0.0,1069,0,0.0,0,0,0.0,2238,0,0.0,668,0,0.0,1965,0,0.0,1123,0,0.0,0.0,0,41430,0,20017,0
10,2022-02-26,483,0,0.0,1774,0,0.0,688,0,0.0,7098,0,0.0,4097,0,0.0,1158,0,0.0,0,0,0.0,2336,0,0.0,721,0,0.0,2114,0,0.0,1306,0,0.0,0.0,0,42234,0,21775,0
11,2022-02-27,665,0,0.0,1988,0,0.0,725,0,0.0,7574,0,0.0,4217,0,0.0,1220,0,0.0,0,0,0.0,2400,0,0.0,764,0,0.0,2251,0,0.0,1474,0,0.0,0.0,0,42959,0,23278,0
12,2022-02-28,817,0,0.0,2214,0,0.0,749,0,0.0,7968,0,0.0,4332,0,0.0,1277,0,0.0,0,0,0.0,2473,0,0.0,807,0,0.0,2365,0,0.0,1617,0,0.0,0.0,0,43615,0,24619,0
13,2022-03-01,980,0,0.0,2398,0,0.0,771,0,0.0,8343,0,0.0,4423,0,0.0,1319,0,0.0,0,0,0.0,2529,0,0.0,835,0,0.0,2446,0,0.0,1747,0,0.0,0.0,0,43648,0,25791,0
14,2022-03-02,1092,0,0.0,2611,0,0.0,784,0,0.0,8556,0,0.0,4499,0,0.0,1370,0,0.0,0,0,0.0,2587,0,0.0,860,0,0.0,2511,0,0.0,1864,0,0.0,0.0,0,43676,0,26734,0
15,2022-03-03,1206,0,0.0,2776,0,0.0,795,0,0.0,8718,0,0.0,4556,0,0.0,1395,0,0.0,0,0,0.0,2616,0,0.0,881,0,0.0,2564,0,0.0,1974,0,0.0,0.0,0,43703,0,27481,0
16,2022-03-04,1332,0,0.0,2932,0,0.0,804,0,0.0,8879,0,0.0,4607,0,0.0,1421,0,0.0,2,0,0.0,2642,0,0.0,899,0,0.0,2611,0,0.0,2059,0,0.0,0.0,0,43726,0,28188,0
17,2022-03-05,1397,0,0.0,3080,0,0.0,812,0,0.0,8983,0,0.0,4651,0,0.0,1443,0,0.0,6,0,0.0,2666,0,0.0,915,0,0.0,2641,0,0.0,2165,0,0.0,0.0,0,43726,0,28759,0
18,2022-03-06,1480,0,0.0,3202,0,0.0,818,0,0.0,9067,0,0.0,4687,0,0.0,1468,0,0.0,6,0,0.0,2691,0,0.0,929,0,0.0,2666,0,0.0,2244,0,0.0,0.0,0,43726,0,29258,0
19,2022-03-07,1571,0,0.0,3329,0,0.0,819,0,0.0,9140,0,0.0,4734,0,0.0,1496,0,0.0,10,0,0.0,2703,0,0.0,939,0,0.0,2682,0,0.0,2331,0,0.0,0.0,0,43726,0,29754,0
20,2022-03-08,1658,0,0.0,3448,0,0.0,821,0,0.0,9211,0,0.0,4775,0,0.0,1513,0,0.0,16,0,0.0,2709,0,0.0,950,0,0.0,2694,0,0.0,2414,0,0.0,0.0,0,43726,0,30209,0
21,2022-03-09,1715,0,0.0,3558,0,0.0,823,0,0.0,9264,0,0.0,4808,0,0.0,1531,0,0.0,20,0,0.0,2723,0,0.0,962,0,0.0,2706,0,0.0,2490,0,0.0,0.0,0,43726,0,30600,0
22,2022-03-10,1784,0,0.0,3684,0,0.0,824,0,0.0,9299,0,0.0,4845,0,0.0,1542,0,0.0,24,0,0.0,2735,0,0.0,965,0,0.0,2713,0,0.0,2565,0,0.0,0.0,0,43726,0,30980,0
23,2022-03-11,1850,0,0.0,3791,0,0.0,826,0,0.0,9328,0,0.0,4868,0,0.0,1557,0,0.0,29,0,0.0,2744,0,0.0,971,0,0.0,2728,0,0.0,2641,0,0.0,0.0,0,43726,0,31333,0
24,2022-03-12,1914,0,0.0,3878,0,0.0,826,0,0.0,9359,0,0.0,4896,0,0.0,1569,0,0.0,36,0,0.0,2759,0,0.0,980,0,0.0,2735,0,0.0,2704,0,0.0,0.0,0,43726,0,31656,0
25,2022-03-13,1974,0,0.0,3961,0,0.0,826,0,0.0,9383,0,0.0,4937,0,0.0,1576,0,0.0,43,0,0.0,2773,0,0.0,988,0,0.0,2745,0,0.0,2762,0,0.0,0.0,0,43726,0,31968,0
26,2022-03-14,2012,0,0.0,4067,0,0.0,827,0,0.0,9410,0,0.0,4961,0,0.0,1592,0,0.0,46,0,0.0,2797,0,0.0,996,0,0.0,2751,0,0.0,2841,0,0.0,0.0,0,43726,0,32300,0
27,2022-03-15,2052,0,0.0,4147,0,0.0,827,0,0.0,9441,0,0.0,4985,0,0.0,1603,0,0.0,50,0,0.0,2814,0,0.0,1003,0,0.0,2760,0,0.0,2908,0,0.0,0.0,0,43726,0,32590,0
28,2022-03-16,2108,0,0.0,4232,0,0.0,827,0,0.0,9453,0,0.0,5011,0,0.0,1617,0,0.0,59,0,0.0,2837,0,0.0,1009,0,0.0,2765,0,0.0,2963,0,0.0,0.0,0,43726,0,32881,0
29,2022-03-17,2165,0,0.0,4322,0,0.0,827,0,0.0,9478,0,0.0,5047,0,0.0,1626,0,0.0,65,0,0.0,2854,0,0.0,1016,0,0.0,2767,0,0.0,3011,0,0.0,0.0,0,43726,0,33178,0
30,2022-03-18,2214,0,0.0,4401,0,0.0,828,0,0.0,9491,0,0.0,5069,0,0.0,1635,0,0.0,72,0,0.0,2868,0,0.0,1020,0,0.0,2771,0,0.0,3063,0,0.0,0.0,0,43726,0,33432,0
31,2022-03-19,2250,0,0.0,4471,0,0.0,828,0,0.0,9504,0,0.0,5094,0,0.0,1643,0,0.0,79,0,0.0,2880,0,0.0,1028,0,0.0,2775,0,0.0,3108,0,0.0,0.0,0,43726,0,33660,0
32,2022-03-20,2288,0,0.0,4547,0,0.0,828,0,0.0,9520,0,0.0,5116,0,0.0,1649,0,0.0,83,0,0.0,2891,0,0.0,1037,0,0.0,2781,0,0.0,3149,0,0.0,0.0,0,43726,0,33889,0
33,2022-03-21,2324,0,0.0,4615,0,0.0,829,0,0.0,9527,0,0.0,5142,0,0.0,1652,0,0.0,91,0,0.0,2902,0,0.0,1042,0,0.0,2785,0,0.0,3199,0,0.0,0.0,0,43726,0,34108,0
34,2022-03-22,2369,0,0.0,4694,0,0.0,829,0,0.0,9535,0,0.0,5169,0,0.0,1655,0,0.0,99,0,0.0,2910,0,0.0,1044,0,0.0,2788,0,0.0,3234,0,0.0,0.0,0,43726,0,34326,0
35,2022-03-23,2407,0,0.0,4763,0,0.0,829,0,0.0,9544,0,0.0,5190,0,0.0,1663,0,0.0,106,0,0.0,2922,0,0.0,1047,0,0.0,2789,0,0.0,3273,0,0.0,0.0,0,43726,0,34533,0
36,2022-03-24,2442,0,0.0,4821,0,0.0,829,0,0.0,9553,0,0.0,5212,0,0.0,1673,0,0.0,118,0,0.0,2932,0,0.0,1055,0,0.0,2790,0,0.0,3318,0,0.0,0.0,0,43726,0,34743,0
37,2022-03-25,2474,0,0.0,4879,0,0.0,829,0,0.0,9565,0,0.0,5227,0,0.0,1678,0,0.0,124,0,0.0,2946,0,0.0,1056,0,0.0,2791,0,0.0,3363,0,0.0,0.0,0,43726,0,34932,0
38,2022-03-26,2517,0,0.0,4935,0,0.0,829,0,0.0,9581,0,0.0,5244,0,0.0,1682,0,0.0,128,0,0.0,2955,0,0.0,1066,0,0.0,2793,0,0.0,3408,0,0.0,0.0,0,43726,0,35138,0
39,2022-03-27,2547,0,0.0,4995,0,0.0,829,0,0.0,9589,0,0.0,5270,0,0.0,1687,0,0.0,138,0,0.0,2963,0,0.0,1069,0,0.0,2793,0,0.0,3438,0,0.0,0.0,0,43726,0,35318,0
40,2022-03-28,2579,0,0.0,5059,0,0.0,829,0,0.0,9598,0,0.0,5284,0,0.0,1695,0,0.0,140,0,0.0,2970,0,0.0,1075,0,0.0,2796,0,0.0,3468,0,0.0,0.0,0,43726,0,35493,0
