Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,36,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,39,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,92,0,0.0,86,0,0.0,0,0,0.0,0,0,0.0,18,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,196,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,268,0,0.0,290,0,0.0,0,0,0.0,0,0,0.0,93,0,0.0,0,0,0.0,28,0,0.0,0,0,0.0,0.0,0,5586,0,679,0
3,2022-02-19,0,0,0.0,60,0,0.0,51,0,0.0,635,0,0.0,495,0,0.0,38,0,0.0,0,0,0.0,265,0,0.0,36,0,0.0,138,0,0.0,38,0,0.0,0.0,0,12691,0,1756,0
4,2022-02-20,2,0,0.0,191,0,0.0,151,0,0.0,1162,0,0.0,1155,0,0.0,111,0,0.0,0,0,0.0,582,0,0.0,100,0,0.0,412,0,0.0,105,0,0.0,0.0,0,19482,0,3971,0
5,2022-02-21,6,0,0.0,409,0,0.0,250,0,0.0,2034,0,0.0,1656,0,0.0,229,0,0.0,0,0,0.0,892,0,0.0,180,0,0.0,716,0,0.0,236,0,0.0,0.0,0,27403,0,6608,0
6,2022-02-22,31,0,0.0,648,0,0.0,376,0,0.0,3292,0,0.0,2355,0,0.0,381,0,0.0,0,0,0.0,1342,0,0.0,321,0,0.0,1011,0,0.0,409,0,0.0,0.0,0,34082,0,10166,0
7,2022-02-23,77,0,0.0,975,0,0.0,516,0,0.0,4693,0,0.0,3064,0,0.0,644,0,0.0,0,0,0.0,1730,0,0.0,453,0,0.0,1434,0,0.0,647,0,0.0,0.0,0,39535,0,14233,0
8,2022-02-24,180,0,0.0,1243,0,0.0,598,0,0.0,5782,0,0.0,3605,0,0.0,915,0,0.0,0,0,0.0,2075,0,0.0,549,0,0.0,1702,0,0.0,841,0,0.0,0.0,0,40535,0,17490,0
9,2022-02-25,324,0,0.0,1502,0,0.0,645,0,0.0,6505,0,0.0,3878,0,0.0,1110,0,0.0,0,0,0.0,2260,0,0.0,615,0,0.0,1928,0,0.0,1093,0,0.0,0.0,0,41430,0,19860,0
10,2022-02-26,505,0,0.0,1734,0,0.0,692,0,0.0,7039,0,0.0,4031,0,0.0,1193,0,0.0,0,0,0.0,2355,0,0.0,693,0,0.0,2066,0,0.0,1296,0,0.0,0.0,0,42234,0,21604,0
11,2022-02-27,669,0,0.0,1960,0,0.0,728,0,0.0,7494,0,0.0,4176,0,0.0,1266,0,0.0,0,0,0.0,2425,0,0.0,741,0,0.0,2210,0,0.0,1464,0,0.0,0.0,0,42959,0,23133,0
12,2022-02-28,832,0,0.0,2185,0,0.0,757,0,0.0,7900,0,0.0,4288,0,0.0,1325,0,0.0,0,0,0.0,2506,0,0.0,796,0,0.0,2321,0,0.0,1617,0,0.0,0.0,0,43615,0,24527,0
13,2022-03-01,980,0,0.0,2435,0,0.0,782,0,0.0,8244,0,0.0,4405,0,0.0,1380,0,0.0,2,0,0.0,2571,0,0.0,820,0,0.0,2404,0,0.0,1750,0,0.0,0.0,0,43648,0,25773,0
14,2022-03-02,1099,0,0.0,2642,0,0.0,798,0,0.0,8439,0,0.0,4483,0,0.0,1428,0,0.0,2,0,0.0,2618,0,0.0,836,0,0.0,2483,0,0.0,1859,0,0.0,0.0,0,43676,0,26687,0
15,2022-03-03,1217,0,0.0,2804,0,0.0,811,0,0.0,8619,0,0.0,4542,0,0.0,1465,0,0.0,2,0,0.0,2654,0,0.0,854,0,0.0,2529,0,0.0,1976,0,0.0,0.0,0,43703,0,27473,0
16,2022-03-04,1329,0,0.0,2950,0,0.0,825,0,0.0,8773,0,0.0,4589,0,0.0,1491,0,0.0,4,0,0.0,2678,0,0.0,869,0,0.0,2576,0,0.0,2068,0,0.0,0.0,0,43726,0,28152,0
17,2022-03-05,1425,0,0.0,3092,0,0.0,836,0,0.0,8901,0,0.0,4632,0,0.0,1526,0,0.0,6,0,0.0,2707,0,0.0,886,0,0.0,2620,0,0.0,2150,0,0.0,0.0,0,43726,0,28781,0
18,2022-03-06,1509,0,0.0,3211,0,0.0,842,0,0.0,8974,0,0.0,4666,0,0.0,1544,0,0.0,7,0,0.0,2725,0,0.0,906,0,0.0,2648,0,0.0,2225,0,0.0,0.0,0,43726,0,29257,0
19,2022-03-07,1588,0,0.0,3331,0,0.0,846,0,0.0,9056,0,0.0,4696,0,0.0,1559,0,0.0,10,0,0.0,2744,0,0.0,915,0,0.0,2662,0,0.0,2306,0,0.0,0.0,0,43726,0,29713,0
20,2022-03-08,1666,0,0.0,3441,0,0.0,850,0,0.0,9127,0,0.0,4730,0,0.0,1576,0,0.0,15,0,0.0,2760,0,0.0,929,0,0.0,2684,0,0.0,2392,0,0.0,0.0,0,43726,0,30170,0
21,2022-03-09,1744,0,0.0,3547,0,0.0,853,0,0.0,9190,0,0.0,4755,0,0.0,1593,0,0.0,18,0,0.0,2776,0,0.0,937,0,0.0,2707,0,0.0,2462,0,0.0,0.0,0,43726,0,30582,0
