Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,35,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,40,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,84,0,0.0,84,0,0.0,0,0,0.0,0,0,0.0,16,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,184,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,246,0,0.0,282,0,0.0,0,0,0.0,0,0,0.0,86,0,0.0,0,0,0.0,27,0,0.0,0,0,0.0,0.0,0,5586,0,641,0
3,2022-02-19,0,0,0.0,49,0,0.0,52,0,0.0,627,0,0.0,527,0,0.0,38,0,0.0,0,0,0.0,281,0,0.0,33,0,0.0,141,0,0.0,39,0,0.0,0.0,0,12691,0,1787,0
4,2022-02-20,5,0,0.0,184,0,0.0,142,0,0.0,1163,0,0.0,1176,0,0.0,121,0,0.0,0,0,0.0,619,0,0.0,100,0,0.0,380,0,0.0,103,0,0.0,0.0,0,19482,0,3993,0
5,2022-02-21,13,0,0.0,371,0,0.0,255,0,0.0,2059,0,0.0,1664,0,0.0,244,0,0.0,0,0,0.0,862,0,0.0,187,0,0.0,691,0,0.0,221,0,0.0,0.0,0,27403,0,6567,0
6,2022-02-22,36,0,0.0,639,0,0.0,392,0,0.0,3320,0,0.0,2361,0,0.0,378,0,0.0,0,0,0.0,1333,0,0.0,305,0,0.0,1013,0,0.0,379,0,0.0,0.0,0,34082,0,10156,0
7,2022-02-23,99,0,0.0,957,0,0.0,527,0,0.0,4669,0,0.0,3134,0,0.0,619,0,0.0,0,0,0.0,1739,0,0.0,458,0,0.0,1435,0,0.0,643,0,0.0,0.0,0,39535,0,14280,0
8,2022-02-24,200,0,0.0,1251,0,0.0,601,0,0.0,5825,0,0.0,3665,0,0.0,889,0,0.0,0,0,0.0,2078,0,0.0,550,0,0.0,1711,0,0.0,882,0,0.0,0.0,0,40535,0,17652,0
9,2022-02-25,326,0,0.0,1505,0,0.0,659,0,0.0,6525,0,0.0,3947,0,0.0,1074,0,0.0,0,0,0.0,2260,0,0.0,628,0,0.0,1941,0,0.0,1136,0,0.0,0.0,0,41430,0,20001,0
10,2022-02-26,480,0,0.0,1770,0,0.0,714,0,0.0,7057,0,0.0,4121,0,0.0,1166,0,0.0,0,0,0.0,2362,0,0.0,683,0,0.0,2104,0,0.0,1283,0,0.0,0.0,0,42234,0,21740,0
11,2022-02-27,660,0,0.0,2014,0,0.0,745,0,0.0,7530,0,0.0,4238,0,0.0,1233,0,0.0,0,0,0.0,2433,0,0.0,729,0,0.0,2237,0,0.0,1459,0,0.0,0.0,0,42959,0,23278,0
12,2022-02-28,815,0,0.0,2271,0,0.0,768,0,0.0,7908,0,0.0,4338,0,0.0,1296,0,0.0,0,0,0.0,2483,0,0.0,761,0,0.0,2344,0,0.0,1607,0,0.0,0.0,0,43615,0,24591,0
13,2022-03-01,976,0,0.0,2486,0,0.0,787,0,0.0,8256,0,0.0,4417,0,0.0,1351,0,0.0,0,0,0.0,2544,0,0.0,793,0,0.0,2427,0,0.0,1761,0,0.0,0.0,0,43648,0,25798,0
14,2022-03-02,1105,0,0.0,2686,0,0.0,800,0,0.0,8469,0,0.0,4493,0,0.0,1408,0,0.0,0,0,0.0,2584,0,0.0,815,0,0.0,2500,0,0.0,1885,0,0.0,0.0,0,43676,0,26745,0
15,2022-03-03,1231,0,0.0,2842,0,0.0,811,0,0.0,8635,0,0.0,4542,0,0.0,1436,0,0.0,1,0,0.0,2612,0,0.0,833,0,0.0,2554,0,0.0,1988,0,0.0,0.0,0,43703,0,27485,0
16,2022-03-04,1339,0,0.0,2994,0,0.0,816,0,0.0,8789,0,0.0,4595,0,0.0,1461,0,0.0,1,0,0.0,2637,0,0.0,855,0,0.0,2601,0,0.0,2084,0,0.0,0.0,0,43726,0,28172,0
17,2022-03-05,1434,0,0.0,3141,0,0.0,821,0,0.0,8904,0,0.0,4647,0,0.0,1479,0,0.0,3,0,0.0,2660,0,0.0,866,0,0.0,2632,0,0.0,2176,0,0.0,0.0,0,43726,0,28763,0
18,2022-03-06,1527,0,0.0,3284,0,0.0,824,0,0.0,8991,0,0.0,4689,0,0.0,1502,0,0.0,6,0,0.0,2683,0,0.0,882,0,0.0,2654,0,0.0,2267,0,0.0,0.0,0,43726,0,29309,0
19,2022-03-07,1609,0,0.0,3412,0,0.0,827,0,0.0,9064,0,0.0,4727,0,0.0,1524,0,0.0,11,0,0.0,2695,0,0.0,891,0,0.0,2676,0,0.0,2355,0,0.0,0.0,0,43726,0,29791,0
20,2022-03-08,1689,0,0.0,3502,0,0.0,829,0,0.0,9123,0,0.0,4764,0,0.0,1544,0,0.0,15,0,0.0,2707,0,0.0,902,0,0.0,2696,0,0.0,2435,0,0.0,0.0,0,43726,0,30206,0
21,2022-03-09,1756,0,0.0,3630,0,0.0,831,0,0.0,9168,0,0.0,4799,0,0.0,1566,0,0.0,18,0,0.0,2723,0,0.0,911,0,0.0,2712,0,0.0,2529,0,0.0,0.0,0,43726,0,30643,0
22,2022-03-10,1825,0,0.0,3725,0,0.0,833,0,0.0,9205,0,0.0,4837,0,0.0,1587,0,0.0,21,0,0.0,2736,0,0.0,923,0,0.0,2729,0,0.0,2610,0,0.0,0.0,0,43726,0,31031,0
23,2022-03-11,1882,0,0.0,3833,0,0.0,834,0,0.0,9252,0,0.0,4873,0,0.0,1600,0,0.0,26,0,0.0,2750,0,0.0,938,0,0.0,2737,0,0.0,2673,0,0.0,0.0,0,43726,0,31398,0
24,2022-03-12,1941,0,0.0,3947,0,0.0,834,0,0.0,9295,0,0.0,4903,0,0.0,1614,0,0.0,31,0,0.0,2767,0,0.0,944,0,0.0,2745,0,0.0,2730,0,0.0,0.0,0,43726,0,31751,0
25,2022-03-13,1989,0,0.0,4037,0,0.0,834,0,0.0,9331,0,0.0,4927,0,0.0,1631,0,0.0,34,0,0.0,2783,0,0.0,947,0,0.0,2749,0,0.0,2791,0,0.0,0.0,0,43726,0,32053,0
26,2022-03-14,2035,0,0.0,4129,0,0.0,835,0,0.0,9353,0,0.0,4966,0,0.0,1643,0,0.0,37,0,0.0,2794,0,0.0,952,0,0.0,2758,0,0.0,2852,0,0.0,0.0,0,43726,0,32354,0
27,2022-03-15,2087,0,0.0,4212,0,0.0,835,0,0.0,9378,0,0.0,4992,0,0.0,1651,0,0.0,41,0,0.0,2811,0,0.0,957,0,0.0,2763,0,0.0,2902,0,0.0,0.0,0,43726,0,32629,0
28,2022-03-16,2140,0,0.0,4284,0,0.0,837,0,0.0,9397,0,0.0,5016,0,0.0,1661,0,0.0,44,0,0.0,2833,0,0.0,962,0,0.0,2763,0,0.0,2953,0,0.0,0.0,0,43726,0,32890,0
29,2022-03-17,2166,0,0.0,4358,0,0.0,837,0,0.0,9413,0,0.0,5049,0,0.0,1672,0,0.0,50,0,0.0,2848,0,0.0,965,0,0.0,2767,0,0.0,3001,0,0.0,0.0,0,43726,0,33126,0
30,2022-03-18,2208,0,0.0,4438,0,0.0,837,0,0.0,9431,0,0.0,5080,0,0.0,1681,0,0.0,54,0,0.0,2861,0,0.0,968,0,0.0,2771,0,0.0,3063,0,0.0,0.0,0,43726,0,33392,0
31,2022-03-19,2255,0,0.0,4509,0,0.0,837,0,0.0,9445,0,0.0,5107,0,0.0,1688,0,0.0,63,0,0.0,2872,0,0.0,974,0,0.0,2773,0,0.0,3103,0,0.0,0.0,0,43726,0,33626,0
32,2022-03-20,2296,0,0.0,4583,0,0.0,837,0,0.0,9462,0,0.0,5131,0,0.0,1698,0,0.0,76,0,0.0,2882,0,0.0,980,0,0.0,2776,0,0.0,3153,0,0.0,0.0,0,43726,0,33874,0
33,2022-03-21,2341,0,0.0,4663,0,0.0,837,0,0.0,9474,0,0.0,5155,0,0.0,1704,0,0.0,86,0,0.0,2891,0,0.0,985,0,0.0,2782,0,0.0,3200,0,0.0,0.0,0,43726,0,34118,0
34,2022-03-22,2388,0,0.0,4734,0,0.0,837,0,0.0,9487,0,0.0,5188,0,0.0,1711,0,0.0,90,0,0.0,2905,0,0.0,991,0,0.0,2784,0,0.0,3245,0,0.0,0.0,0,43726,0,34360,0
35,2022-03-23,2428,0,0.0,4806,0,0.0,837,0,0.0,9501,0,0.0,5211,0,0.0,1719,0,0.0,94,0,0.0,2917,0,0.0,996,0,0.0,2785,0,0.0,3289,0,0.0,0.0,0,43726,0,34583,0
36,2022-03-24,2474,0,0.0,4875,0,0.0,837,0,0.0,9520,0,0.0,5234,0,0.0,1723,0,0.0,99,0,0.0,2925,0,0.0,999,0,0.0,2788,0,0.0,3328,0,0.0,0.0,0,43726,0,34802,0
37,2022-03-25,2512,0,0.0,4935,0,0.0,837,0,0.0,9524,0,0.0,5253,0,0.0,1730,0,0.0,103,0,0.0,2934,0,0.0,1005,0,0.0,2789,0,0.0,3369,0,0.0,0.0,0,43726,0,34991,0
38,2022-03-26,2546,0,0.0,4991,0,0.0,837,0,0.0,9534,0,0.0,5269,0,0.0,1741,0,0.0,113,0,0.0,2946,0,0.0,1009,0,0.0,2791,0,0.0,3405,0,0.0,0.0,0,43726,0,35182,0
39,2022-03-27,2580,0,0.0,5059,0,0.0,837,0,0.0,9543,0,0.0,5282,0,0.0,1747,0,0.0,120,0,0.0,2958,0,0.0,1014,0,0.0,2792,0,0.0,3441,0,0.0,0.0,0,43726,0,35373,0
40,2022-03-28,2612,0,0.0,5112,0,0.0,837,0,0.0,9550,0,0.0,5301,0,0.0,1753,0,0.0,123,0,0.0,2962,0,0.0,1019,0,0.0,2793,0,0.0,3481,0,0.0,0.0,0,43726,0,35543,0
