Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,30,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,33,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,85,0,0.0,74,0,0.0,0,0,0.0,0,0,0.0,24,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,183,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,256,0,0.0,255,0,0.0,0,0,0.0,0,0,0.0,91,0,0.0,1,0,0.0,23,0,0.0,0,0,0.0,0.0,0,5586,0,626,0
3,2022-02-19,0,0,0.0,46,0,0.0,46,0,0.0,640,0,0.0,502,0,0.0,35,0,0.0,0,0,0.0,255,0,0.0,41,0,0.0,121,0,0.0,39,0,0.0,0.0,0,12691,0,1725,0
4,2022-02-20,2,0,0.0,177,0,0.0,146,0,0.0,1190,0,0.0,1148,0,0.0,108,0,0.0,0,0,0.0,618,0,0.0,95,0,0.0,415,0,0.0,104,0,0.0,0.0,0,19482,0,4003,0
5,2022-02-21,7,0,0.0,377,0,0.0,251,0,0.0,2021,0,0.0,1671,0,0.0,234,0,0.0,0,0,0.0,925,0,0.0,193,0,0.0,721,0,0.0,218,0,0.0,0.0,0,27403,0,6618,0
6,2022-02-22,29,0,0.0,666,0,0.0,365,0,0.0,3297,0,0.0,2335,0,0.0,387,0,0.0,0,0,0.0,1407,0,0.0,325,0,0.0,1007,0,0.0,409,0,0.0,0.0,0,34082,0,10227,0
7,2022-02-23,83,0,0.0,993,0,0.0,495,0,0.0,4692,0,0.0,3102,0,0.0,624,0,0.0,0,0,0.0,1779,0,0.0,451,0,0.0,1470,0,0.0,644,0,0.0,0.0,0,39535,0,14333,0
8,2022-02-24,169,0,0.0,1266,0,0.0,568,0,0.0,5764,0,0.0,3637,0,0.0,854,0,0.0,0,0,0.0,2129,0,0.0,542,0,0.0,1726,0,0.0,830,0,0.0,0.0,0,40535,0,17485,0
9,2022-02-25,284,0,0.0,1566,0,0.0,631,0,0.0,6479,0,0.0,3910,0,0.0,1052,0,0.0,0,0,0.0,2292,0,0.0,622,0,0.0,1962,0,0.0,1051,0,0.0,0.0,0,41430,0,19849,0
10,2022-02-26,438,0,0.0,1820,0,0.0,673,0,0.0,7022,0,0.0,4065,0,0.0,1135,0,0.0,0,0,0.0,2383,0,0.0,685,0,0.0,2143,0,0.0,1215,0,0.0,0.0,0,42234,0,21579,0
11,2022-02-27,615,0,0.0,2075,0,0.0,711,0,0.0,7521,0,0.0,4190,0,0.0,1204,0,0.0,1,0,0.0,2474,0,0.0,731,0,0.0,2255,0,0.0,1384,0,0.0,0.0,0,42959,0,23161,0
12,2022-02-28,776,0,0.0,2311,0,0.0,732,0,0.0,7929,0,0.0,4307,0,0.0,1268,0,0.0,1,0,0.0,2539,0,0.0,770,0,0.0,2362,0,0.0,1540,0,0.0,0.0,0,43615,0,24535,0
13,2022-03-01,929,0,0.0,2528,0,0.0,759,0,0.0,8277,0,0.0,4390,0,0.0,1342,0,0.0,1,0,0.0,2598,0,0.0,803,0,0.0,2443,0,0.0,1680,0,0.0,0.0,0,43648,0,25750,0
