Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,28,0,0.0,0,0,0.0,0,0,0.0,7,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,35,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,97,0,0.0,73,0,0.0,0,0,0.0,0,0,0.0,24,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,194,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,260,0,0.0,279,0,0.0,0,0,0.0,0,0,0.0,98,0,0.0,0,0,0.0,31,0,0.0,0,0,0.0,0.0,0,5586,0,668,0
3,2022-02-19,0,0,0.0,50,0,0.0,50,0,0.0,673,0,0.0,518,0,0.0,37,0,0.0,0,0,0.0,274,0,0.0,40,0,0.0,133,0,0.0,38,0,0.0,0.0,0,12691,0,1813,0
4,2022-02-20,8,0,0.0,170,0,0.0,127,0,0.0,1179,0,0.0,1146,0,0.0,124,0,0.0,0,0,0.0,594,0,0.0,98,0,0.0,408,0,0.0,95,0,0.0,0.0,0,19482,0,3949,0
5,2022-02-21,15,0,0.0,396,0,0.0,246,0,0.0,2058,0,0.0,1659,0,0.0,257,0,0.0,0,0,0.0,872,0,0.0,176,0,0.0,684,0,0.0,233,0,0.0,0.0,0,27403,0,6596,0
6,2022-02-22,43,0,0.0,680,0,0.0,379,0,0.0,3345,0,0.0,2346,0,0.0,414,0,0.0,0,0,0.0,1339,0,0.0,316,0,0.0,972,0,0.0,432,0,0.0,0.0,0,34082,0,10266,0
7,2022-02-23,101,0,0.0,968,0,0.0,502,0,0.0,4731,0,0.0,3119,0,0.0,662,0,0.0,0,0,0.0,1718,0,0.0,473,0,0.0,1417,0,0.0,680,0,0.0,0.0,0,39535,0,14371,0
8,2022-02-24,196,0,0.0,1272,0,0.0,569,0,0.0,5769,0,0.0,3664,0,0.0,905,0,0.0,0,0,0.0,2070,0,0.0,573,0,0.0,1678,0,0.0,917,0,0.0,0.0,0,40535,0,17613,0
9,2022-02-25,315,0,0.0,1536,0,0.0,629,0,0.0,6490,0,0.0,3927,0,0.0,1095,0,0.0,0,0,0.0,2282,0,0.0,650,0,0.0,1889,0,0.0,1168,0,0.0,0.0,0,41430,0,19981,0
10,2022-02-26,477,0,0.0,1804,0,0.0,676,0,0.0,7014,0,0.0,4104,0,0.0,1181,0,0.0,0,0,0.0,2387,0,0.0,712,0,0.0,2056,0,0.0,1347,0,0.0,0.0,0,42234,0,21758,0
11,2022-02-27,635,0,0.0,2049,0,0.0,696,0,0.0,7516,0,0.0,4231,0,0.0,1242,0,0.0,0,0,0.0,2460,0,0.0,769,0,0.0,2209,0,0.0,1540,0,0.0,0.0,0,42959,0,23347,0
12,2022-02-28,772,0,0.0,2264,0,0.0,730,0,0.0,7932,0,0.0,4336,0,0.0,1300,0,0.0,0,0,0.0,2520,0,0.0,808,0,0.0,2305,0,0.0,1675,0,0.0,0.0,0,43615,0,24642,0
13,2022-03-01,926,0,0.0,2482,0,0.0,748,0,0.0,8289,0,0.0,4420,0,0.0,1347,0,0.0,0,0,0.0,2572,0,0.0,846,0,0.0,2393,0,0.0,1793,0,0.0,0.0,0,43648,0,25816,0
14,2022-03-02,1074,0,0.0,2694,0,0.0,769,0,0.0,8506,0,0.0,4495,0,0.0,1408,0,0.0,0,0,0.0,2628,0,0.0,876,0,0.0,2468,0,0.0,1900,0,0.0,0.0,0,43676,0,26818,0
15,2022-03-03,1223,0,0.0,2872,0,0.0,781,0,0.0,8651,0,0.0,4557,0,0.0,1438,0,0.0,0,0,0.0,2660,0,0.0,892,0,0.0,2514,0,0.0,1991,0,0.0,0.0,0,43703,0,27579,0
16,2022-03-04,1328,0,0.0,3003,0,0.0,791,0,0.0,8772,0,0.0,4610,0,0.0,1460,0,0.0,3,0,0.0,2693,0,0.0,907,0,0.0,2552,0,0.0,2085,0,0.0,0.0,0,43726,0,28204,0
17,2022-03-05,1431,0,0.0,3139,0,0.0,796,0,0.0,8890,0,0.0,4652,0,0.0,1484,0,0.0,4,0,0.0,2715,0,0.0,926,0,0.0,2584,0,0.0,2173,0,0.0,0.0,0,43726,0,28794,0
18,2022-03-06,1524,0,0.0,3263,0,0.0,797,0,0.0,8977,0,0.0,4694,0,0.0,1514,0,0.0,4,0,0.0,2738,0,0.0,944,0,0.0,2605,0,0.0,2265,0,0.0,0.0,0,43726,0,29325,0
19,2022-03-07,1591,0,0.0,3376,0,0.0,802,0,0.0,9045,0,0.0,4732,0,0.0,1533,0,0.0,6,0,0.0,2757,0,0.0,950,0,0.0,2636,0,0.0,2353,0,0.0,0.0,0,43726,0,29781,0
