Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,28,0,0.0,0,0,0.0,0,0,0.0,6,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,34,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,86,0,0.0,74,0,0.0,0,0,0.0,0,0,0.0,22,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,182,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,258,0,0.0,283,0,0.0,0,0,0.0,0,0,0.0,83,0,0.0,0,0,0.0,37,0,0.0,0,0,0.0,0.0,0,5586,0,661,0
3,2022-02-19,0,0,0.0,45,0,0.0,55,0,0.0,615,0,0.0,492,0,0.0,42,0,0.0,0,0,0.0,260,0,0.0,32,0,0.0,168,0,0.0,40,0,0.0,0.0,0,12691,0,1749,0
4,2022-02-20,2,0,0.0,162,0,0.0,134,0,0.0,1126,0,0.0,1152,0,0.0,107,0,0.0,0,0,0.0,591,0,0.0,101,0,0.0,444,0,0.0,93,0,0.0,0.0,0,19482,0,3912,0
5,2022-02-21,6,0,0.0,373,0,0.0,247,0,0.0,2019,0,0.0,1664,0,0.0,229,0,0.0,0,0,0.0,841,0,0.0,193,0,0.0,728,0,0.0,216,0,0.0,0.0,0,27403,0,6516,0
6,2022-02-22,26,0,0.0,647,0,0.0,365,0,0.0,3290,0,0.0,2322,0,0.0,385,0,0.0,0,0,0.0,1344,0,0.0,332,0,0.0,1035,0,0.0,396,0,0.0,0.0,0,34082,0,10142,0
7,2022-02-23,91,0,0.0,998,0,0.0,490,0,0.0,4732,0,0.0,3077,0,0.0,640,0,0.0,0,0,0.0,1763,0,0.0,466,0,0.0,1475,0,0.0,635,0,0.0,0.0,0,39535,0,14367,0
8,2022-02-24,190,0,0.0,1301,0,0.0,572,0,0.0,5838,0,0.0,3656,0,0.0,887,0,0.0,0,0,0.0,2104,0,0.0,560,0,0.0,1746,0,0.0,867,0,0.0,0.0,0,40535,0,17721,0
9,2022-02-25,313,0,0.0,1561,0,0.0,625,0,0.0,6565,0,0.0,3964,0,0.0,1071,0,0.0,0,0,0.0,2285,0,0.0,619,0,0.0,1997,0,0.0,1149,0,0.0,0.0,0,41430,0,20149,0
