Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,29,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,34,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,92,0,0.0,80,0,0.0,0,0,0.0,0,0,0.0,22,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,194,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,266,0,0.0,264,0,0.0,0,0,0.0,0,0,0.0,79,0,0.0,1,0,0.0,14,0,0.0,0,0,0.0,0.0,0,5586,0,624,0
3,2022-02-19,0,0,0.0,45,0,0.0,56,0,0.0,634,0,0.0,485,0,0.0,53,0,0.0,0,0,0.0,252,0,0.0,34,0,0.0,147,0,0.0,36,0,0.0,0.0,0,12691,0,1742,0
4,2022-02-20,2,0,0.0,190,0,0.0,135,0,0.0,1168,0,0.0,1115,0,0.0,145,0,0.0,0,0,0.0,614,0,0.0,104,0,0.0,413,0,0.0,90,0,0.0,0.0,0,19482,0,3976,0
5,2022-02-21,11,0,0.0,415,0,0.0,245,0,0.0,2018,0,0.0,1643,0,0.0,262,0,0.0,0,0,0.0,886,0,0.0,196,0,0.0,697,0,0.0,226,0,0.0,0.0,0,27403,0,6599,0
6,2022-02-22,32,0,0.0,683,0,0.0,381,0,0.0,3240,0,0.0,2342,0,0.0,412,0,0.0,0,0,0.0,1357,0,0.0,327,0,0.0,1017,0,0.0,424,0,0.0,0.0,0,34082,0,10215,0
7,2022-02-23,85,0,0.0,1001,0,0.0,523,0,0.0,4625,0,0.0,3075,0,0.0,651,0,0.0,0,0,0.0,1701,0,0.0,454,0,0.0,1470,0,0.0,635,0,0.0,0.0,0,39535,0,14220,0
8,2022-02-24,192,0,0.0,1257,0,0.0,592,0,0.0,5786,0,0.0,3624,0,0.0,911,0,0.0,0,0,0.0,2014,0,0.0,558,0,0.0,1736,0,0.0,847,0,0.0,0.0,0,40535,0,17517,0
9,2022-02-25,311,0,0.0,1529,0,0.0,651,0,0.0,6448,0,0.0,3892,0,0.0,1135,0,0.0,0,0,0.0,2204,0,0.0,614,0,0.0,1949,0,0.0,1099,0,0.0,0.0,0,41430,0,19832,0
10,2022-02-26,496,0,0.0,1796,0,0.0,699,0,0.0,7055,0,0.0,4061,0,0.0,1226,0,0.0,0,0,0.0,2298,0,0.0,691,0,0.0,2098,0,0.0,1292,0,0.0,0.0,0,42234,0,21712,0
11,2022-02-27,645,0,0.0,2025,0,0.0,731,0,0.0,7544,0,0.0,4197,0,0.0,1298,0,0.0,0,0,0.0,2361,0,0.0,750,0,0.0,2250,0,0.0,1468,0,0.0,0.0,0,42959,0,23269,0
12,2022-02-28,800,0,0.0,2275,0,0.0,763,0,0.0,7968,0,0.0,4312,0,0.0,1358,0,0.0,0,0,0.0,2429,0,0.0,790,0,0.0,2354,0,0.0,1614,0,0.0,0.0,0,43615,0,24663,0
13,2022-03-01,952,0,0.0,2501,0,0.0,786,0,0.0,8314,0,0.0,4381,0,0.0,1410,0,0.0,1,0,0.0,2498,0,0.0,821,0,0.0,2433,0,0.0,1745,0,0.0,0.0,0,43648,0,25842,0
14,2022-03-02,1095,0,0.0,2700,0,0.0,804,0,0.0,8518,0,0.0,4451,0,0.0,1468,0,0.0,1,0,0.0,2546,0,0.0,839,0,0.0,2487,0,0.0,1862,0,0.0,0.0,0,43676,0,26771,0
15,2022-03-03,1221,0,0.0,2872,0,0.0,813,0,0.0,8678,0,0.0,4511,0,0.0,1498,0,0.0,2,0,0.0,2570,0,0.0,858,0,0.0,2536,0,0.0,1982,0,0.0,0.0,0,43703,0,27541,0
16,2022-03-04,1326,0,0.0,3027,0,0.0,826,0,0.0,8831,0,0.0,4567,0,0.0,1530,0,0.0,4,0,0.0,2586,0,0.0,884,0,0.0,2568,0,0.0,2063,0,0.0,0.0,0,43726,0,28212,0
17,2022-03-05,1400,0,0.0,3153,0,0.0,832,0,0.0,8949,0,0.0,4608,0,0.0,1555,0,0.0,4,0,0.0,2603,0,0.0,900,0,0.0,2595,0,0.0,2136,0,0.0,0.0,0,43726,0,28735,0
18,2022-03-06,1476,0,0.0,3280,0,0.0,833,0,0.0,9041,0,0.0,4640,0,0.0,1581,0,0.0,4,0,0.0,2622,0,0.0,913,0,0.0,2618,0,0.0,2223,0,0.0,0.0,0,43726,0,29231,0
19,2022-03-07,1559,0,0.0,3408,0,0.0,838,0,0.0,9111,0,0.0,4678,0,0.0,1600,0,0.0,7,0,0.0,2636,0,0.0,923,0,0.0,2641,0,0.0,2289,0,0.0,0.0,0,43726,0,29690,0
20,2022-03-08,1628,0,0.0,3532,0,0.0,840,0,0.0,9169,0,0.0,4711,0,0.0,1625,0,0.0,12,0,0.0,2652,0,0.0,935,0,0.0,2658,0,0.0,2376,0,0.0,0.0,0,43726,0,30138,0
21,2022-03-09,1710,0,0.0,3648,0,0.0,840,0,0.0,9231,0,0.0,4749,0,0.0,1637,0,0.0,14,0,0.0,2669,0,0.0,945,0,0.0,2674,0,0.0,2448,0,0.0,0.0,0,43726,0,30565,0
22,2022-03-10,1784,0,0.0,3760,0,0.0,843,0,0.0,9280,0,0.0,4783,0,0.0,1656,0,0.0,19,0,0.0,2676,0,0.0,952,0,0.0,2695,0,0.0,2521,0,0.0,0.0,0,43726,0,30969,0
23,2022-03-11,1842,0,0.0,3841,0,0.0,843,0,0.0,9324,0,0.0,4815,0,0.0,1666,0,0.0,26,0,0.0,2697,0,0.0,963,0,0.0,2705,0,0.0,2580,0,0.0,0.0,0,43726,0,31302,0
24,2022-03-12,1906,0,0.0,3933,0,0.0,845,0,0.0,9358,0,0.0,4844,0,0.0,1680,0,0.0,34,0,0.0,2707,0,0.0,974,0,0.0,2712,0,0.0,2654,0,0.0,0.0,0,43726,0,31647,0
25,2022-03-13,1974,0,0.0,4048,0,0.0,846,0,0.0,9390,0,0.0,4873,0,0.0,1696,0,0.0,42,0,0.0,2720,0,0.0,983,0,0.0,2727,0,0.0,2719,0,0.0,0.0,0,43726,0,32018,0
26,2022-03-14,2028,0,0.0,4141,0,0.0,846,0,0.0,9413,0,0.0,4897,0,0.0,1701,0,0.0,47,0,0.0,2740,0,0.0,990,0,0.0,2730,0,0.0,2772,0,0.0,0.0,0,43726,0,32305,0
27,2022-03-15,2083,0,0.0,4228,0,0.0,846,0,0.0,9430,0,0.0,4926,0,0.0,1708,0,0.0,58,0,0.0,2760,0,0.0,999,0,0.0,2734,0,0.0,2815,0,0.0,0.0,0,43726,0,32587,0
28,2022-03-16,2138,0,0.0,4304,0,0.0,846,0,0.0,9447,0,0.0,4949,0,0.0,1721,0,0.0,60,0,0.0,2772,0,0.0,1005,0,0.0,2737,0,0.0,2878,0,0.0,0.0,0,43726,0,32857,0
29,2022-03-17,2183,0,0.0,4391,0,0.0,846,0,0.0,9468,0,0.0,4972,0,0.0,1735,0,0.0,69,0,0.0,2784,0,0.0,1012,0,0.0,2744,0,0.0,2950,0,0.0,0.0,0,43726,0,33154,0
30,2022-03-18,2231,0,0.0,4490,0,0.0,846,0,0.0,9490,0,0.0,4998,0,0.0,1747,0,0.0,73,0,0.0,2798,0,0.0,1018,0,0.0,2751,0,0.0,2993,0,0.0,0.0,0,43726,0,33435,0
31,2022-03-19,2276,0,0.0,4551,0,0.0,846,0,0.0,9501,0,0.0,5032,0,0.0,1758,0,0.0,78,0,0.0,2812,0,0.0,1026,0,0.0,2761,0,0.0,3043,0,0.0,0.0,0,43726,0,33684,0
32,2022-03-20,2333,0,0.0,4611,0,0.0,846,0,0.0,9524,0,0.0,5060,0,0.0,1764,0,0.0,79,0,0.0,2827,0,0.0,1030,0,0.0,2762,0,0.0,3085,0,0.0,0.0,0,43726,0,33921,0
33,2022-03-21,2359,0,0.0,4695,0,0.0,846,0,0.0,9534,0,0.0,5082,0,0.0,1771,0,0.0,85,0,0.0,2832,0,0.0,1033,0,0.0,2768,0,0.0,3131,0,0.0,0.0,0,43726,0,34136,0
34,2022-03-22,2392,0,0.0,4767,0,0.0,846,0,0.0,9553,0,0.0,5109,0,0.0,1783,0,0.0,89,0,0.0,2837,0,0.0,1036,0,0.0,2770,0,0.0,3177,0,0.0,0.0,0,43726,0,34359,0
35,2022-03-23,2423,0,0.0,4853,0,0.0,846,0,0.0,9563,0,0.0,5129,0,0.0,1786,0,0.0,92,0,0.0,2848,0,0.0,1040,0,0.0,2777,0,0.0,3206,0,0.0,0.0,0,43726,0,34563,0
36,2022-03-24,2468,0,0.0,4915,0,0.0,846,0,0.0,9575,0,0.0,5144,0,0.0,1794,0,0.0,98,0,0.0,2860,0,0.0,1040,0,0.0,2779,0,0.0,3252,0,0.0,0.0,0,43726,0,34771,0
37,2022-03-25,2507,0,0.0,4987,0,0.0,846,0,0.0,9582,0,0.0,5160,0,0.0,1799,0,0.0,110,0,0.0,2873,0,0.0,1045,0,0.0,2779,0,0.0,3288,0,0.0,0.0,0,43726,0,34976,0
38,2022-03-26,2546,0,0.0,5041,0,0.0,846,0,0.0,9591,0,0.0,5178,0,0.0,1804,0,0.0,113,0,0.0,2881,0,0.0,1048,0,0.0,2779,0,0.0,3334,0,0.0,0.0,0,43726,0,35161,0
39,2022-03-27,2578,0,0.0,5108,0,0.0,846,0,0.0,9597,0,0.0,5196,0,0.0,1810,0,0.0,122,0,0.0,2894,0,0.0,1050,0,0.0,2780,0,0.0,3379,0,0.0,0.0,0,43726,0,35360,0
40,2022-03-28,2611,0,0.0,5172,0,0.0,846,0,0.0,9606,0,0.0,5217,0,0.0,1816,0,0.0,132,0,0.0,2899,0,0.0,1054,0,0.0,2782,0,0.0,3413,0,0.0,0.0,0,43726,0,35548,0
