Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Camp_Atsinanana sim,Camp_Atsinanana data,Camp_Atsinanana error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,29,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,33,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,80,0,0.0,72,0,0.0,0,0,0.0,0,0,0.0,17,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,169,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,242,0,0.0,253,0,0.0,0,0,0.0,0,0,0.0,89,0,0.0,2,0,0.0,24,0,0.0,0,0,0.0,0.0,0,5586,0,610,0
3,2022-02-19,0,0,0.0,52,0,0.0,49,0,0.0,614,0,0.0,477,0,0.0,46,0,0.0,0,0,0.0,239,0,0.0,44,0,0.0,146,0,0.0,42,0,0.0,0.0,0,12691,0,1709,0
4,2022-02-20,5,0,0.0,176,0,0.0,134,0,0.0,1138,0,0.0,1150,0,0.0,122,0,0.0,0,0,0.0,594,0,0.0,105,0,0.0,423,0,0.0,104,0,0.0,0.0,0,19482,0,3951,0
5,2022-02-21,15,0,0.0,393,0,0.0,247,0,0.0,1987,0,0.0,1643,0,0.0,248,0,0.0,0,0,0.0,858,0,0.0,193,0,0.0,711,0,0.0,222,0,0.0,0.0,0,27403,0,6517,0
6,2022-02-22,50,0,0.0,678,0,0.0,380,0,0.0,3228,0,0.0,2359,0,0.0,395,0,0.0,0,0,0.0,1337,0,0.0,328,0,0.0,1014,0,0.0,409,0,0.0,0.0,0,34082,0,10178,0
7,2022-02-23,108,0,0.0,979,0,0.0,525,0,0.0,4649,0,0.0,3106,0,0.0,639,0,0.0,0,0,0.0,1733,0,0.0,473,0,0.0,1465,0,0.0,652,0,0.0,0.0,0,39535,0,14329,0
8,2022-02-24,221,0,0.0,1262,0,0.0,610,0,0.0,5786,0,0.0,3634,0,0.0,908,0,0.0,0,0,0.0,2104,0,0.0,578,0,0.0,1740,0,0.0,889,0,0.0,0.0,0,40535,0,17732,0
9,2022-02-25,312,0,0.0,1516,0,0.0,663,0,0.0,6520,0,0.0,3919,0,0.0,1089,0,0.0,0,0,0.0,2265,0,0.0,631,0,0.0,1969,0,0.0,1136,0,0.0,0.0,0,41430,0,20020,0
10,2022-02-26,474,0,0.0,1745,0,0.0,696,0,0.0,7066,0,0.0,4076,0,0.0,1175,0,0.0,0,0,0.0,2371,0,0.0,689,0,0.0,2107,0,0.0,1330,0,0.0,0.0,0,42234,0,21729,0
11,2022-02-27,627,0,0.0,2014,0,0.0,734,0,0.0,7572,0,0.0,4217,0,0.0,1233,0,0.0,0,0,0.0,2439,0,0.0,743,0,0.0,2253,0,0.0,1513,0,0.0,0.0,0,42959,0,23345,0
12,2022-02-28,770,0,0.0,2258,0,0.0,757,0,0.0,8008,0,0.0,4335,0,0.0,1297,0,0.0,0,0,0.0,2506,0,0.0,775,0,0.0,2369,0,0.0,1662,0,0.0,0.0,0,43615,0,24737,0
13,2022-03-01,906,0,0.0,2518,0,0.0,777,0,0.0,8338,0,0.0,4430,0,0.0,1354,0,0.0,1,0,0.0,2567,0,0.0,816,0,0.0,2443,0,0.0,1791,0,0.0,0.0,0,43648,0,25941,0
14,2022-03-02,1038,0,0.0,2736,0,0.0,791,0,0.0,8539,0,0.0,4498,0,0.0,1410,0,0.0,1,0,0.0,2610,0,0.0,840,0,0.0,2498,0,0.0,1911,0,0.0,0.0,0,43676,0,26872,0
15,2022-03-03,1160,0,0.0,2893,0,0.0,802,0,0.0,8689,0,0.0,4569,0,0.0,1434,0,0.0,2,0,0.0,2644,0,0.0,864,0,0.0,2554,0,0.0,1990,0,0.0,0.0,0,43703,0,27601,0
16,2022-03-04,1272,0,0.0,3042,0,0.0,806,0,0.0,8832,0,0.0,4622,0,0.0,1458,0,0.0,3,0,0.0,2677,0,0.0,881,0,0.0,2594,0,0.0,2082,0,0.0,0.0,0,43726,0,28269,0
17,2022-03-05,1375,0,0.0,3179,0,0.0,814,0,0.0,8928,0,0.0,4656,0,0.0,1478,0,0.0,3,0,0.0,2707,0,0.0,898,0,0.0,2630,0,0.0,2168,0,0.0,0.0,0,43726,0,28836,0
18,2022-03-06,1476,0,0.0,3318,0,0.0,819,0,0.0,9027,0,0.0,4690,0,0.0,1489,0,0.0,6,0,0.0,2727,0,0.0,912,0,0.0,2654,0,0.0,2261,0,0.0,0.0,0,43726,0,29379,0
19,2022-03-07,1564,0,0.0,3434,0,0.0,821,0,0.0,9100,0,0.0,4722,0,0.0,1512,0,0.0,12,0,0.0,2751,0,0.0,926,0,0.0,2673,0,0.0,2332,0,0.0,0.0,0,43726,0,29847,0
20,2022-03-08,1645,0,0.0,3548,0,0.0,823,0,0.0,9149,0,0.0,4753,0,0.0,1537,0,0.0,17,0,0.0,2769,0,0.0,942,0,0.0,2689,0,0.0,2409,0,0.0,0.0,0,43726,0,30281,0
21,2022-03-09,1721,0,0.0,3659,0,0.0,824,0,0.0,9194,0,0.0,4782,0,0.0,1557,0,0.0,21,0,0.0,2778,0,0.0,955,0,0.0,2701,0,0.0,2475,0,0.0,0.0,0,43726,0,30667,0
22,2022-03-10,1775,0,0.0,3777,0,0.0,825,0,0.0,9234,0,0.0,4810,0,0.0,1570,0,0.0,26,0,0.0,2796,0,0.0,966,0,0.0,2712,0,0.0,2546,0,0.0,0.0,0,43726,0,31037,0
23,2022-03-11,1833,0,0.0,3886,0,0.0,825,0,0.0,9279,0,0.0,4845,0,0.0,1594,0,0.0,29,0,0.0,2808,0,0.0,972,0,0.0,2718,0,0.0,2610,0,0.0,0.0,0,43726,0,31399,0
24,2022-03-12,1893,0,0.0,3967,0,0.0,826,0,0.0,9325,0,0.0,4868,0,0.0,1609,0,0.0,35,0,0.0,2818,0,0.0,987,0,0.0,2728,0,0.0,2674,0,0.0,0.0,0,43726,0,31730,0
25,2022-03-13,1946,0,0.0,4063,0,0.0,826,0,0.0,9351,0,0.0,4894,0,0.0,1621,0,0.0,43,0,0.0,2838,0,0.0,999,0,0.0,2734,0,0.0,2740,0,0.0,0.0,0,43726,0,32055,0
26,2022-03-14,2005,0,0.0,4152,0,0.0,826,0,0.0,9373,0,0.0,4923,0,0.0,1634,0,0.0,49,0,0.0,2855,0,0.0,1010,0,0.0,2745,0,0.0,2798,0,0.0,0.0,0,43726,0,32370,0
27,2022-03-15,2054,0,0.0,4231,0,0.0,826,0,0.0,9398,0,0.0,4960,0,0.0,1644,0,0.0,53,0,0.0,2874,0,0.0,1016,0,0.0,2747,0,0.0,2858,0,0.0,0.0,0,43726,0,32661,0
28,2022-03-16,2097,0,0.0,4310,0,0.0,826,0,0.0,9431,0,0.0,4986,0,0.0,1655,0,0.0,58,0,0.0,2892,0,0.0,1025,0,0.0,2749,0,0.0,2915,0,0.0,0.0,0,43726,0,32944,0
29,2022-03-17,2143,0,0.0,4393,0,0.0,826,0,0.0,9450,0,0.0,5017,0,0.0,1662,0,0.0,65,0,0.0,2907,0,0.0,1033,0,0.0,2753,0,0.0,2963,0,0.0,0.0,0,43726,0,33212,0
30,2022-03-18,2195,0,0.0,4469,0,0.0,826,0,0.0,9464,0,0.0,5041,0,0.0,1676,0,0.0,74,0,0.0,2926,0,0.0,1038,0,0.0,2760,0,0.0,3012,0,0.0,0.0,0,43726,0,33481,0
31,2022-03-19,2235,0,0.0,4537,0,0.0,826,0,0.0,9472,0,0.0,5065,0,0.0,1683,0,0.0,83,0,0.0,2937,0,0.0,1045,0,0.0,2763,0,0.0,3069,0,0.0,0.0,0,43726,0,33715,0
32,2022-03-20,2274,0,0.0,4597,0,0.0,826,0,0.0,9480,0,0.0,5085,0,0.0,1689,0,0.0,87,0,0.0,2947,0,0.0,1052,0,0.0,2767,0,0.0,3130,0,0.0,0.0,0,43726,0,33934,0
33,2022-03-21,2309,0,0.0,4669,0,0.0,827,0,0.0,9492,0,0.0,5109,0,0.0,1703,0,0.0,89,0,0.0,2956,0,0.0,1059,0,0.0,2768,0,0.0,3185,0,0.0,0.0,0,43726,0,34166,0
34,2022-03-22,2338,0,0.0,4740,0,0.0,827,0,0.0,9503,0,0.0,5132,0,0.0,1707,0,0.0,95,0,0.0,2967,0,0.0,1065,0,0.0,2772,0,0.0,3231,0,0.0,0.0,0,43726,0,34377,0
35,2022-03-23,2375,0,0.0,4804,0,0.0,827,0,0.0,9517,0,0.0,5161,0,0.0,1713,0,0.0,102,0,0.0,2978,0,0.0,1067,0,0.0,2774,0,0.0,3264,0,0.0,0.0,0,43726,0,34582,0
36,2022-03-24,2404,0,0.0,4872,0,0.0,827,0,0.0,9531,0,0.0,5188,0,0.0,1719,0,0.0,108,0,0.0,2984,0,0.0,1069,0,0.0,2774,0,0.0,3305,0,0.0,0.0,0,43726,0,34781,0
37,2022-03-25,2445,0,0.0,4931,0,0.0,827,0,0.0,9545,0,0.0,5214,0,0.0,1726,0,0.0,112,0,0.0,2990,0,0.0,1071,0,0.0,2777,0,0.0,3344,0,0.0,0.0,0,43726,0,34982,0
38,2022-03-26,2479,0,0.0,4994,0,0.0,827,0,0.0,9551,0,0.0,5228,0,0.0,1729,0,0.0,118,0,0.0,2995,0,0.0,1072,0,0.0,2780,0,0.0,3392,0,0.0,0.0,0,43726,0,35165,0
39,2022-03-27,2534,0,0.0,5058,0,0.0,827,0,0.0,9557,0,0.0,5255,0,0.0,1738,0,0.0,121,0,0.0,3006,0,0.0,1078,0,0.0,2781,0,0.0,3419,0,0.0,0.0,0,43726,0,35374,0
40,2022-03-28,2581,0,0.0,5124,0,0.0,827,0,0.0,9565,0,0.0,5272,0,0.0,1744,0,0.0,128,0,0.0,3012,0,0.0,1082,0,0.0,2781,0,0.0,3453,0,0.0,0.0,0,43726,0,35569,0
